,0
0,1.4580093e-05
1,1.4602771e-05
2,1.4685432e-05
3,1.4769896e-05
4,1.4923179e-05
5,1.5104318e-05
6,1.5184361e-05
7,1.531922e-05
8,1.548236e-05
9,1.5560294e-05
10,1.5355306e-05
11,1.5208547e-05
12,1.5202356e-05
13,1.5261206e-05
14,1.5237161e-05
15,1.5170897e-05
16,1.5017332e-05
17,1.4847838e-05
18,1.4603684e-05
19,1.4408604e-05
20,1.4301887e-05
21,1.4221624e-05
22,1.4150291e-05
23,1.4402374e-05
24,1.462194e-05
25,1.4751656e-05
26,1.4712064e-05
27,1.46831135e-05
28,1.4721049e-05
29,1.4799591e-05
30,1.483069e-05
31,1.4771756e-05
32,1.4628342e-05
33,1.4400169e-05
34,1.3999586e-05
35,1.3774006e-05
36,1.3633751e-05
37,1.3498324e-05
38,1.3377387e-05
39,1.331295e-05
40,1.323249e-05
41,1.3269167e-05
42,1.3356022e-05
43,1.3394518e-05
44,1.3444292e-05
45,1.3572405e-05
46,1.3587802e-05
47,1.37280795e-05
48,1.4041999e-05
49,1.439676e-05
50,1.4752243e-05
51,1.49244825e-05
52,1.50166115e-05
53,1.501185e-05
54,1.4852955e-05
55,1.4544914e-05
56,1.42945555e-05
57,1.41034725e-05
58,1.37426405e-05
59,1.375185e-05
60,1.3873076e-05
61,1.3925055e-05
62,1.3883489e-05
63,1.3918004e-05
64,1.4055914e-05
65,1.4196608e-05
66,1.4170765e-05
67,1.4003521e-05
68,1.3795079e-05
69,1.3599578e-05
70,1.3271569e-05
71,1.3108404e-05
72,1.29479995e-05
73,1.2846922e-05
74,1.2821764e-05
75,1.2831077e-05
76,1.2951443e-05
77,1.3055269e-05
78,1.312507e-05
79,1.3072274e-05
80,1.2982036e-05
81,1.2897773e-05
82,1.2628155e-05
83,1.2660105e-05
84,1.2898208e-05
85,1.3389296e-05
86,1.3912519e-05
87,1.4201765e-05
88,1.4456077e-05
89,1.4571054e-05
90,1.46426555e-05
91,1.4686966e-05
92,1.4693199e-05
93,1.4658923e-05
94,1.4398485e-05
95,1.4675804e-05
96,1.5056895e-05
97,1.5401416e-05
98,1.573429e-05
99,1.6174186e-05
100,1.671694e-05
101,1.7189019e-05
102,1.7368431e-05
103,1.7312397e-05
104,1.7233202e-05
105,1.7285038e-05
106,1.7301838e-05
107,1.7671222e-05
108,1.8103357e-05
109,1.8547616e-05
110,1.8967337e-05
111,1.9452047e-05
112,2.003337e-05
113,2.0608299e-05
114,2.1207048e-05
115,2.1721158e-05
116,2.1836848e-05
117,2.156253e-05
118,2.1856738e-05
119,2.1881635e-05
120,2.183228e-05
121,2.162047e-05
122,2.1309668e-05
123,2.0841777e-05
124,2.04218e-05
125,1.9846648e-05
126,1.9331843e-05
127,1.874855e-05
128,1.8330195e-05
129,1.7926772e-05
130,1.8059718e-05
131,1.801649e-05
132,1.7781642e-05
133,1.7825749e-05
134,1.7741282e-05
135,1.765624e-05
136,1.7727323e-05
137,1.776025e-05
138,1.7655904e-05
139,1.7397231e-05
140,1.699937e-05
141,1.6614826e-05
142,1.6547669e-05
143,1.6748994e-05
144,1.6985865e-05
145,1.719069e-05
146,1.7309436e-05
147,1.7259146e-05
148,1.7175022e-05
149,1.6943439e-05
150,1.6710706e-05
151,1.6527956e-05
152,1.630457e-05
153,1.6178508e-05
154,1.6289605e-05
155,1.6249754e-05
156,1.6305126e-05
157,1.6431586e-05
158,1.6469641e-05
159,1.6450476e-05
160,1.6377577e-05
161,1.625072e-05
162,1.6127362e-05
163,1.5976522e-05
164,1.5764394e-05
165,1.5584641e-05
166,1.56413e-05
167,1.5791213e-05
168,1.5862966e-05
169,1.5807083e-05
170,1.5770072e-05
171,1.5703277e-05
172,1.5535104e-05
173,1.532877e-05
174,1.5181995e-05
175,1.5084777e-05
176,1.4972215e-05
177,1.486649e-05
178,1.4804129e-05
179,1.4714e-05
180,1.470809e-05
181,1.4728143e-05
182,1.4722063e-05
183,1.4646118e-05
