lon_east,lon_west,lat_south,lat_north,storm
27.037201,35.037201,61.095118,69.095118,10
27.559206,35.559206,61.282423,69.282423,10
28.081211,36.081211,61.469727,69.469727,10
28.716206,36.716206,61.628609,69.628609,10
29.3512,37.3512,61.787491,69.787491,10
29.986195,37.986195,61.946373,69.946373,10
30.447527,38.447527,62.121183,70.121183,10
30.908858,38.908858,62.295992,70.295992,10
31.37019,39.37019,62.470802,70.470802,10
31.905555,39.905555,62.609273,70.609273,10
32.440919,40.440919,62.747744,70.747744,10
32.976284,40.976284,62.886215,70.886215,10
33.551757,41.551757,62.990277,70.990277,10
34.127229,42.127229,63.09434,71.09434,10
34.702702,42.702702,63.198402,71.198402,10
35.34942,43.34942,63.321726,71.321726,10
35.996139,43.996139,63.445051,71.445051,10
36.642857,44.642857,63.568375,71.568375,10
36.819959,44.819959,63.947731,71.947731,10
36.997062,44.997062,64.327088,72.327088,10
37.174164,45.174164,64.706444,72.706444,10
37.475558,45.475558,64.922218,72.922218,10
37.776952,45.776952,65.137993,73.137993,10
38.078346,46.078346,65.353767,73.353767,10
38.153024,46.153024,65.60069,73.60069,10
38.227702,46.227702,65.847613,73.847613,10
38.30238,46.30238,66.094536,74.094536,10
37.761223,45.761223,66.602196,74.602196,10
37.220066,45.220066,67.109856,75.109856,10
36.678909,44.678909,67.617516,75.617516,10
36.122652,44.122652,67.995453,75.995453,10
35.566396,43.566396,68.373391,76.373391,10
35.010139,43.010139,68.751328,76.751328,10
34.895535,42.895535,68.899837,76.899837,10
34.780932,42.780932,69.048345,77.048345,10
34.666328,42.666328,69.196854,77.196854,10
33.971883,41.971883,69.436498,77.436498,10
33.277438,41.277438,69.676143,77.676143,10
32.582993,40.582993,69.915787,77.915787,10
33.22248,41.22248,69.92702,77.92702,10
33.861966,41.861966,69.938253,77.938253,10
34.501453,42.501453,69.949486,77.949486,10
34.514374,42.514374,70.029139,78.029139,10
34.527294,42.527294,70.108793,78.108793,10
34.540215,42.540215,70.188446,78.188446,10
34.044514,42.044514,70.15951,78.15951,10
33.548813,41.548813,70.130575,78.130575,10
33.053112,41.053112,70.101639,78.101639,10
32.469931,40.469931,70.057142,78.057142,10
31.886751,39.886751,70.012644,78.012644,10
31.30357,39.30357,69.968147,77.968147,10
283.724243,291.724243,32.01442,40.01442,11
284.603495,292.603495,32.163127,40.163127,11
285.482748,293.482748,32.311834,40.311834,11
286.362,294.362,32.460541,40.460541,11
286.807506,294.807506,32.56729,40.56729,11
287.253011,295.253011,32.674039,40.674039,11
287.698517,295.698517,32.780788,40.780788,11
288.63209,296.63209,32.926325,40.926325,11
289.565664,297.565664,33.071863,41.071863,11
290.499237,298.499237,33.2174,41.2174,11
291.412781,299.412781,33.266726,41.266726,11
292.326324,300.326324,33.316053,41.316053,11
293.239868,301.239868,33.365379,41.365379,11
294.10553,302.10553,33.382463,41.382463,11
294.971191,302.971191,33.399546,41.399546,11
295.836853,303.836853,33.41663,41.41663,11
296.548716,304.548716,33.427849,41.427849,11
297.26058,305.26058,33.439068,41.439068,11
297.972443,305.972443,33.450287,41.450287,11
298.757029,306.757029,33.498701,41.498701,11
299.541616,307.541616,33.547114,41.547114,11
300.326202,308.326202,33.595528,41.595528,11
301.241709,309.241709,33.664018,41.664018,11
302.157216,310.157216,33.732509,41.732509,11
303.072723,311.072723,33.800999,41.800999,11
304.083018,312.083018,33.822275,41.822275,11
305.093312,313.093312,33.84355,41.84355,11
306.103607,314.103607,33.864826,41.864826,11
307.113434,315.113434,33.866347,41.866347,11
308.12326,316.12326,33.867868,41.867868,11
309.133087,317.133087,33.869389,41.869389,11
309.877289,317.877289,33.934847,41.934847,11
310.62149,318.62149,34.000304,42.000304,11
311.365692,319.365692,34.065762,42.065762,11
312.111287,320.111287,34.166505,42.166505,11
312.856883,320.856883,34.267249,42.267249,11
313.602478,321.602478,34.367992,42.367992,11
314.337626,322.337626,34.431045,42.431045,11
315.072774,323.072774,34.494099,42.494099,11
315.807922,323.807922,34.557152,42.557152,11
316.823985,324.823985,34.878627,42.878627,11
317.840047,325.840047,35.200101,43.200101,11
318.85611,326.85611,35.521576,43.521576,11
319.88739,327.88739,35.74047,43.74047,11
320.918671,328.918671,35.959363,43.959363,11
321.949951,329.949951,36.178257,44.178257,11
322.993571,330.993571,36.468391,44.468391,11
324.037191,332.037191,36.758526,44.758526,11
325.080811,333.080811,37.04866,45.04866,11
326.12085,334.12085,37.543012,45.543012,11
327.160889,335.160889,38.037363,46.037363,11
328.200928,336.200928,38.531715,46.531715,11
329.248688,337.248688,39.521511,47.521511,11
330.296448,338.296448,40.511306,48.511306,11
331.344208,339.344208,41.501102,49.501102,11
332.288096,340.288096,42.405567,50.405567,11
333.231985,341.231985,43.310032,51.310032,11
334.175873,342.175873,44.214497,52.214497,11
334.953257,342.953257,44.91324,52.91324,11
335.730642,343.730642,45.611983,53.611983,11
336.508026,344.508026,46.310726,54.310726,11
337.136281,345.136281,46.976302,54.976302,11
337.764537,345.764537,47.641877,55.641877,11
338.392792,346.392792,48.307453,56.307453,11
339.217418,347.217418,49.058699,57.058699,11
340.042043,348.042043,49.809946,57.809946,11
340.866669,348.866669,50.561192,58.561192,11
341.388519,349.388519,51.321027,59.321027,11
341.91037,349.91037,52.080863,60.080863,11
342.43222,350.43222,52.840698,60.840698,11
342.837351,350.837351,53.54227,61.54227,11
343.242483,351.242483,54.243843,62.243843,11
343.647614,351.647614,54.945415,62.945415,11
344.009359,352.009359,55.646192,63.646192,11
344.371104,352.371104,56.346968,64.346968,11
344.732849,352.732849,57.047745,65.047745,11
344.874359,352.874359,57.702292,65.702292,11
345.015869,353.015869,58.35684,66.35684,11
345.157379,353.157379,59.011387,67.011387,11
345.382334,353.382334,59.547313,67.547313,11
345.60729,353.60729,60.083238,68.083238,11
345.832245,353.832245,60.619164,68.619164,11
346.077189,354.077189,61.020022,69.020022,11
346.322134,354.322134,61.420881,69.420881,11
346.567078,354.567078,61.821739,69.821739,11
346.738922,354.738922,62.196764,70.196764,11
346.910767,354.910767,62.57179,70.57179,11
347.082611,355.082611,62.946815,70.946815,11
347.47875,355.47875,63.229042,71.229042,11
347.874888,355.874888,63.511268,71.511268,11
348.271027,356.271027,63.793495,71.793495,11
348.676117,356.676117,64.006907,72.006907,11
349.081208,357.081208,64.220319,72.220319,11
349.486298,357.486298,64.433731,72.433731,11
349.901805,357.901805,64.627805,72.627805,11
350.317312,358.317312,64.821879,72.821879,11
350.732819,358.732819,65.015953,73.015953,11
351.228007,359.228007,65.229271,73.229271,11
351.723196,359.723196,65.442589,73.442589,11
352.218384,0.218384,65.655907,73.655907,11
352.749685,0.749685,65.823075,73.823075,11
353.280985,1.280985,65.990242,73.990242,11
353.812286,1.812286,66.15741,74.15741,11
354.517924,2.517924,66.353111,74.353111,11
355.223561,3.223561,66.548813,74.548813,11
355.929199,3.929199,66.744514,74.744514,11
356.730442,4.730442,66.933797,74.933797,11
357.531684,5.531684,67.12308,75.12308,11
358.332927,6.332927,67.312363,75.312363,11
359.056858,7.056858,67.501696,75.501696,11
359.780789,7.780789,67.69103,75.69103,11
0.50472,8.50472,67.880363,75.880363,11
1.05644,9.05644,68.075098,76.075098,11
1.608159,9.608159,68.269834,76.269834,11
2.159879,10.159879,68.464569,76.464569,11
2.884084,10.884084,68.629181,76.629181,11
3.608289,11.608289,68.793793,76.793793,11
4.332494,12.332494,68.958405,76.958405,11
5.25213,13.25213,68.938134,76.938134,11
6.171765,14.171765,68.917862,76.917862,11
7.091401,15.091401,68.897591,76.897591,11
7.994234,15.994234,68.864332,76.864332,11
8.897068,16.897068,68.831072,76.831072,11
9.799901,17.799901,68.797813,76.797813,11
10.755583,18.755583,68.829523,76.829523,11
11.711264,19.711264,68.861234,76.861234,11
12.666946,20.666946,68.892944,76.892944,11
13.422994,21.422994,68.864832,76.864832,11
14.179041,22.179041,68.836721,76.836721,11
14.935089,22.935089,68.808609,76.808609,11
15.656747,23.656747,68.719912,76.719912,11
16.378405,24.378405,68.631216,76.631216,11
17.100063,25.100063,68.542519,76.542519,11
17.80563,25.80563,68.511742,76.511742,11
18.511196,26.511196,68.480965,76.480965,11
19.216763,27.216763,68.450188,76.450188,11
19.271607,27.271607,68.369878,76.369878,11
19.32645,27.32645,68.289569,76.289569,11
19.381294,27.381294,68.209259,76.209259,11
19.806867,27.806867,68.029716,76.029716,11
20.232439,28.232439,67.850174,75.850174,11
20.658012,28.658012,67.670631,75.670631,11
21.351295,29.351295,67.564176,75.564176,11
22.044579,30.044579,67.45772,75.45772,11
22.737862,30.737862,67.351265,75.351265,11
23.903424,31.903424,67.219312,75.219312,11
25.068987,33.068987,67.087359,75.087359,11
26.234549,34.234549,66.955406,74.955406,11
27.279329,35.279329,66.734489,74.734489,11
28.324109,36.324109,66.513573,74.513573,11
29.368889,37.368889,66.292656,74.292656,11
30.292993,38.292993,66.167549,74.167549,11
31.217097,39.217097,66.042443,74.042443,11
32.141201,40.141201,65.917336,73.917336,11
32.974992,40.974992,65.77119,73.77119,11
33.808783,41.808783,65.625043,73.625043,11
34.642574,42.642574,65.478897,73.478897,11
35.357376,43.357376,65.317891,73.317891,11
36.072178,44.072178,65.156886,73.156886,11
36.78698,44.78698,64.99588,72.99588,11
37.14889,45.14889,64.923541,72.923541,11
37.510801,45.510801,64.851201,72.851201,11
37.872711,45.872711,64.778862,72.778862,11
38.41297,46.41297,64.739278,72.739278,11
38.953229,46.953229,64.699694,72.699694,11
39.493488,47.493488,64.66011,72.66011,11
40.156921,48.156921,64.53053,72.53053,11
40.820355,48.820355,64.40095,72.40095,11
41.483788,49.483788,64.27137,72.27137,11
42.136987,50.136987,64.16374,72.16374,11
42.790187,50.790187,64.056109,72.056109,11
43.443386,51.443386,63.948479,71.948479,11
44.170209,52.170209,63.889076,71.889076,11
44.897033,52.897033,63.829674,71.829674,11
45.623856,53.623856,63.770271,71.770271,11
46.133587,54.133587,63.760696,71.760696,11
46.643318,54.643318,63.751122,71.751122,11
47.153049,55.153049,63.741547,71.741547,11
47.783121,55.783121,63.696844,71.696844,11
48.413194,56.413194,63.65214,71.65214,11
49.043266,57.043266,63.607437,71.607437,11
49.738851,57.738851,63.553576,71.553576,11
50.434435,58.434435,63.499715,71.499715,11
51.13002,59.13002,63.445854,71.445854,11
51.630826,59.630826,63.373632,71.373632,11
52.131633,60.131633,63.301409,71.301409,11
52.632439,60.632439,63.229187,71.229187,11
53.408641,61.408641,63.165746,71.165746,11
54.184842,62.184842,63.102305,71.102305,11
54.961044,62.961044,63.038864,71.038864,11
55.721303,63.721303,63.022237,71.022237,11
56.481562,64.481562,63.00561,71.00561,11
57.241821,65.241821,62.988983,70.988983,11
57.834842,65.834842,62.998042,70.998042,11
58.427864,66.427864,63.0071,71.0071,11
59.020885,67.020885,63.016159,71.016159,11
59.615966,67.615966,63.025192,71.025192,11
60.211048,68.211048,63.034226,71.034226,11
60.806129,68.806129,63.043259,71.043259,11
61.411384,69.411384,63.072785,71.072785,11
62.01664,70.01664,63.10231,71.10231,11
62.621895,70.621895,63.131836,71.131836,11
63.003609,71.003609,63.141469,71.141469,11
63.385322,71.385322,63.151103,71.151103,11
63.767036,71.767036,63.160736,71.160736,11
64.039327,72.039327,63.124138,71.124138,11
64.311617,72.311617,63.087539,71.087539,11
64.583908,72.583908,63.050941,71.050941,11
64.991013,72.991013,63.04775,71.04775,11
65.398117,73.398117,63.044558,71.044558,11
65.805222,73.805222,63.041367,71.041367,11
65.961243,73.961243,62.962217,70.962217,11
66.117264,74.117264,62.883067,70.883067,11
66.273285,74.273285,62.803917,70.803917,11
66.510061,74.510061,62.670247,70.670247,11
66.746836,74.746836,62.536578,70.536578,11
66.983612,74.983612,62.402908,70.402908,11
67.402852,75.402852,62.266151,70.266151,11
67.822093,75.822093,62.129395,70.129395,11
68.241333,76.241333,61.992638,69.992638,11
68.599116,76.599116,61.777046,69.777046,11
68.956899,76.956899,61.561455,69.561455,11
69.314682,77.314682,61.345863,69.345863,11
69.726354,77.726354,61.15817,69.15817,11
70.138026,78.138026,60.970477,68.970477,11
70.549698,78.549698,60.782784,68.782784,11
71.112429,79.112429,60.649198,68.649198,11
71.675161,79.675161,60.515613,68.515613,11
72.237892,80.237892,60.382027,68.382027,11
72.602849,80.602849,60.170864,68.170864,11
72.967807,80.967807,59.959702,67.959702,11
73.332764,81.332764,59.748539,67.748539,11
73.796094,81.796094,59.479075,67.479075,11
74.259425,82.259425,59.209611,67.209611,11
74.722755,82.722755,58.940147,66.940147,11
75.373723,83.373723,58.78597,66.78597,11
76.024691,84.024691,58.631792,66.631792,11
76.675659,84.675659,58.477615,66.477615,11
76.981692,84.981692,58.327291,66.327291,11
77.287725,85.287725,58.176966,66.176966,11
77.593758,85.593758,58.026642,66.026642,11
77.598048,85.598048,57.899098,65.899098,11
77.602338,85.602338,57.771553,65.771553,11
77.606628,85.606628,57.644009,65.644009,11
78.818296,86.818296,57.6802,65.6802,11
80.029963,88.029963,57.716392,65.716392,11
81.241631,89.241631,57.752583,65.752583,11
81.478671,89.478671,57.653869,65.653869,11
81.715711,89.715711,57.555154,65.555154,11
81.952751,89.952751,57.45644,65.45644,11
81.801086,89.801086,57.126144,65.126144,11
81.649422,89.649422,56.795849,64.795849,11
81.497757,89.497757,56.465553,64.465553,11
81.944771,89.944771,56.399195,64.399195,11
82.391785,90.391785,56.332837,64.332837,11
82.838799,90.838799,56.266479,64.266479,11
83.986234,91.986234,56.480381,64.480381,11
85.13367,93.13367,56.694282,64.694282,11
86.281105,94.281105,56.908184,64.908184,11
88.159169,96.159169,57.249945,65.249945,11
90.037234,98.037234,57.591707,65.591707,11
91.915298,99.915298,57.933468,65.933468,11
91.696688,99.696688,57.456402,65.456402,11
91.478078,99.478078,56.979336,64.979336,11
91.259468,99.259468,56.50227,64.50227,11
92.921641,100.921641,56.958439,64.958439,11
94.583814,102.583814,57.414608,65.414608,11
96.245987,104.245987,57.870777,65.870777,11
97.73289,105.73289,58.280837,66.280837,11
99.219793,107.219793,58.690896,66.690896,11
100.706696,108.706696,59.100956,67.100956,11
101.353638,109.353638,58.965214,66.965214,11
102.00058,110.00058,58.829471,66.829471,11
102.647522,110.647522,58.693729,66.693729,11
102.726486,110.726486,58.530088,66.530088,11
102.805451,110.805451,58.366446,66.366446,11
102.884415,110.884415,58.202805,66.202805,11
102.899366,110.899366,58.483296,66.483296,11
102.914317,110.914317,58.763786,66.763786,11
102.929268,110.929268,59.044277,67.044277,11
103.227234,111.227234,59.405011,67.405011,11
103.5252,111.5252,59.765746,67.765746,11
103.823166,111.823166,60.12648,68.12648,11
102.981733,110.981733,60.519302,68.519302,11
102.140299,110.140299,60.912125,68.912125,11
101.298866,109.298866,61.304947,69.304947,11
101.139086,109.139086,61.08697,69.08697,11
100.979307,108.979307,60.868993,68.868993,11
100.819527,108.819527,60.651016,68.651016,11
100.846937,108.846937,60.606984,68.606984,11
100.874346,108.874346,60.562953,68.562953,11
100.901756,108.901756,60.518921,68.518921,11
101.513044,109.513044,60.519885,68.519885,11
102.124331,110.124331,60.520848,68.520848,11
102.735619,110.735619,60.521812,68.521812,11
103.169965,111.169965,60.322031,68.322031,11
103.604312,111.604312,60.122251,68.122251,11
104.038658,112.038658,59.92247,67.92247,11
104.02435,112.02435,59.719594,67.719594,11
104.010043,112.010043,59.516719,67.516719,11
103.995735,111.995735,59.313843,67.313843,11
104.172823,112.172823,59.401408,67.401408,11
104.349912,112.349912,59.488973,67.488973,11
104.527,112.527,59.576538,67.576538,11
105.05368,113.05368,59.655175,67.655175,11
105.58036,113.58036,59.733813,67.733813,11
106.10704,114.10704,59.81245,67.81245,11
105.843137,113.843137,59.651316,67.651316,11
105.579234,113.579234,59.490182,67.490182,11
105.315331,113.315331,59.329048,67.329048,11
105.124515,113.124515,59.293437,67.293437,11
104.933698,112.933698,59.257825,67.257825,11
104.742882,112.742882,59.222214,67.222214,11
104.929494,112.929494,59.434061,67.434061,11
105.116107,113.116107,59.645907,67.645907,11
105.302719,113.302719,59.857754,67.857754,11
105.492724,113.492724,59.953725,67.953725,11
105.682729,113.682729,60.049697,68.049697,11
105.872734,113.872734,60.145668,68.145668,11
106.075732,114.075732,59.950652,67.950652,11
106.27873,114.27873,59.755635,67.755635,11
106.481728,114.481728,59.560619,67.560619,11
106.974101,114.974101,59.569894,67.569894,11
107.466474,115.466474,59.579169,67.579169,11
107.958847,115.958847,59.588444,67.588444,11
108.10582,116.10582,59.727499,67.727499,11
108.252792,116.252792,59.866553,67.866553,11
108.399765,116.399765,60.005608,68.005608,11
108.760462,116.760462,59.904882,67.904882,11
109.12116,117.12116,59.804156,67.804156,11
109.481857,117.481857,59.70343,67.70343,11
109.99443,117.99443,59.53258,67.53258,11
110.507004,118.507004,59.36173,67.36173,11
111.019577,119.019577,59.19088,67.19088,11
309.30304,317.30304,34.724621,42.724621,12
309.912883,317.912883,34.905711,42.905711,12
310.522725,318.522725,35.086801,43.086801,12
311.132568,319.132568,35.267891,43.267891,12
311.708801,319.708801,35.405117,43.405117,12
312.285034,320.285034,35.542343,43.542343,12
312.861267,320.861267,35.679569,43.679569,12
313.504283,321.504283,35.907743,43.907743,12
314.147298,322.147298,36.135916,44.135916,12
314.790314,322.790314,36.36409,44.36409,12
315.394175,323.394175,36.539288,44.539288,12
315.998037,323.998037,36.714485,44.714485,12
316.601898,324.601898,36.889683,44.889683,12
317.275014,325.275014,37.102506,45.102506,12
317.94813,325.94813,37.315329,45.315329,12
318.621246,326.621246,37.528152,45.528152,12
319.29485,327.29485,37.801848,45.801848,12
319.968455,327.968455,38.075543,46.075543,12
320.642059,328.642059,38.349239,46.349239,12
321.324137,329.324137,38.561301,46.561301,12
322.006215,330.006215,38.773362,46.773362,12
322.688293,330.688293,38.985424,46.985424,12
323.424815,331.424815,39.347151,47.347151,12
324.161336,332.161336,39.708879,47.708879,12
324.897858,332.897858,40.070606,48.070606,12
325.70696,333.70696,40.424796,48.424796,12
326.516063,334.516063,40.778985,48.778985,12
327.325165,335.325165,41.133175,49.133175,12
328.122193,336.122193,41.433131,49.433131,12
328.91922,336.91922,41.733087,49.733087,12
329.716248,337.716248,42.033043,50.033043,12
330.47522,338.47522,42.394998,50.394998,12
331.234192,339.234192,42.756953,50.756953,12
331.993164,339.993164,43.118908,51.118908,12
332.729594,340.729594,43.571938,51.571938,12
333.466024,341.466024,44.024967,52.024967,12
334.202454,342.202454,44.477997,52.477997,12
334.942098,342.942098,45.055952,53.055952,12
335.681743,343.681743,45.633906,53.633906,12
336.421387,344.421387,46.211861,54.211861,12
337.060384,345.060384,46.694775,54.694775,12
337.699382,345.699382,47.177689,55.177689,12
338.338379,346.338379,47.660603,55.660603,12
339.049021,347.049021,48.478824,56.478824,12
339.759664,347.759664,49.297044,57.297044,12
340.470306,348.470306,50.115265,58.115265,12
341.038228,349.038228,50.889183,58.889183,12
341.60615,349.60615,51.663101,59.663101,12
342.174072,350.174072,52.437019,60.437019,12
342.648071,350.648071,53.103609,61.103609,12
343.12207,351.12207,53.7702,61.7702,12
343.596069,351.596069,54.43679,62.43679,12
344.001953,352.001953,54.926653,62.926653,12
344.407837,352.407837,55.416517,63.416517,12
344.813721,352.813721,55.90638,63.90638,12
345.194875,353.194875,56.259664,64.259664,12
345.57603,353.57603,56.612948,64.612948,12
345.957184,353.957184,56.966232,64.966232,12
346.251139,354.251139,57.305294,65.305294,12
346.545095,354.545095,57.644356,65.644356,12
346.83905,354.83905,57.983418,65.983418,12
347.071309,355.071309,58.281189,66.281189,12
347.303569,355.303569,58.578961,66.578961,12
347.535828,355.535828,58.876732,66.876732,12
347.772807,355.772807,59.142888,67.142888,12
348.009786,356.009786,59.409045,67.409045,12
348.246765,356.246765,59.675201,67.675201,12
348.51827,356.51827,59.977297,67.977297,12
348.789774,356.789774,60.279394,68.279394,12
349.061279,357.061279,60.58149,68.58149,12
349.473968,357.473968,60.832731,68.832731,12
349.886658,357.886658,61.083972,69.083972,12
350.299347,358.299347,61.335213,69.335213,12
350.859406,358.859406,61.527367,69.527367,12
351.419464,359.419464,61.71952,69.71952,12
351.979523,359.979523,61.911674,69.911674,12
352.775838,0.775838,62.254214,70.254214,12
353.572154,1.572154,62.596753,70.596753,12
354.368469,2.368469,62.939293,70.939293,12
355.133946,3.133946,63.224904,71.224904,12
355.899424,3.899424,63.510516,71.510516,12
356.664901,4.664901,63.796127,71.796127,12
357.388509,5.388509,64.100952,72.100952,12
358.112117,6.112117,64.405777,72.405777,12
358.835725,6.835725,64.710602,72.710602,12
359.752452,7.752452,64.916967,72.916967,12
0.669178,8.669178,65.123332,73.123332,12
1.585905,9.585905,65.329697,73.329697,12
2.536395,10.536395,65.571963,73.571963,12
3.486886,11.486886,65.81423,73.81423,12
4.437376,12.437376,66.056496,74.056496,12
5.367883,13.367883,66.19796,74.19796,12
6.298391,14.298391,66.339424,74.339424,12
7.228898,15.228898,66.480888,74.480888,12
8.670256,16.670256,66.683126,74.683126,12
10.111614,18.111614,66.885363,74.885363,12
11.552972,19.552972,67.087601,75.087601,12
13.159166,21.159166,67.353259,75.353259,12
14.765359,22.765359,67.618917,75.618917,12
16.371553,24.371553,67.884575,75.884575,12
17.884351,25.884351,68.111191,76.111191,12
19.39715,27.39715,68.337807,76.337807,12
20.909948,28.909948,68.564423,76.564423,12
22.273593,30.273593,68.722451,76.722451,12
23.637238,31.637238,68.880478,76.880478,12
25.000883,33.000883,69.038506,77.038506,12
26.130123,34.130123,69.129128,77.129128,12
27.259363,35.259363,69.219749,77.219749,12
28.388603,36.388603,69.310371,77.310371,12
29.595399,37.595399,69.402544,77.402544,12
30.802195,38.802195,69.494718,77.494718,12
32.008991,40.008991,69.586891,77.586891,12
33.05173,41.05173,69.630908,77.630908,12
34.094468,42.094468,69.674924,77.674924,12
35.137207,43.137207,69.718941,77.718941,12
35.713665,43.713665,69.692218,77.692218,12
36.290123,44.290123,69.665494,77.665494,12
36.866581,44.866581,69.638771,77.638771,12
37.641914,45.641914,69.643077,77.643077,12
38.417248,46.417248,69.647382,77.647382,12
39.192581,47.192581,69.651688,77.651688,12
39.81141,47.81141,69.569924,77.569924,12
40.430239,48.430239,69.488159,77.488159,12
41.049068,49.049068,69.406395,77.406395,12
41.601778,49.601778,69.289111,77.289111,12
42.154489,50.154489,69.171827,77.171827,12
42.707199,50.707199,69.054543,77.054543,12
42.839713,50.839713,68.816557,76.816557,12
42.972226,50.972226,68.57857,76.57857,12
43.10474,51.10474,68.340584,76.340584,12
43.416185,51.416185,68.155302,76.155302,12
43.727629,51.727629,67.970019,75.970019,12
44.039074,52.039074,67.784737,75.784737,12
44.56206,52.56206,67.64047,75.64047,12
45.085046,53.085046,67.496203,75.496203,12
45.608032,53.608032,67.351936,75.351936,12
46.255479,54.255479,67.219197,75.219197,12
46.902926,54.902926,67.086459,75.086459,12
47.550373,55.550373,66.95372,74.95372,12
48.058264,56.058264,66.731555,74.731555,12
48.566156,56.566156,66.509389,74.509389,12
49.074047,57.074047,66.287224,74.287224,12
49.633278,57.633278,66.100062,74.100062,12
50.192509,58.192509,65.912901,73.912901,12
50.75174,58.75174,65.725739,73.725739,12
311.033417,319.033417,32.136368,40.136368,13
311.302338,319.302338,32.077021,40.077021,13
311.571258,319.571258,32.017675,40.017675,13
311.840179,319.840179,31.958328,39.958328,13
312.214762,320.214762,32.155655,40.155655,13
312.589345,320.589345,32.352981,40.352981,13
312.963928,320.963928,32.550308,40.550308,13
313.38211,321.38211,32.723905,40.723905,13
313.800293,321.800293,32.897501,40.897501,13
314.218475,322.218475,33.071098,41.071098,13
314.655924,322.655924,33.210429,41.210429,13
315.093374,323.093374,33.349759,41.349759,13
315.530823,323.530823,33.48909,41.48909,13
315.79184,323.79184,33.545453,41.545453,13
316.052856,324.052856,33.601817,41.601817,13
316.313873,324.313873,33.65818,41.65818,13
316.761078,324.761078,33.945946,41.945946,13
317.208282,325.208282,34.233711,42.233711,13
317.655487,325.655487,34.521477,42.521477,13
318.010671,326.010671,34.642641,42.642641,13
318.365855,326.365855,34.763804,42.763804,13
318.721039,326.721039,34.884968,42.884968,13
319.112345,327.112345,35.147762,43.147762,13
319.503652,327.503652,35.410557,43.410557,13
319.894958,327.894958,35.673351,43.673351,13
320.309428,328.309428,35.862275,43.862275,13
320.723897,328.723897,36.0512,44.0512,13
321.138367,329.138367,36.240124,44.240124,13
321.638092,329.638092,36.725315,44.725315,13
322.137818,330.137818,37.210507,45.210507,13
322.637543,330.637543,37.695698,45.695698,13
323.568563,331.568563,39.038199,47.038199,13
324.499583,332.499583,40.380701,48.380701,13
325.430603,333.430603,41.723202,49.723202,13
326.29659,334.29659,42.689274,50.689274,13
327.162577,335.162577,43.655346,51.655346,13
328.028564,336.028564,44.621418,52.621418,13
328.869334,336.869334,45.329538,53.329538,13
329.710103,337.710103,46.037657,54.037657,13
330.550873,338.550873,46.745777,54.745777,13
331.210622,339.210622,47.213943,55.213943,13
331.870372,339.870372,47.68211,55.68211,13
332.530121,340.530121,48.150276,56.150276,13
333.35673,341.35673,48.744789,56.744789,13
334.18334,342.18334,49.339302,57.339302,13
335.009949,343.009949,49.933815,57.933815,13
335.809133,343.809133,50.481206,58.481206,13
336.608317,344.608317,51.028598,59.028598,13
337.407501,345.407501,51.575989,59.575989,13
338.337026,346.337026,52.139932,60.139932,13
339.26655,347.26655,52.703875,60.703875,13
340.196075,348.196075,53.267818,61.267818,13
341.517883,349.517883,54.124281,62.124281,13
342.839691,350.839691,54.980745,62.980745,13
344.161499,352.161499,55.837208,63.837208,13
345.251038,353.251038,56.54638,64.54638,13
346.340576,354.340576,57.255553,65.255553,13
347.430115,355.430115,57.964725,65.964725,13
348.513418,356.513418,58.415013,66.415013,13
349.59672,357.59672,58.865302,66.865302,13
350.680023,358.680023,59.31559,67.31559,13
351.88206,359.88206,59.659978,67.659978,13
353.084096,1.084096,60.004367,68.004367,13
354.286133,2.286133,60.348755,68.348755,13
355.77471,3.77471,60.626284,68.626284,13
357.263286,5.263286,60.903814,68.903814,13
358.751863,6.751863,61.181343,69.181343,13
0.821644,8.821644,61.31603,69.31603,13
2.891424,10.891424,61.450716,69.450716,13
4.961205,12.961205,61.585403,69.585403,13
7.26147,15.26147,61.708519,69.708519,13
9.561736,17.561736,61.831634,69.831634,13
11.862001,19.862001,61.95475,69.95475,13
14.159129,22.159129,62.219559,70.219559,13
16.456256,24.456256,62.484367,70.484367,13
18.753384,26.753384,62.749176,70.749176,13
20.797669,28.797669,62.661596,70.661596,13
22.841953,30.841953,62.574015,70.574015,13
24.886238,32.886238,62.486435,70.486435,13
26.415549,34.415549,62.368538,70.368538,13
27.94486,35.94486,62.250641,70.250641,13
29.474171,37.474171,62.132744,70.132744,13
30.803087,38.803087,61.987727,69.987727,13
32.132002,40.132002,61.84271,69.84271,13
33.460918,41.460918,61.697693,69.697693,13
34.615332,42.615332,61.6101,69.6101,13
35.769746,43.769746,61.522507,69.522507,13
36.92416,44.92416,61.434914,69.434914,13
37.965248,45.965248,61.262538,69.262538,13
39.006336,47.006336,61.090162,69.090162,13
40.047424,48.047424,60.917786,68.917786,13
41.028173,49.028173,60.713923,68.713923,13
42.008921,50.008921,60.510061,68.510061,13
42.98967,50.98967,60.306198,68.306198,13
43.804164,51.804164,60.108106,68.108106,13
44.618657,52.618657,59.910014,67.910014,13
45.433151,53.433151,59.711922,67.711922,13
46.264772,54.264772,59.60646,67.60646,13
47.096392,55.096392,59.500997,67.500997,13
47.928013,55.928013,59.395535,67.395535,13
48.764766,56.764766,59.328945,67.328945,13
49.601518,57.601518,59.262356,67.262356,13
50.438271,58.438271,59.195766,67.195766,13
51.221723,59.221723,59.159661,67.159661,13
52.005176,60.005176,59.123557,67.123557,13
