lon_east,lon_west,lat_south,lat_north,center_lon,center_lat
344.464121,352.464121,56.414442,64.414442,-11.0,60.4
344.955505,352.955505,56.906483,64.906483,-11.0,60.9
345.184479,353.184479,57.441437,65.441437,-10.0,61.4
345.413452,353.413452,57.976391,65.976391,-10.0,61.9
345.642426,353.642426,58.511345,66.511345,-10.0,62.5
345.659516,353.659516,58.867052,66.867052,-10.0,62.8
345.676605,353.676605,59.222758,67.222758,-10.0,63.2
345.693695,353.693695,59.578465,67.578465,-10.0,63.5
345.66628,353.66628,59.935222,67.935222,-10.0,63.9
345.638865,353.638865,60.291978,68.291978,-10.0,64.2
345.61145,353.61145,60.648735,68.648735,-10.0,64.6
345.436249,353.436249,60.894086,68.894086,-10.0,64.8
345.261047,353.261047,61.139438,69.139438,-10.0,65.1
345.085846,353.085846,61.384789,69.384789,-10.0,65.3
344.71285,352.71285,61.558197,69.558197,-11.0,65.5
344.339854,352.339854,61.731606,69.731606,-11.0,65.7
345.140808,353.140808,53.755779,61.755779,-10.0,57.7
346.525635,354.525635,54.035305,62.035305,-9.4,58.0
346.551595,354.551595,55.228615,63.228615,-9.4,59.2
346.577556,354.577556,56.421924,64.421924,-9.4,60.4
346.603516,354.603516,57.615234,65.615234,-9.3,61.6
347.144277,355.144277,57.785766,65.785766,-8.8,61.7
347.685039,355.685039,57.956299,65.956299,-8.3,61.9
348.2258,356.2258,58.126831,66.126831,-7.7,62.1
348.034831,356.034831,58.30129,66.30129,-7.9,62.3
347.843862,355.843862,58.475749,66.475749,-8.1,62.4
347.652893,355.652893,58.650208,66.650208,-8.3,62.6
347.79364,355.79364,58.725216,66.725216,-8.2,62.7
347.934387,355.934387,58.800225,66.800225,-8.0,62.8
348.075134,356.075134,58.875233,66.875233,-7.9,62.8
348.212168,356.212168,58.947401,66.947401,-7.7,62.9
348.349203,356.349203,59.019568,67.019568,-7.6,63.0
348.486237,356.486237,59.091736,67.091736,-7.5,63.0
348.563711,356.563711,59.129907,67.129907,-7.4,63.1
348.641184,356.641184,59.168078,67.168078,-7.3,63.1
348.718658,356.718658,59.206249,67.206249,-7.2,63.2
348.632253,356.632253,59.349836,67.349836,-7.3,63.3
348.545847,356.545847,59.493422,67.493422,-7.4,63.4
348.459442,356.459442,59.637009,67.637009,-7.5,63.6
348.421132,356.421132,59.843707,67.843707,-7.5,63.8
348.382823,356.382823,60.050405,68.050405,-7.6,64.0
348.344513,356.344513,60.257103,68.257103,-7.6,64.2
348.305064,356.305064,60.353757,68.353757,-7.6,64.3
348.265615,356.265615,60.450412,68.450412,-7.7,64.4
348.226166,356.226166,60.547066,68.547066,-7.7,64.5
348.325063,356.325063,60.544413,68.544413,-7.6,64.5
348.423961,356.423961,60.541761,68.541761,-7.5,64.5
348.522858,356.522858,60.539108,68.539108,-7.4,64.5
348.487753,356.487753,60.677587,68.677587,-7.5,64.6
348.452647,356.452647,60.816065,68.816065,-7.5,64.8
348.417542,356.417542,60.954544,68.954544,-7.5,64.9
348.771108,356.771108,60.975894,68.975894,-7.2,64.9
349.124675,357.124675,60.997243,68.997243,-6.8,64.9
349.478241,357.478241,61.018593,69.018593,-6.5,65.0
