lon_east,lon_west,lat_south,lat_north,center_lon,center_lat
344.157166,352.157166,50.888744,58.888744,-11.0,54.8
345.26176,353.26176,50.873658,58.873658,-10.0,54.8
346.366353,354.366353,50.858573,58.858573,-9.6,54.8
347.470947,355.470947,50.843487,58.843487,-8.5,54.8
348.91866,356.91866,50.752398,58.752398,-7.0,54.7
350.366374,358.366374,50.66131,58.66131,-5.6,54.6
351.814087,359.814087,50.570221,58.570221,-4.1,54.5
352.862366,0.862366,50.675596,58.675596,-3.1,54.6
353.910644,1.910644,50.78097,58.78097,-2.0,54.7
354.958923,2.958923,50.886345,58.886345,-1.0,54.8
355.821662,3.821662,51.255341,59.255341,-0.1,55.2
356.6844,4.6844,51.624336,59.624336,0.68,55.6
357.547139,5.547139,51.993332,59.993332,1.54,55.9
358.152762,6.152762,52.244011,60.244011,2.15,56.2
358.758386,6.758386,52.49469,60.49469,2.75,56.4
359.364009,7.364009,52.745369,60.745369,3.36,56.7
359.821507,7.821507,52.803146,60.803146,3.82,56.8
0.279005,8.279005,52.860924,60.860924,4.27,56.8
0.736503,8.736503000000004,52.918701,60.918701,4.73,56.9
1.034128,9.034128,53.125107,61.125107,5.03,57.1
1.331753,9.331753,53.331512,61.331512,5.33,57.3
1.629378,9.629378,53.537918,61.537918,5.62,57.5
2.003393,10.003393,53.74298,61.74298,6.0,57.7
2.377407,10.377407,53.948041,61.948041,6.37,57.9
2.751422,10.751422,54.153103,62.153103,6.75,58.1
2.729593,10.729593,54.485375,62.485375,6.72,58.4
2.707763,10.707763,54.817646,62.817646,6.7,58.8
2.685934,10.685934,55.149918,63.149918,6.68,59.1
2.557967,10.557967,55.837565,63.837565,6.55,59.8
2.430001,10.430001,56.525213,64.525213,6.43,60.5
2.302034,10.302034,57.21286,65.21286,6.3,61.2
3.888351,11.888351,57.780081,65.780081,7.88,61.7
5.474667,13.474667,58.347303,66.347303,9.47,62.3
7.060984,15.060984,58.914524,66.914524,11.0,62.9
7.817763,15.817763,59.124397,67.124397,11.8,63.1
8.574542,16.574542,59.334271,67.334271,12.5,63.3
9.331321,17.331321,59.544144,67.544144,13.3,63.5
10.60187,18.60187,59.813744,67.813744,14.6,63.8
11.872418,19.872418,60.083343,68.083343,15.8,64.0
13.142967,21.142967,60.352943,68.352943,17.1,64.3
13.82874,21.82874,60.608902,68.608902,17.8,64.6
14.514512,22.514512,60.86486,68.86486,18.5,64.8
15.200285,23.200285,61.120819,69.120819,19.2,65.1
15.525109,23.525109,61.377019,69.377019,19.5,65.3
15.849933,23.849933,61.63322,69.63322,19.8,65.6
16.174757,24.174757,61.88942,69.88942,20.1,65.8
16.696921,24.696921,62.117017,70.117017,20.6,66.1
17.219085,25.219085,62.344615,70.344615,21.2,66.3
17.741249,25.741249,62.572212,70.572212,21.7,66.5
