lon_east,lon_west,lat_south,lat_north,center_lon,center_lat,fid
344.763062,352.763062,52.23531,60.23531,-11.0,56.2,69
345.778778,353.778778,53.16183,61.16183,-10.0,57.1,70
346.794495,354.794495,54.08835,62.08835,-9.2,58.0,71
347.810211,355.810211,55.01487,63.01487,-8.1,59.0,72
348.7488,356.7488,55.565397,63.565397,-7.2,59.5,73
349.687388,357.687388,56.115924,64.115924,-6.3,60.1,74
350.625977,358.625977,56.666451,64.666451,-5.3,60.6,75
351.449158,359.449158,57.104835,65.104835,-4.5,61.1,76
352.272339,0.272339,57.543218,65.543218,-3.7,61.5,77
353.09552,1.09552,57.981602,65.981602,-2.9,61.9,78
353.889313,1.889313,58.240336,66.240336,-2.1,62.2,79
354.683105,2.683105,58.499071,66.499071,-1.3,62.4,80
355.476898,3.476898,58.757805,66.757805,-0.5,62.7,81
356.180432,4.180432,59.008851,67.008851,0.18,63.0,82
356.883966,4.883966,59.259898,67.259898,0.88,63.2,83
357.5875,5.5875,59.510944,67.510944,1.58,63.5,84
358.06053,6.06053,59.722053,67.722053,2.06,63.7,85
358.533561,6.533561,59.933163,67.933163,2.53,63.9,86
359.006591,7.006591,60.144272,68.144272,3.0,64.1,87
358.908006,6.908006,60.183464,68.183464,2.9,64.1,88
358.809421,6.809421,60.222656,68.222656,2.8,64.2,89
358.710836,6.710836,60.261848,68.261848,2.71,64.2,90
359.092467,7.092467,60.234774,68.234774,3.09,64.2,91
359.474099,7.474099,60.2077,68.2077,3.47,64.2,92
359.85573,7.85573,60.180626,68.180626,3.85,64.1,93
0.368225,8.368225000000002,60.076588,68.076588,4.36,64.0,94
0.880721,8.880721,59.972549,67.972549,4.88,63.9,95
1.393216,9.393216,59.868511,67.868511,5.39,63.8,96
1.882261,9.882261,59.732216,67.732216,5.88,63.7,97
2.371307,10.371307,59.59592,67.59592,6.37,63.5,98
2.860352,10.860352,59.459625,67.459625,6.86,63.4,99
3.553003,11.553003,59.410021,67.410021,7.55,63.4,100
4.245654,12.245654,59.360418,67.360418,8.24,63.3,101
4.938305,12.938305,59.310814,67.310814,8.93,63.3,102
5.786961,13.786961,59.202582,67.202582,9.78,63.2,103
6.635618,14.635618,59.09435,67.09435,10.6,63.0,104
7.484274,15.484274,58.986118,66.986118,11.4,62.9,105
9.067587,17.067587,58.847083,66.847083,13.0,62.8,106
10.6509,18.6509,58.708047,66.708047,14.6,62.7,107
12.234213,20.234213,58.569012,66.569012,16.2,62.5,108
13.768419,21.768419,58.405388,66.405388,17.7,62.4,109
15.302626,23.302626,58.241764,66.241764,19.3,62.2,110
16.836832,24.836832,58.07814,66.07814,20.8,62.0,111
17.21627,25.21627,57.773704,65.773704,21.2,61.7,112
17.595707,25.595707,57.469269,65.469269,21.5,61.4,113
17.975145,25.975145,57.164833,65.164833,21.9,61.1,114
18.390011,26.390011,56.851929,64.851929,22.3,60.8,115
18.804878,26.804878,56.539024,64.539024,22.8,60.5,116
19.219744,27.219744,56.22612,64.22612,23.2,60.2,117
19.858402,27.858402,56.035418,64.035418,23.8,60.0,118
20.497059,28.497059,55.844717,63.844717,24.4,59.8,119
21.135717,29.135717,55.654015,63.654015,25.1,59.6,120
21.943421,29.943421,55.512669,63.512669,25.9,59.5,121
22.751124,30.751124,55.371323,63.371323,26.7,59.3,122
23.558828,31.558828,55.229977,63.229977,27.5,59.2,123
24.442213,32.442213,55.058838,63.058838,28.4,59.0,124
25.325597,33.325597,54.887699,62.887699,29.3,58.8,125
26.208982,34.208982,54.71656,62.71656,30.2,58.7,126
27.017744,35.017744,54.454351,62.454351,31.0,58.4,127
27.826507,35.826507,54.192141,62.192141,31.8,58.1,128
28.635269,36.635269,53.929932,61.929932,32.6,57.9,129
29.533648,37.533648,53.686193,61.686193,33.5,57.6,130
30.432027,38.432027,53.442454,61.442454,34.4,57.4,131
31.330406,39.330406,53.198715,61.198715,35.3,57.1,132
32.408445,40.408445,52.913906,60.913906,36.4,56.9,133
33.486483,41.486483,52.629097,60.629097,37.4,56.6,134
34.564522,42.564522,52.344288,60.344288,38.5,56.3,135
35.905211,43.905211,51.965283,59.965283,39.9,55.9,136
37.245901,45.245901,51.586277,59.586277,41.2,55.5,137
38.58659,46.58659,51.207272,59.207272,42.5,55.2,138
39.54981,47.54981,50.666182,58.666182,43.5,54.6,139
40.51303,48.51303,50.125093,58.125093,44.5,54.1,140
41.47625,49.47625,49.584003,57.584003,45.4,53.5,141
41.835413,49.835413,49.456535,57.456535,45.8,53.4,142
42.194575,50.194575,49.329067,57.329067,46.1,53.3,143
42.553738,50.553738,49.201599,57.201599,46.5,53.2,144
42.890302,50.890302,49.319004,57.319004,46.8,53.3,145
43.226867,51.226867,49.436409,57.436409,47.2,53.4,146
43.563431,51.563431,49.553814,57.553814,47.5,53.5,147
43.722356,51.722356,49.539457,57.539457,47.7,53.5,148
43.881282,51.881282,49.525099,57.525099,47.8,53.5,149
44.040207,52.040207,49.510742,57.510742,48.0,53.5,150
43.775803,51.775803,49.303354,57.303354,47.7,53.3,151
43.511398,51.511398,49.095965,57.095965,47.5,53.0,152
43.246994,51.246994,48.888577,56.888577,47.2,52.8,153
42.886955,50.886955,48.801248,56.801248,46.8,52.8,154
42.526917,50.526917,48.71392,56.71392,46.5,52.7,155
42.166878,50.166878,48.626591,56.626591,46.1,52.6,156
41.554609,49.554609,48.403398,56.403398,45.5,52.4,157
40.942339,48.942339,48.180205,56.180205,44.9,52.1,158
40.33007,48.33007,47.957012,55.957012,44.3,51.9,159
40.567594,48.567594,47.752226,55.752226,44.5,51.7,160
40.805117,48.805117,47.547441,55.547441,44.8,51.5,161
41.042641,49.042641,47.342655,55.342655,45.0,51.3,162
41.523442,49.523442,47.232159,55.232159,45.5,51.2,163
42.004242,50.004242,47.121662,55.121662,46.0,51.1,164
42.485043,50.485043,47.011166,55.011166,46.4,51.0,165
43.101665,51.101665,46.81553,54.81553,47.1,50.8,166
43.718286,51.718286,46.619895,54.619895,47.7,50.6,167
44.334908,52.334908,46.424259,54.424259,48.3,50.4,168
44.791872,52.791872,46.209334,54.209334,48.7,50.2,169
45.248835,53.248835,45.994409,53.994409,49.2,49.9,170
45.705799,53.705799,45.779484,53.779484,49.7,49.7,171
46.084799,54.084799,45.631423,53.631423,50.0,49.6,172
46.4638,54.4638,45.483361,53.483361,50.4,49.4,173
46.8428,54.8428,45.3353,53.3353,50.8,49.3,174
47.221658,55.221658,45.170261,53.170261,51.2,49.1,175
47.600516,55.600516,45.005222,53.005222,51.6,49.0,176
47.979374,55.979374,44.840183,52.840183,51.9,48.8,177
48.508564,56.508564,44.72651,52.72651,52.5,48.7,178
49.037754,57.037754,44.612838,52.612838,53.0,48.6,179
49.566944,57.566944,44.499165,52.499165,53.5,48.4,180
49.986982,57.986982,44.466601,52.466601,53.9,48.4,181
50.407019,58.407019,44.434038,52.434038,54.4,48.4,182
50.827057,58.827057,44.401474,52.401474,54.8,48.4,183
51.482538,59.482538,44.383901,52.383901,55.4,48.3,184
52.138018,60.138018,44.366328,52.366328,56.1,48.3,185
52.793499,60.793499,44.348755,52.348755,56.7,48.3,186
53.782304,61.782304,44.368398,52.368398,57.7,48.3,187
54.771109,62.771109,44.388041,52.388041,58.7,48.3,188
55.759914,63.759914,44.407684,52.407684,59.7,48.4,189
57.375699,65.375699,44.724977,52.724977,61.3,48.7,190
58.991484,66.991484,45.042269,53.042269,62.9,49.0,191
60.607269,68.607269,45.359562,53.359562,64.6,49.3,192
62.061409,70.061409,45.681379,53.681379,66.0,49.6,193
63.515548,71.515548,46.003195,54.003195,67.5,50.0,194
64.969688,72.969688,46.325012,54.325012,68.9,50.3,195
65.803632,73.80363199999998,46.489364,54.489364,69.8,50.4,196
66.637575,74.637575,46.653717,54.653717,70.6,50.6,197
