lon_east,lon_west,lat_south,lat_north,center_lon,center_lat
344.850881,352.850881,54.088569,62.088569,-11.0,58.0
346.301188,354.301188,54.306554,62.306554,-9.6,58.3
347.751495,355.751495,54.52454,62.52454,-8.2,58.5
349.110026,357.110026,54.698952,62.698952,-6.8,58.6
350.468556,358.468556,54.873363,62.873363,-5.5,58.8
351.827087,359.827087,55.047775,63.047775,-4.1,59.0
353.376712,1.376712,54.990117,62.990117,-2.6,58.9
354.926338,2.926338,54.93246,62.93246,-1.0,58.9
356.475963,4.475963,54.874802,62.874802,0.47,58.8
358.433896,6.433896,54.458673,62.458673,2.43,58.4
0.391829,8.391829,54.042544,62.042544,4.39,58.0
2.349762,10.349762,53.626415,61.626415,6.34,57.6
3.856463,11.856463,53.369139,61.369139,7.85,57.3
5.363163,13.363163,53.111864,61.111864,9.36,57.1
6.869864,14.869864,52.854588,60.854588,10.8,56.8
8.242876000000004,16.242876,52.486498,60.486498,12.2,56.4
9.615888,17.615888,52.118407,60.118407,13.6,56.1
10.9889,18.9889,51.750317,59.750317,14.9,55.7
12.322657,20.322657,51.357599,59.357599,16.3,55.3
13.656414,21.656414,50.964881,58.964881,17.6,54.9
14.990171,22.990171,50.572163,58.572163,18.9,54.5
16.041129,24.041129,50.25291,58.25291,20.0,54.2
17.092086,25.092086,49.933656,57.933656,21.0,53.9
18.143044,26.143044,49.614403,57.614403,22.1,53.6
19.295184,27.295184,49.011828,57.011828,23.2,53.0
20.447324,28.447324,48.409254,56.409254,24.4,52.4
21.599464,29.599464,47.806679,55.806679,25.5,51.8
23.178657,31.178657,46.902751,54.902751,27.1,50.9
24.757851,32.757851,45.998822,53.998822,28.7,49.9
26.337044,34.337044,45.094894,53.094894,30.3,49.0
26.909585,34.909585,44.680162,52.680162,30.9,48.6
27.482127,35.482127,44.265429,52.265429,31.4,48.2
28.054668,36.054668,43.850697,51.850697,32.0,47.8
28.318906,36.318906,43.562494,51.562494,32.3,47.5
28.583144,36.583144,43.274291,51.274291,32.5,47.2
28.847382,36.847382,42.986088,50.986088,32.8,46.9
29.207264,37.207264,43.183581,51.183581,33.2,47.1
29.567147,37.567147,43.381075,51.381075,33.5,47.3
29.927029,37.927029,43.578568,51.578568,33.9,47.5
30.314555,38.314555,43.966854,51.966854,34.3,47.9
30.702081,38.702081,44.355141,52.355141,34.7,48.3
31.089607,39.089607,44.743427,52.743427,35.0,48.7
31.405536,39.405536,44.930544,52.930544,35.4,48.9
31.721466,39.721466,45.117662,53.117662,35.7,49.1
32.037395,40.037395,45.304779,53.304779,36.0,49.3
31.912903,39.912903,45.553666,53.553666,35.9,49.5
31.78841,39.78841,45.802554,53.802554,35.7,49.8
31.663918,39.663918,46.051441,54.051441,35.6,50.0
