lon_east,lon_west,lat_south,lat_north,center_lon,center_lat,fid
349.144836,357.144836,65.665001,73.665001,-6.8,69.6,0
351.071757,359.071757,65.700841,73.70084099999998,-4.9,69.7,1
352.998677,0.998677,65.736682,73.736682,-3.0,69.7,2
354.925598,2.925598,65.772522,73.77252199999998,-1.0,69.7,3
356.688073,4.688073,65.897937,73.897937,0.68,69.8,4
358.450547,6.450547,66.023351,74.023351,2.45,70.0,5
0.213022,8.213022,66.148766,74.14876599999998,4.21,70.1,6
1.900206,9.900206,66.173584,74.173584,5.9,70.1,7
3.587389,11.587389,66.198403,74.198403,7.58,70.1,8
5.274573,13.274573,66.223221,74.22322099999998,9.27,70.2,9
6.878358,14.878358,66.133303,74.133303,10.8,70.1,10
8.482142,16.482142,66.043386,74.043386,12.4,70.0,11
10.085927,18.085927,65.953468,73.953468,14.0,69.9,12
11.29234,19.29234,65.906987,73.906987,15.2,69.9,13
12.498753,20.498753,65.860507,73.860507,16.4,69.8,14
13.705166,21.705166,65.814026,73.814026,17.7,69.8,15
15.097918,23.097918,65.655179,73.655179,19.0,69.6,16
16.490669,24.490669,65.496333,73.496333,20.4,69.4,17
17.883421,25.883421,65.337486,73.337486,21.8,69.3,18
18.981448,26.981448,65.303688,73.30368799999998,22.9,69.3,19
20.079475,28.079475,65.26989,73.26989,24.0,69.2,20
21.177502,29.177502,65.236092,73.236092,25.1,69.2,21
22.494634,30.494634,65.175026,73.175026,26.4,69.1,22
23.811767,31.811767,65.113961,73.113961,27.8,69.1,23
25.128899,33.128899,65.052895,73.052895,29.1,69.0,24
26.474474,34.474474,65.191735,73.19173499999998,30.4,69.1,25
27.820048,35.820048,65.330574,73.330574,31.8,69.3,26
29.165623,37.165623,65.469414,73.469414,33.1,69.4,27
30.504308,38.504308,66.101896,74.10189599999998,34.5,70.1,28
31.842994,39.842994,66.734377,74.73437699999998,35.8,70.7,29
33.181679,41.181679,67.366859,75.366859,37.1,71.3,30
33.95294,41.95294,67.45727,75.45726999999998,37.9,71.4,31
34.7242,42.7242,67.547681,75.54768099999998,38.7,71.5,32
35.495461,43.495461,67.638092,75.638092,39.4,71.6,33
36.19684,44.19684,67.756927,75.756927,40.1,71.7,34
36.898219,44.898219,67.875763,75.875763,40.8,71.8,35
37.599598,45.599598,67.994598,75.99459799999998,41.5,71.9,36
38.106344,46.106344,68.168408,76.168408,42.1,72.1,37
38.613089,46.613089,68.342219,76.342219,42.6,72.3,38
39.119835,47.119835,68.516029,76.516029,43.1,72.5,39
39.832209,47.832209,68.561864,76.561864,43.8,72.5,40
40.544584,48.544584,68.607699,76.60769899999998,44.5,72.6,41
41.256958,49.256958,68.653534,76.65353399999998,45.2,72.6,42
41.883263,49.883263,68.824827,76.824827,45.8,72.8,43
42.509567,50.509567,68.996119,76.99611899999998,46.5,72.9,44
43.135872,51.135872,69.167412,77.167412,47.1,73.1,45
43.912791,51.912791,69.362946,77.36294599999998,47.9,73.3,46
44.68971,52.68971,69.558479,77.558479,48.6,73.5,47
45.466629,53.466629,69.754013,77.754013,49.4,73.7,48
46.143916,54.143916,69.962563,77.962563,50.1,73.9,49
46.821202,54.821202,70.171112,78.17111199999998,50.8,74.1,50
47.498489,55.498489,70.379662,78.37966199999998,51.4,74.3,51
48.257552,56.257552,70.764656,78.764656,52.2,74.7,52
