lon_east,lon_west,lat_south,lat_north,center_lon,center_lat,fid
344.705261,352.705261,58.069648,66.069648,-11.0,62.0,46
345.443512,353.443512,58.610135,66.610135,-10.0,62.6,47
346.181763,354.181763,59.150623,67.150623,-9.8,63.1,48
346.910411,354.910411,59.61265,67.61265,-9.0,63.6,49
347.639058,355.639058,60.074678,68.074678,-8.3,64.0,50
348.367706,356.367706,60.536705,68.536705,-7.6,64.5,51
349.236521,357.236521,60.935211,68.935211,-6.7,64.9,52
350.105337,358.105337,61.333718,69.333718,-5.8,65.3,53
350.974152,358.974152,61.732224,69.732224,-5.0,65.7,54
351.871715,359.871715,62.133769,70.133769,-4.1,66.1,55
352.769277,0.769277,62.535314,70.535314,-3.2,66.5,56
353.66684,1.66684,62.936859,70.936859,-2.3,66.9,57
354.589832,2.589832,63.264119,71.264119,-1.4,67.2,58
355.512823,3.512823,63.59138,71.59138,-0.4,67.5,59
356.435815,4.435815,63.91864,71.91864,0.43,67.9,60
357.377999,5.377999,64.16879,72.16879,1.37,68.1,61
358.320182,6.320182,64.41894,72.41894,2.32,68.4,62
359.262366,7.262366,64.66909,72.66908999999998,3.26,68.6,63
0.335031,8.335031000000004,64.86188,72.86188,4.33,68.8,64
1.407697,9.407697,65.054669,73.054669,5.4,69.0,65
2.480362,10.480362,65.247459,73.247459,6.48,69.2,66
3.681231,11.681231,65.45639,73.45639,7.68,69.4,67
4.8821,12.8821,65.665321,73.665321,8.88,69.6,68
6.082969,14.082969,65.874252,73.874252,10.0,69.8,69
7.388776,15.388776,65.999631,73.99963099999998,11.3,69.9,70
8.694583,16.694583,66.12501,74.12501,12.6,70.1,71
10.00039,18.00039,66.250389,74.250389,14.0,70.2,72
11.766596,19.766596,66.394473,74.394473,15.7,70.3,73
13.532803,21.532803,66.538556,74.538556,17.5,70.5,74
15.299009,23.299009,66.68264,74.68264,19.2,70.6,75
17.089411,25.089411,66.690285,74.690285,21.0,70.6,76
18.879814,26.879814,66.697929,74.697929,22.8,70.6,77
20.670216,28.670216,66.705574,74.705574,24.6,70.7,78
22.91566,30.91566,66.716637,74.716637,26.9,70.7,79
25.161104,33.161104,66.727699,74.727699,29.1,70.7,80
27.406548,35.406548,66.738762,74.73876199999998,31.4,70.7,81
