lon_east,lon_west,lat_south,lat_north,center_lon,center_lat
344.020782,352.020782,58.829971,66.829971,-11.0,62.8
344.253112,352.253112,58.865781,66.865781,-11.0,62.8
344.485443,352.485443,58.901591,66.901591,-11.0,62.9
344.717773,352.717773,58.937401,66.937401,-11.0,62.9
344.874522,352.874522,58.953362,66.953362,-11.0,62.9
345.03127,353.03127,58.969322,66.969322,-10.0,62.9
345.188019,353.188019,58.985283,66.985283,-10.0,62.9
345.646729,353.646729,59.032636,67.032636,-10.0,63.0
346.105438,354.105438,59.079989,67.079989,-9.8,63.0
346.564148,354.564148,59.127342,67.127342,-9.4,63.1
346.908122,354.908122,59.194815,67.194815,-9.0,63.1
347.252095,355.252095,59.262289,67.262289,-8.7,63.2
347.596069,355.596069,59.329762,67.329762,-8.4,63.3
348.07197,356.07197,59.437711,67.437711,-7.9,63.4
348.547872,356.547872,59.545661,67.545661,-7.4,63.5
349.023773,357.023773,59.65361,67.65361,-6.9,63.6
349.538767,357.538767,59.865504,67.865504,-6.4,63.8
350.053762,358.053762,60.077397,68.077397,-5.9,64.0
350.568756,358.568756,60.289291,68.289291,-5.4,64.2
350.936218,358.936218,60.441409,68.441409,-5.0,64.4
351.303681,359.303681,60.593526,68.593526,-4.6,64.5
351.671143,359.671143,60.745644,68.745644,-4.3,64.7
351.793335,359.793335,60.961576,68.961576,-4.2,64.9
351.915528,359.915528,61.177508,69.177508,-4.0,65.1
352.03772,0.03772,61.39344,69.39344,-3.9,65.3
352.280599,0.280599,61.463554,69.463554,-3.7,65.4
352.523478,0.523478,61.533669,69.533669,-3.4,65.5
352.766357,0.766357,61.603783,69.603783,-3.2,65.6
352.954101,0.954101,61.627902,69.627902,-3.0,65.6
353.141846,1.141846,61.652021,69.652021,-2.8,65.6
353.32959,1.32959,61.67614,69.67614,-2.6,65.6
353.564433,1.564433,61.77211,69.77211,-2.4,65.7
353.799276,1.799276,61.86808,69.86808,-2.2,65.8
354.034119,2.034119,61.96405,69.96405,-1.9,65.9
354.1486,2.1486,62.074239,70.074239,-1.8,66.0
354.263082,2.263082,62.184428,70.184428,-1.7,66.1
354.377563,2.377563,62.294617,70.294617,-1.6,66.2
354.698903,2.698903,62.342746,70.342746,-1.3,66.3
355.020243,3.020243,62.390874,70.390874,-0.9,66.3
355.341583,3.341583,62.439003,70.439003,-0.6,66.4
355.440643,3.440643,62.447464,70.447464,-0.5,66.4
355.539703,3.539703,62.455925,70.455925,-0.4,66.4
355.638763,3.638763,62.464386,70.464386,-0.3,66.4
355.809662,3.809662,62.486794,70.486794,-0.1,66.4
355.98056,3.98056,62.509201,70.509201,0.0,66.5
356.151459,4.151459,62.531609,70.531609,0.15,66.5
356.275273,4.275273000000001,62.584552,70.584552,0.27,66.5
356.399086,4.399086,62.637494,70.637494,0.39,66.6
356.5229,4.5229,62.690437,70.690437,0.52,66.6
356.585383,4.585383,62.730369,70.730369,0.58,66.7
356.647866,4.647866,62.770302,70.770302,0.64,66.7
356.710349,4.710349,62.810234,70.810234,0.71,66.8
356.640189,4.640189,62.850761,70.850761,0.64,66.8
356.570029,4.570029,62.891289,70.891289,0.57,66.8
356.499869,4.499869000000001,62.931816,70.931816,0.49,66.9
356.609733,4.609733,62.938642,70.938642,0.6,66.9
356.719597,4.719597,62.945467,70.945467,0.71,66.9
356.829461,4.829461,62.952293,70.952293,0.82,66.9
356.521134,4.521134,63.031446,71.031446,0.52,67.0
356.212807,4.212807,63.110598,71.110598,0.21,67.1
355.90448,3.90448,63.189751,71.189751,0.0,67.1
355.685303,3.685303,63.188446,71.188446,-0.3,67.1
355.466125,3.466125,63.187142,71.187142,-0.5,67.1
355.246948,3.246948,63.185837,71.185837,-0.7,67.1
355.090942,3.090942,63.174189,71.174189,-0.9,67.1
354.934937,2.934937,63.162542,71.162542,-1.0,67.1
354.778931,2.778931,63.150894,71.150894,-1.2,67.1
354.696981,2.696981,63.173129,71.173129,-1.3,67.1
354.615031,2.615031,63.195363,71.195363,-1.3,67.1
354.533081,2.533081,63.217598,71.217598,-1.4,67.2
354.630544,2.630544,63.220673,71.220673,-1.3,67.2
354.728007,2.728007,63.223747,71.223747,-1.2,67.2
354.82547,2.82547,63.226822,71.226822,-1.1,67.2
355.11613,3.11613,63.240906,71.240906,-0.8,67.2
355.406789,3.406789,63.254989,71.254989,-0.5,67.2
355.697449,3.697449,63.269073,71.269073,-0.3,67.2
356.114735,4.114735,63.299672,71.299672,0.11,67.2
356.532021,4.532021,63.330271,71.330271,0.53,67.3
356.949307,4.949307,63.36087,71.36087,0.94,67.3
357.399983,5.399983,63.398191,71.398191,1.39,67.3
357.850658,5.850658,63.435511,71.435511,1.85,67.4
358.301334,6.301334,63.472832,71.472832,2.3,67.4
358.828479,6.828479,63.57177,71.57177,2.82,67.5
359.355624,7.355624,63.670708,71.670708,3.35,67.6
359.882769,7.882769,63.769646,71.769646,3.88,67.7
0.545468,8.545468,63.898717,71.898717,4.54,67.8
1.208168,9.208168,64.027789,72.027789,5.2,68.0
1.870867,9.870867,64.15686,72.15685999999998,5.87,68.1
2.663018,10.663018,64.28022,72.28022,6.66,68.2
3.455168,11.455168,64.403579,72.40357899999998,7.45,68.4
4.247319,12.247319,64.526939,72.526939,8.24,68.5
5.103681,13.103681,64.588198,72.588198,9.1,68.5
5.960042,13.960042,64.649457,72.649457,9.96,68.6
6.816404,14.816404,64.710716,72.710716,10.8,68.7
