lon_east,lon_west,lat_south,lat_north,center_lon,center_lat,fid
344.037781,352.037781,53.586269,61.586269,-11.0,57.5,111
344.594737,352.594737,54.026418,62.026418,-11.0,58.0,112
345.151693,353.151693,54.466566,62.466566,-10.0,58.4,113
345.708649,353.708649,54.906715,62.906715,-10.0,58.9,114
346.191569,354.191569,55.195504,63.195504,-9.8,59.1,115
346.67449,354.67449,55.484294,63.484294,-9.3,59.4,116
347.15741,355.15741,55.773083,63.773083,-8.8,59.7,117
347.619588,355.619588,55.967313,63.967313,-8.3,59.9,118
348.081767,356.081767,56.161544,64.161544,-7.9,60.1,119
348.543945,356.543945,56.355774,64.355774,-7.4,60.3,120
349.073384,357.073384,56.535924,64.535924,-6.9,60.5,121
349.602824,357.602824,56.716075,64.716075,-6.3,60.7,122
350.132263,358.132263,56.896225,64.896225,-5.8,60.8,123
350.789103,358.789103,57.05145,65.05145,-5.2,61.0,124
351.445943,359.445943,57.206675,65.206675,-4.5,61.2,125
352.102783,0.102783,57.3619,65.3619,-3.8,61.3,126
352.757009,0.757009,57.426096,65.426096,-3.2,61.4,127
353.411234,1.411234,57.490293,65.490293,-2.5,61.4,128
354.06546,2.06546,57.554489,65.554489,-1.9,61.5,129
354.8292,2.8292,57.697586,65.697586,-1.1,61.6,130
355.59294,3.59294,57.840683,65.840683,-0.4,61.8,131
356.35668,4.35668,57.98378,65.98378,0.35,61.9,132
357.209717,5.209717,58.028398,66.028398,1.2,62.0,133
358.062754,6.062754,58.073016,66.073016,2.06,62.0,134
358.915791,6.915791,58.117634,66.117634,2.91,62.1,135
359.770707,7.770707,58.157862,66.157862,3.77,62.1,136
0.625624,8.625624,58.198091,66.198091,4.62,62.1,137
1.48054,9.48054,58.238319,66.238319,5.48,62.2,138
2.281366,10.281366,58.347962,66.347962,6.28,62.3,139
3.082193,11.082193,58.457606,66.457606,7.08,62.4,140
3.883019,11.883019,58.567249,66.567249,7.88,62.5,141
4.610616,12.610616,58.67687,66.67687,8.61,62.6,142
5.338212,13.338212,58.78649,66.78649,9.33,62.7,143
6.065809,14.065809,58.896111,66.896111,10.0,62.8,144
7.007151,15.007151,58.99536,66.99536,11.0,62.9,145
7.948493,15.948493,59.09461,67.09461,11.9,63.0,146
8.889835,16.889835,59.193859,67.193859,12.8,63.1,147
10.131822,18.131822,59.175061,67.175061,14.1,63.1,148
11.373808,19.373808,59.156264,67.156264,15.3,63.1,149
12.615795,20.615795,59.137466,67.137466,16.6,63.1,150
13.362352,21.362352,58.988444,66.988444,17.3,62.9,151
14.10891,22.10891,58.839421,66.839421,18.1,62.8,152
14.855467,22.855467,58.690399,66.690399,18.8,62.6,153
15.432823,23.432823,58.640067,66.640067,19.4,62.6,154
16.010178,24.010178,58.589734,66.589734,20.0,62.5,155
16.587534,24.587534,58.539402,66.539402,20.5,62.5,156
17.166751,25.166751,58.4744,66.4744,21.1,62.4,157
17.745967,25.745967,58.409397,66.409397,21.7,62.4,158
18.325184,26.325184,58.344395,66.344395,22.3,62.3,159
19.08426,27.08426,58.347974,66.347974,23.0,62.3,160
19.843335,27.843335,58.351554,66.351554,23.8,62.3,161
20.602411,28.602411,58.355133,66.355133,24.6,62.3,162
21.324058,29.324058,58.415611,66.415611,25.3,62.4,163
22.045704,30.045704,58.47609,66.47609,26.0,62.4,164
22.767351,30.767351,58.536568,66.536568,26.7,62.5,165
23.035637,31.035637,58.433928,66.433928,27.0,62.4,166
23.303924,31.303924,58.331289,66.331289,27.3,62.3,167
23.57221,31.57221,58.228649,66.228649,27.5,62.2,168
24.025044,32.025044,58.111821,66.111821,28.0,62.1,169
24.477878,32.477878,57.994994,65.994994,28.4,61.9,170
24.930712,32.930712,57.878166,65.878166,28.9,61.8,171
25.260259,33.260259,57.840548,65.840548,29.2,61.8,172
25.589805,33.589805,57.80293,65.80293,29.5,61.8,173
25.919352,33.919352,57.765312,65.765312,29.9,61.7,174
26.163321,34.163321,57.66878,65.66878,30.1,61.6,175
26.407291,34.407291,57.572248,65.572248,30.4,61.5,176
26.65126,34.65126,57.475716,65.475716,30.6,61.4,177
27.052082,35.052082,57.413505,65.413505,31.0,61.4,178
27.452903,35.452903,57.351293,65.351293,31.4,61.3,179
27.853725,35.853725,57.289082,65.289082,31.8,61.2,180
28.543566,36.543566,57.384534,65.384534,32.5,61.3,181
29.233407,37.233407,57.479987,65.479987,33.2,61.4,182
29.923248,37.923248,57.575439,65.575439,33.9,61.5,183
31.205545,39.205545,58.408633,66.408633,35.2,62.4,184
32.487841,40.487841,59.241826,67.241826,36.4,63.2,185
33.770138,41.770138,60.07502,68.07502,37.7,64.0,186
34.363084,42.363084,60.484805,68.484805,38.3,64.4,187
34.956031,42.956031,60.89459,68.89459,38.9,64.8,188
35.548977,43.548977,61.304375,69.304375,39.5,65.3,189
35.844414,43.844414,61.27886,69.27886,39.8,65.2,190
36.13985,44.13985,61.253344,69.253344,40.1,65.2,191
36.435287,44.435287,61.227829,69.227829,40.4,65.2,192
36.567474,44.567474,61.036967,69.036967,40.5,65.0,193
36.699661,44.699661,60.846105,68.846105,40.6,64.8,194
36.831848,44.831848,60.655243,68.655243,40.8,64.6,195
37.217828,45.217828,60.625776,68.625776,41.2,64.6,196
37.603808,45.603808,60.596308,68.596308,41.6,64.5,197
37.989788,45.989788,60.566841,68.566841,41.9,64.5,198
38.316003,46.316003,60.562563,68.562563,42.3,64.5,199
38.642218,46.642218,60.558286,68.558286,42.6,64.5,200
38.968433,46.968433,60.554008,68.554008,42.9,64.5,201
39.013204,47.013204,60.55208,68.55208,43.0,64.5,202
39.057974,47.057974,60.550153,68.550153,43.0,64.5,203
39.102745,47.102745,60.548225,68.548225,43.1,64.5,204
39.224232,47.224232,60.539136,68.539136,43.2,64.5,205
39.345718,47.345718,60.530047,68.530047,43.3,64.5,206
39.467205,47.467205,60.520958,68.520958,43.4,64.5,207
39.796668,47.796668,60.486768,68.486768,43.7,64.4,208
40.12613,48.12613,60.452578,68.452578,44.1,64.4,209
40.455593,48.455593,60.418388,68.418388,44.4,64.4,210
40.575394,48.575394,60.349584,68.349584,44.5,64.3,211
40.695194,48.695194,60.280779,68.280779,44.6,64.2,212
40.814995,48.814995,60.211975,68.211975,44.8,64.2,213
40.891295,48.891295,60.149294,68.149294,44.8,64.1,214
40.967596,48.967596,60.086614,68.086614,44.9,64.0,215
41.043896,49.043896,60.023933,68.023933,45.0,64.0,216
41.430886,49.430886,59.986365,67.986365,45.4,63.9,217
41.817875,49.817875,59.948796,67.948796,45.8,63.9,218
42.204865,50.204865,59.911228,67.911228,46.2,63.9,219
42.565361,50.565361,59.816415,67.816415,46.5,63.8,220
42.925858,50.925858,59.721602,67.721602,46.9,63.7,221
43.286354,51.286354,59.626789,67.626789,47.2,63.6,222
43.582446,51.582446,59.523301,67.523301,47.5,63.5,223
43.878537,51.878537,59.419814,67.419814,47.8,63.4,224
44.174629,52.174629,59.316326,67.316326,48.1,63.3,225
44.552068,52.552068,59.175976,67.175976,48.5,63.1,226
44.929507,52.929507,59.035625,67.035625,48.9,63.0,227
45.306946,53.306946,58.895275,66.895275,49.3,62.8,228
45.946262,53.946262,58.760539,66.760539,49.9,62.7,229
46.585579,54.585579,58.625802,66.625802,50.5,62.6,230
47.224895,55.224895,58.491066,66.491066,51.2,62.4,231
47.983479,55.983479,58.286358,66.286358,51.9,62.2,232
48.742064,56.742064,58.08165,66.08165,52.7,62.0,233
49.500648,57.500648,57.876942,65.876942,53.5,61.8,234
50.183127,58.183127,57.631232,65.631232,54.1,61.6,235
50.865605,58.865605,57.385522,65.385522,54.8,61.3,236
51.548084,59.548084,57.139812,65.139812,55.5,61.1,237
52.65117,60.65117,56.794845,64.794845,56.6,60.7,238
53.754256,61.754256,56.449879,64.449879,57.7,60.4,239
54.857342,62.857342,56.104912,64.104912,58.8,60.1,240
55.736225,63.736225,56.116684,64.116684,59.7,60.1,241
56.615109,64.615109,56.128456,64.128456,60.6,60.1,242
57.493992,65.493992,56.140228,64.140228,61.4,60.1,243
58.399885,66.399885,56.244481,64.244481,62.3,60.2,244
59.305777,67.305777,56.348735,64.348735,63.3,60.3,245
60.21167,68.21167,56.452988,64.452988,64.2,60.4,246
60.945864,68.945864,56.659934,64.659934,64.9,60.6,247
61.680059,69.680059,56.86688,64.86688,65.6,60.8,248
62.414253,70.414253,57.073826,65.073826,66.4,61.0,249
62.724085,70.724085,57.150242,65.150242,66.7,61.1,250
63.033918,71.033918,57.226658,65.226658,67.0,61.2,251
63.34375,71.34375,57.303074,65.303074,67.3,61.3,252
63.887337,71.887337,57.5636,65.5636,67.8,61.5,253
64.430923,72.430923,57.824126,65.824126,68.4,61.8,254
64.97451,72.97450999999998,58.084652,66.084652,68.9,62.0,255
65.534358,73.53435799999998,58.330641,66.330641,69.5,62.3,256
66.094205,74.094205,58.576631,66.576631,70.0,62.5,257
66.654053,74.654053,58.82262,66.82262,70.6,62.8,258
