lon_east,lon_west,lat_south,lat_north,center_lon,center_lat,fid
344.491526,352.491526,50.000519,58.000519,-11.0,54.0,73
345.270559,353.270559,50.488079,58.488079,-10.0,54.4,74
346.049591,354.049591,50.975639,58.975639,-9.9,54.9,75
346.574982,354.574982,51.615079,59.615079,-9.4,55.6,76
347.100372,355.100372,52.254519,60.254519,-8.8,56.2,77
347.625763,355.625763,52.893959,60.893959,-8.3,56.8,78
347.80246,355.80246,53.489896,61.489896,-8.1,57.4,79
347.979156,355.979156,54.085833,62.085833,-8.0,58.0,80
348.155853,356.155853,54.68177,62.68177,-7.8,58.6,81
348.072672,356.072672,55.241663,63.241663,-7.9,59.2,82
347.989492,355.989492,55.801557,63.801557,-8.0,59.8,83
347.906311,355.906311,56.36145,64.36145,-8.0,60.3,84
347.671987,355.671987,56.882978,64.882978,-8.3,60.8,85
347.437663,355.437663,57.404505,65.404505,-8.5,61.4,86
347.203339,355.203339,57.926033,65.926033,-8.7,61.9,87
346.804403,354.804403,58.325078,66.325078,-9.1,62.3,88
346.405467,354.405467,58.724124,66.724124,-9.5,62.7,89
346.006531,354.006531,59.123169,67.123169,-9.9,63.1,90
345.484467,353.484467,59.527555,67.527555,-10.0,63.5,91
344.962402,352.962402,59.931941,67.931941,-11.0,63.9,92
344.440338,352.440338,60.336327,68.336327,-11.0,64.3,93
