lon_east,lon_west,lat_south,lat_north,center_lon,center_lat,fid
344.129608,352.129608,52.803162,60.803162,-11.0,56.8,90
344.708791,352.708791,52.884597,60.884597,-11.0,56.8,91
345.287974,353.287974,52.966031,60.966031,-10.0,56.9,92
345.867157,353.867157,53.047466,61.047466,-10.0,57.0,93
346.467407,354.467407,53.067847,61.067847,-9.5,57.0,94
347.067658,355.067658,53.088227,61.088227,-8.9,57.0,95
347.667908,355.667908,53.108608,61.108608,-8.3,57.1,96
348.591756,356.591756,53.132464,61.132464,-7.4,57.1,97
349.515605,357.515605,53.15632,61.15632,-6.4,57.1,98
350.439453,358.439453,53.180176,61.180176,-5.5,57.1,99
351.766398,359.766398,53.032022,61.032022,-4.2,57.0,100
353.093343,1.093343,52.883868,60.883868,-2.9,56.8,101
354.420288,2.420288,52.735714,60.735714,-1.5,56.7,102
355.860259,3.860259,52.518157,60.518157,-0.1,56.5,103
357.300231,5.300231,52.300599,60.300599,1.3,56.3,104
358.740202,6.740202,52.083042,60.083042,2.74,56.0,105
359.955127,7.955127,51.986184,59.986184,3.95,55.9,106
1.170053,9.170053,51.889327,59.889327,5.17,55.8,107
2.384978,10.384978,51.792469,59.792469,6.38,55.7,108
3.594452,11.594452,51.954717,59.954717,7.59,55.9,109
4.803926,12.803926,52.116965,60.116965,8.8,56.1,110
6.0134,14.0134,52.279213,60.279213,10.0,56.2,111
7.042228,15.042228,52.275742,60.275742,11.0,56.2,112
8.071055,16.071055,52.27227,60.27227,12.0,56.2,113
9.099883,17.099883,52.268799,60.268799,13.0,56.2,114
9.512214,17.512214,52.378497,60.378497,13.5,56.3,115
9.924544,17.924544,52.488195,60.488195,13.9,56.4,116
10.336875,18.336875,52.597893,60.597893,14.3,56.5,117
10.301885,18.301885,52.638634,60.638634,14.3,56.6,118
10.266896,18.266896,52.679375,60.679375,14.2,56.6,119
10.231906,18.231906,52.720116,60.720116,14.2,56.7,120
10.545031,18.545031,52.728927,60.728927,14.5,56.7,121
10.858156,18.858156,52.737737,60.737737,14.8,56.7,122
11.171281,19.171281,52.746548,60.746548,15.1,56.7,123
11.715274,19.715274,52.788194,60.788194,15.7,56.7,124
12.259266,20.259266,52.829841,60.829841,16.2,56.8,125
12.803259,20.803259,52.871487,60.871487,16.8,56.8,126
12.961346,20.961346,52.830796,60.830796,16.9,56.8,127
13.119434,21.119434,52.790104,60.790104,17.1,56.7,128
13.277521,21.277521,52.749413,60.749413,17.2,56.7,129
13.632564,21.632564,52.716692,60.716692,17.6,56.7,130
13.987606,21.987606,52.68397,60.68397,17.9,56.6,131
14.342649,22.342649,52.651249,60.651249,18.3,56.6,132
14.682934,22.682934,52.68331,60.68331,18.6,56.6,133
15.023218,23.023218,52.715372,60.715372,19.0,56.7,134
15.363503,23.363503,52.747433,60.747433,19.3,56.7,135
15.723434,23.723434,52.779832,60.779832,19.7,56.7,136
16.083364,24.083364,52.812232,60.812232,20.0,56.8,137
16.443295,24.443295,52.844631,60.844631,20.4,56.8,138
