lon_east,lon_west,lat_south,lat_north,center_lon,center_lat,fid
344.663859,352.663859,57.234576,65.234576,-11.0,61.2,122
346.182037,354.182037,58.172127,66.172127,-9.8,62.1,123
347.422851,355.422851,58.761658,66.761658,-8.5,62.7,124
348.663666,356.663666,59.351189,67.351189,-7.3,63.3,125
349.90448,357.90448,59.94072,67.94072,-6.0,63.9,126
350.971354,358.971354,60.387429,68.387429,-5.0,64.3,127
352.038229,0.038229,60.834137,68.834137,-3.9,64.8,128
353.105103,1.105103,61.280846,69.280846,-2.8,65.2,129
353.986196,1.986196,61.496824,69.496824,-2.0,65.4,130
354.86729,2.86729,61.712802,69.712802,-1.1,65.7,131
355.748383,3.748383,61.92878,69.92878,-0.2,65.9,132
356.575017,4.575017,62.171507,70.171507,0.57,66.1,133
357.401651,5.401651,62.414233,70.414233,1.4,66.4,134
358.228285,6.228285,62.65696,70.65696,2.22,66.6,135
359.223912,7.223912,63.050873,71.050873,3.22,67.0,136
0.21954,8.21954,63.444786,71.444786,4.21,67.4,137
1.215167,9.215167,63.838699,71.838699,5.21,67.8,138
2.258136,10.258136,64.115338,72.11533799999998,6.25,68.1,139
3.301106,11.301106,64.391978,72.39197799999998,7.3,68.3,140
4.344075,12.344075,64.668617,72.668617,8.34,68.6,141
5.355105,13.355105,64.889686,72.889686,9.35,68.8,142
6.366136,14.366136,65.110756,73.11075599999998,10.3,69.1,143
7.377166,15.377166,65.331825,73.33182499999998,11.3,69.3,144
8.112554,16.112554,65.585029,73.585029,12.1,69.5,145
8.847941,16.847941,65.838234,73.838234,12.8,69.8,146
9.583329,17.583329,66.091438,74.09143799999998,13.5,70.0,147
10.571928,18.571928,66.265017,74.265017,14.5,70.2,148
11.560527,19.560527,66.438596,74.438596,15.5,70.4,149
12.549126,20.549126,66.612175,74.61217499999998,16.5,70.6,150
13.726628,21.726628,66.762459,74.762459,17.7,70.7,151
14.904129,22.904129,66.912742,74.91274199999998,18.9,70.9,152
16.081631,24.081631,67.063026,75.06302599999998,20.0,71.0,153
17.193834,25.193834,67.209953,75.209953,21.1,71.2,154
18.306037,26.306037,67.35688,75.35688,22.3,71.3,155
19.41824,27.41824,67.503807,75.50380699999998,23.4,71.5,156
20.587134,28.587134,67.632253,75.632253,24.5,71.6,157
21.756027,29.756027,67.760699,75.760699,25.7,71.7,158
22.924921,30.924921,67.889145,75.889145,26.9,71.8,159
24.423234,32.423234,67.998197,75.998197,28.4,71.9,160
25.921546,33.921546,68.107249,76.10724899999998,29.9,72.1,161
27.419859,35.419859,68.216301,76.216301,31.4,72.2,162
28.667445,36.667445,68.358541,76.358541,32.6,72.3,163
29.915031,37.915031,68.500781,76.500781,33.9,72.5,164
31.162617,39.162617,68.643021,76.643021,35.1,72.6,165
32.666148,40.666148,68.950709,76.950709,36.6,72.9,166
34.169679,42.169679,69.258398,77.258398,38.1,73.2,167
35.67321,43.67321,69.566086,77.566086,39.6,73.5,168
36.912618,44.912618,69.947718,77.94771799999998,40.9,73.9,169
38.152026,46.152026,70.329351,78.329351,42.1,74.3,170
39.391434,47.391434,70.710983,78.710983,43.3,74.7,171
46.748802,54.748802,70.9711,78.9711,50.7,74.9,201
46.756836,54.756836,70.801827,78.801827,50.7,74.8,202
46.764869,54.764869,70.632553,78.632553,50.7,74.6,203
46.772903,54.772903,70.46328,78.46327999999998,50.7,74.4,204
46.618123,54.618123,70.284734,78.284734,50.6,74.2,205
46.463343,54.463343,70.106189,78.106189,50.4,74.1,206
46.308563,54.308563,69.927643,77.927643,50.3,73.9,207
46.321063,54.321063,69.74644,77.74644,50.3,73.7,208
46.333562,54.333562,69.565236,77.565236,50.3,73.5,209
46.346062,54.346062,69.384033,77.384033,50.3,73.3,210
46.307694,54.307694,69.234988,77.234988,50.3,73.2,211
46.269325,54.269325,69.085942,77.085942,50.2,73.0,212
46.230957,54.230957,68.936897,76.936897,50.2,72.9,213
46.239304,54.239304,68.809827,76.809827,50.2,72.8,214
46.24765,54.24765,68.682757,76.68275699999998,50.2,72.6,215
46.255997,54.255997,68.555687,76.555687,50.2,72.5,216
46.275969,54.275969,68.39222,76.39221999999998,50.2,72.3,217
46.295942,54.295942,68.228752,76.228752,50.2,72.2,218
46.315914,54.315914,68.065285,76.065285,50.3,72.0,219
46.577132,54.577132,67.913384,75.91338399999998,50.5,71.9,220
46.838349,54.838349,67.761482,75.761482,50.8,71.7,221
47.099567,55.099567,67.609581,75.609581,51.0,71.6,222
47.939202,55.939202,67.398877,75.398877,51.9,71.3,223
48.778838,56.778838,67.188174,75.188174,52.7,71.1,224
49.618473,57.618473,66.97747,74.97746999999998,53.6,70.9,225
