lon_east,lon_west,lat_south,lat_north,center_lon,center_lat
344.425476,352.425476,55.168356,63.168356,-11.0,59.1
345.263611,353.263611,55.00592,63.00592,-10.0,59.0
346.121491,354.121491,54.79687,62.79687,-9.8,58.7
346.97937,354.97937,54.587819,62.587819,-9.0,58.5
347.83725,355.83725,54.378769,62.378769,-8.1,58.3
348.746104,356.746104,54.150384,62.150384,-7.2,58.1
349.654958,357.654958,53.922,61.922,-6.3,57.9
350.563812,358.563812,53.693615,61.693615,-5.4,57.6
351.45166,359.45166,53.489649,61.489649,-4.5,57.4
352.339508,0.339508,53.285684,61.285684,-3.6,57.2
353.227356,1.227356,53.081718,61.081718,-2.7,57.0
354.278665,2.278665,52.819201,60.819201,-1.7,56.8
355.329973,3.329973,52.556684,60.556684,-0.6,56.5
356.381282,4.381282,52.294167,60.294167,0.38,56.2
357.406253,5.406253,51.994591,59.994591,1.4,55.9
358.431225,6.431225,51.695015,59.695015,2.43,55.6
359.456196,7.456196,51.395439,59.395439,3.45,55.3
0.378094,8.378094000000004,51.298241,59.298241,4.37,55.2
1.299992,9.299992,51.201042,59.201042,5.29,55.2
2.22189,10.22189,51.103844,59.103844,6.22,55.1
3.101098,11.101098,51.074684,59.074684,7.1,55.0
3.980305,11.980305,51.045525,59.045525,7.98,55.0
4.859513,12.859513,51.016365,59.016365,8.85,55.0
5.846832,13.846832,51.039986,59.039986,9.84,55.0
6.834151,14.834151,51.063606,59.063606,10.8,55.0
7.82147,15.82147,51.087227,59.087227,11.8,55.0
8.653556,16.653556,51.080711,59.080711,12.6,55.0
9.485643,17.485643,51.074196,59.074196,13.4,55.0
10.317729,18.317729,51.06768,59.06768,14.3,55.0
11.01842,19.01842,51.029046,59.029046,15.0,55.0
11.719111,19.719111,50.990412,58.990412,15.7,54.9
12.419802,20.419802,50.951778,58.951778,16.4,54.9
13.106689,21.106689,50.894737,58.894737,17.1,54.8
13.793576,21.793576,50.837696,58.837696,17.7,54.8
14.480463,22.480463,50.780655,58.780655,18.4,54.7
15.058747,23.058747,50.754529,58.754529,19.0,54.7
15.637031,23.637031,50.728404,58.728404,19.6,54.7
16.215315,24.215315,50.702278,58.702278,20.2,54.7
16.641885,24.641885,50.732239,58.732239,20.6,54.7
17.068456,25.068456,50.762199,58.762199,21.0,54.7
17.495026,25.495026,50.79216,58.79216,21.4,54.7
17.86301,25.86301,50.852812,58.852812,21.8,54.8
18.230994,26.230994,50.913465,58.913465,22.2,54.9
18.598978,26.598978,50.974117,58.974117,22.5,54.9
18.962869,26.962869,51.047108,59.047108,22.9,55.0
19.32676,27.32676,51.120098,59.120098,23.3,55.1
19.690651,27.690651,51.193089,59.193089,23.6,55.1
19.941507,27.941507,51.28992,59.28992,23.9,55.2
20.192362,28.192362,51.386751,59.386751,24.1,55.3
20.443218,28.443218,51.483582,59.483582,24.4,55.4
20.497134,28.497134,51.591229,59.591229,24.4,55.5
20.551049,28.551049,51.698875,59.698875,24.5,55.6
20.604965,28.604965,51.806522,59.806522,24.6,55.8
20.359444,28.359444,51.765354,59.765354,24.3,55.7
20.113922,28.113922,51.724186,59.724186,24.1,55.7
19.868401,27.868401,51.683018,59.683018,23.8,55.6
19.460552,27.460552,51.378316,59.378316,23.4,55.3
19.052704,27.052704,51.073615,59.073615,23.0,55.0
18.644855,26.644855,50.768913,58.768913,22.6,54.7
18.651609,26.651609,50.673703,58.673703,22.6,54.6
18.658363,26.658363,50.578494,58.578494,22.6,54.5
18.665117,26.665117,50.483284,58.483284,22.6,54.4
18.791115,26.791115,50.546224,58.546224,22.7,54.5
18.917112,26.917112,50.609164,58.609164,22.9,54.6
19.04311,27.04311,50.672104,58.672104,23.0,54.6
19.898087,27.898087,50.792987,58.792987,23.8,54.7
20.753065,28.753065,50.913869,58.913869,24.7,54.9
21.608042,29.608042,51.034752,59.034752,25.6,55.0
22.008398,30.008398,51.011854,59.011854,26.0,55.0
22.408755,30.408755,50.988955,58.988955,26.4,54.9
22.809111,30.809111,50.966057,58.966057,26.8,54.9
23.396281,31.396281,51.020819,59.020819,27.3,55.0
23.98345,31.98345,51.075582,59.075582,27.9,55.0
24.57062,32.57062,51.130344,59.130344,28.5,55.1
