lon_east,lon_west,lat_south,lat_north,center_lon,center_lat
344.401093,352.401093,57.478847,65.478847,-11.0,61.4
344.995361,352.995361,57.970589,65.970589,-11.0,61.9
345.58963,353.58963,58.46233,66.46233,-10.0,62.4
346.036936,354.036936,58.846245,66.846245,-9.9,62.8
346.484243,354.484243,59.23016,67.23016,-9.5,63.2
346.931549,354.931549,59.614075,67.614075,-9.0,63.6
347.176748,355.176748,59.893713,67.893713,-8.8,63.8
347.421946,355.421946,60.17335,68.17335,-8.5,64.1
347.667145,355.667145,60.452988,68.452988,-8.3,64.4
347.809886,355.809886,60.658974,68.658974,-8.1,64.6
347.952626,355.952626,60.86496,68.86496,-8.0,64.8
348.095367,356.095367,61.070946,69.070946,-7.9,65.0
348.238698,356.238698,61.120672,69.120672,-7.7,65.1
348.382029,356.382029,61.170397,69.170397,-7.6,65.1
348.52536,356.52536,61.220123,69.220123,-7.4,65.2
348.684662,356.684662,61.17851,69.17851,-7.3,65.1
348.843963,356.843963,61.136897,69.136897,-7.1,65.1
349.003265,357.003265,61.095284,69.095284,-6.9,65.0
349.455322,357.455322,61.087832,69.087832,-6.5,65.0
349.907379,357.907379,61.080381,69.080381,-6.0,65.0
350.359436,358.359436,61.072929,69.072929,-5.6,65.0
350.696757,358.696757,61.077802,69.077802,-5.3,65.0
351.034078,359.034078,61.082674,69.082674,-4.9,65.0
351.371399,359.371399,61.087547,69.087547,-4.6,65.0
352.107483,0.107483,61.171707,69.171707,-3.8,65.1
352.843567,0.843567,61.255867,69.255867,-3.1,65.2
353.579651,1.579651,61.340027,69.340027,-2.4,65.3
354.319855,2.319855,61.344137,69.344137,-1.6,65.3
355.060058,3.060058,61.348246,69.348246,-0.9,65.3
355.800262,3.800262,61.352356,69.352356,-0.1,65.3
356.593541,4.593541,61.334633,69.334633,0.59,65.3
357.386819,5.386819,61.31691,69.31691,1.38,65.3
358.180098,6.180098,61.299187,69.299187,2.18,65.2
359.18603,7.18603,61.206037,69.206037,3.18,65.2
0.191961,8.191961,61.112887,69.112887,4.19,65.1
1.197893,9.197893,61.019737,69.019737,5.19,65.0
3.769311,11.769311,60.916084,68.916084,7.76,64.9
6.34073,14.34073,60.812431,68.812431,10.3,64.8
8.912148,16.912148,60.708778,68.708778,12.9,64.7
11.309243,19.309243,60.77627,68.77627,15.3,64.7
13.706337,21.706337,60.843763,68.843763,17.7,64.8
16.103432,24.103432,60.911255,68.911255,20.1,64.9
