lon_east,lon_west,lat_south,lat_north,center_lon,center_lat,fid
344.195241,352.195241,54.380623,62.380623,-11.0,58.3,118
345.585307,353.585307,54.648556,62.648556,-10.0,58.6,119
346.975372,354.975372,54.916489,62.916489,-9.0,58.9,120
348.410054,356.410054,55.115664,63.115664,-7.5,59.1,121
349.844737,357.844737,55.31484,63.31484,-6.1,59.3,122
351.279419,359.279419,55.514015,63.514015,-4.7,59.5,123
352.648549,0.648549,55.671582,63.671582,-3.3,59.6,124
354.01768,2.01768,55.82915,63.82915,-1.9,59.8,125
355.38681,3.38681,55.986717,63.986717,-0.6,59.9,126
356.916813,4.916813,56.031339,64.031339,0.91,60.0,127
358.446816,6.446816,56.075961,64.075961,2.44,60.0,128
359.976819,7.976819,56.120583,64.120583,3.97,60.1,129
0.917506,8.917506,56.118627,64.118627,4.91,60.1,130
1.858193,9.858193,56.116672,64.116672,5.85,60.1,131
2.79888,10.79888,56.114716,64.114716,6.79,60.1,132
3.737596,11.737596,56.111496,64.111496,7.73,60.1,133
4.676312,12.676312,56.108277,64.108277,8.67,60.1,134
5.615028,13.615028,56.105057,64.105057,9.61,60.1,135
6.519521,14.519521,56.094311,64.094311,10.5,60.0,136
7.424013,15.424013,56.083565,64.083565,11.4,60.0,137
8.328506000000004,16.328506,56.072819,64.072819,12.3,60.0,138
9.698127,17.698127,55.934765,63.934765,13.6,59.9,139
11.067747,19.067747,55.796711,63.796711,15.0,59.7,140
12.437368,20.437368,55.658657,63.658657,16.4,59.6,141
13.609024,21.609024,55.521868,63.521868,17.6,59.5,142
14.780681,22.780681,55.38508,63.38508,18.7,59.3,143
15.952337,23.952337,55.248291,63.248291,19.9,59.2,144
16.668441,24.668441,55.141424,63.141424,20.6,59.1,145
17.384545,25.384545,55.034556,63.034556,21.3,59.0,146
18.100649,26.100649,54.927689,62.927689,22.1,58.9,147
18.488861,26.488861,54.872663,62.872663,22.4,58.8,148
18.877073,26.877073,54.817637,62.817637,22.8,58.8,149
19.265285,27.265285,54.762611,62.762611,23.2,58.7,150
19.570944,27.570944,54.725884,62.725884,23.5,58.7,151
19.876603,27.876603,54.689158,62.689158,23.8,58.6,152
20.182262,28.182262,54.652431,62.652431,24.1,58.6,153
20.473374,28.473374,54.659707,62.659707,24.4,58.6,154
20.764487,28.764487,54.666983,62.666983,24.7,58.6,155
21.055599,29.055599,54.674259,62.674259,25.0,58.6,156
21.348208,29.348208,54.571222,62.571222,25.3,58.5,157
21.640817,29.640817,54.468184,62.468184,25.6,58.4,158
21.933426,29.933426,54.365147,62.365147,25.9,58.3,159
22.205916,30.205916,54.257506,62.257506,26.2,58.2,160
22.478405,30.478405,54.149866,62.149866,26.4,58.1,161
22.750895,30.750895,54.042225,62.042225,26.7,58.0,162
23.10061,31.10061,53.954348,61.954348,27.1,57.9,163
23.450326,31.450326,53.866472,61.866472,27.4,57.8,164
23.800041,31.800041,53.778595,61.778595,27.8,57.7,165
24.277783,32.277783,53.751686,61.751686,28.2,57.7,166
24.755525,32.755525,53.724777,61.724777,28.7,57.7,167
25.233267,33.233267,53.697868,61.697868,29.2,57.6,168
25.762023,33.762023,53.648842,61.648842,29.7,57.6,169
26.29078,34.29078,53.599815,61.599815,30.2,57.5,170
26.819536,34.819536,53.550789,61.550789,30.8,57.5,171
27.474958,35.474958,53.444147,61.444147,31.4,57.4,172
28.130379,36.130379,53.337504,61.337504,32.1,57.3,173
28.785801,36.785801,53.230862,61.230862,32.7,57.2,174
29.613178,37.613178,53.131647,61.131647,33.6,57.1,175
30.440556,38.440556,53.032431,61.032431,34.4,57.0,176
31.267933,39.267933,52.933216,60.933216,35.2,56.9,177
32.021675,40.021675,52.824434,60.824434,36.0,56.8,178
32.775418,40.775418,52.715651,60.715651,36.7,56.7,179
33.52916,41.52916,52.606869,60.606869,37.5,56.6,180
