lon_east,lon_west,lat_south,lat_north,center_lon,center_lat,fid
344.919607,352.919607,56.824468,64.824468,-11.0,60.8,40
346.273173,354.273173,57.226038,65.226038,-9.7,61.2,41
347.62674,355.62674,57.627609,65.627609,-8.3,61.6,42
348.583303,356.583303,57.942895,65.942895,-7.4,61.9,43
349.539866,357.539866,58.258181,66.258181,-6.4,62.2,44
350.496429,358.496429,58.573467,66.573467,-5.5,62.5,45
351.344828,359.344828,58.78935,66.78935,-4.6,62.7,46
352.193227,0.193227,59.005232,67.005232,-3.8,63.0,47
353.041626,1.041626,59.221115,67.221115,-2.9,63.2,48
353.739339,1.739339,59.396033,67.396033,-2.2,63.3,49
354.437053,2.437053,59.570951,67.570951,-1.5,63.5,50
355.134766,3.134766,59.745869,67.745869,-0.8,63.7,51
355.561883,3.561883,59.972018,67.972018,-0.4,63.9,52
355.989,3.989,60.198167,68.198167,0.0,64.1,53
356.416117,4.416117,60.424316,68.424316,0.41,64.4,54
356.842162,4.842162,60.625582,68.625582,0.84,64.6,55
357.268207,5.268207,60.826848,68.826848,1.26,64.8,56
357.694252,5.694252,61.028114,69.028114,1.69,65.0,57
357.797684,5.797684,61.13299,69.13299,1.79,65.1,58
357.901116,5.901116,61.237867,69.237867,1.9,65.2,59
358.004548,6.004548,61.342743,69.342743,2.0,65.3,60
358.224623,6.224623,61.47526,69.47526,2.22,65.4,61
358.444699,6.444699,61.607778,69.607778,2.44,65.6,62
358.664774,6.664774,61.740295,69.740295,2.66,65.7,63
359.128814,7.128814,61.919156,69.919156,3.12,65.9,64
359.592853,7.592853,62.098017,70.098017,3.59,66.0,65
0.056893,8.056893000000002,62.276878,70.276878,4.05,66.2,66
0.437761,8.437761,62.495504,70.495504,4.43,66.4,67
0.81863,8.818630000000002,62.714129,70.714129,4.81,66.7,68
1.199498,9.199498,62.932755,70.932755,5.19,66.9,69
1.673257,9.673257,63.170441,71.170441,5.67,67.1,70
2.147017,10.147017,63.408127,71.408127,6.14,67.4,71
2.620776,10.620776,63.645813,71.645813,6.62,67.6,72
2.985077,10.985077,63.857346,71.857346,6.98,67.8,73
3.349379,11.349379,64.068878,72.068878,7.34,68.0,74
3.71368,11.71368,64.280411,72.280411,7.71,68.2,75
4.081625,12.081625,64.482341,72.482341,8.08,68.4,76
4.44957,12.44957,64.68427,72.68427,8.44,68.6,77
4.817515,12.817515,64.8862,72.8862,8.81,68.8,78
5.136642,13.136642,65.078847,73.07884699999998,9.13,69.0,79
5.455769,13.455769,65.271495,73.271495,9.45,69.2,80
5.774896,13.774896,65.464142,73.46414199999998,9.77,69.4,81
