lon_east,lon_west,lat_south,lat_north,center_lon,center_lat
345.02066,353.02066,46.011982,54.011982,-10.0,50.0
346.125193,354.125193,46.258046,54.258046,-9.8,50.2
347.229726,355.229726,46.504111,54.504111,-8.7,50.5
348.334259,356.334259,46.750175,54.750175,-7.6,50.7
349.248525,357.248525,46.949985,54.949985,-6.7,50.9
350.162791,358.162791,47.149796,55.149796,-5.8,51.1
351.077057,359.077057,47.349606,55.349606,-4.9,51.3
351.863322,359.863322,47.570861,55.570861,-4.1,51.5
352.649587,0.649587,47.792116,55.792116,-3.3,51.7
353.435852,1.435852,48.013371,56.013371,-2.5,52.0
354.150665,2.150665,48.286946,56.286946,-1.8,52.2
354.865479,2.865479,48.56052,56.56052,-1.1,52.5
355.580292,3.580292,48.834095,56.834095,-0.4,52.8
356.3748,4.3748,49.06743,57.06743,0.37,53.0
357.169307,5.169307,49.300765,57.300765,1.16,53.3
357.963815,5.963815,49.5341,57.5341,1.96,53.5
358.561637,6.561637,49.702473,57.702473,2.56,53.7
359.15946,7.15946,49.870846,57.870846,3.15,53.8
359.757282,7.757282,50.039219,58.039219,3.75,54.0
0.371684,8.371684,50.247648,58.247648,4.37,54.2
0.986085,8.986085,50.456076,58.456076,4.98,54.4
1.600487,9.600487,50.664505,58.664505,5.6,54.6
2.853041,10.853041,50.936226,58.936226,6.85,54.9
4.105596,12.105596,51.207947,59.207947,8.1,55.2
5.35815,13.35815,51.479668,59.479668,9.35,55.4
7.083249,15.083249,51.845211,59.845211,11.0,55.8
8.808349,16.808349,52.210755,60.210755,12.8,56.2
10.533448,18.533448,52.576298,60.576298,14.5,56.5
11.123373,19.123373,52.862662,60.862662,15.1,56.8
11.713298,19.713298,53.149026,61.149026,15.7,57.1
12.303223,20.303223,53.43539,61.43539,16.3,57.4
12.817499,20.817499,53.62157,61.62157,16.8,57.6
13.331776,21.331776,53.807751,61.807751,17.3,57.8
13.846052,21.846052,53.993931,61.993931,17.8,57.9
14.323905,22.323905,54.070651,62.070651,18.3,58.0
14.801759,22.801759,54.147371,62.147371,18.8,58.1
15.279612,23.279612,54.224091,62.224091,19.2,58.2
15.620403,23.620403,54.296356,62.296356,19.6,58.2
15.961194,23.961194,54.368622,62.368622,19.9,58.3
16.301985,24.301985,54.440887,62.440887,20.3,58.4
16.557586,24.557586,54.628418,62.628418,20.5,58.6
16.813188,24.813188,54.815948,62.815948,20.8,58.8
17.068789,25.068789,55.003479,63.003479,21.0,59.0
17.750915,25.750915,54.856438,62.856438,21.7,58.8
18.433042,26.433042,54.709396,62.709396,22.4,58.7
19.115168,27.115168,54.562355,62.562355,23.1,58.5
