lon_east,lon_west,lat_south,lat_north,center_lon,center_lat
344.241028,352.241028,51.425339,59.425339,-11.0,55.4
345.314911,353.314911,51.506382,59.506382,-10.0,55.5
346.388794,354.388794,51.587425,59.587425,-9.6,55.5
347.462474,355.462474,51.601632,59.601632,-8.5,55.6
348.536153,356.536153,51.61584,59.61584,-7.4,55.6
349.609833,357.609833,51.630047,59.630047,-6.3,55.6
350.782125,358.782125,51.546616,59.546616,-5.2,55.5
351.954417,359.954417,51.463184,59.463184,-4.0,55.4
353.126709,1.126709,51.379753,59.379753,-2.8,55.3
354.15781,2.15781,51.260523,59.260523,-1.8,55.2
355.18891,3.18891,51.141294,59.141294,-0.8,55.1
356.220011,4.220011000000002,51.022064,59.022064,0.22,55.0
357.041427,5.041427,50.985049,58.985049,1.04,54.9
357.862842,5.862842,50.948033,58.948033,1.86,54.9
358.684258,6.684258,50.911018,58.911018,2.68,54.9
359.346159,7.346159,50.90294,58.90294,3.34,54.9
0.008059,8.008059,50.894862,58.894862,4.0,54.8
0.66996,8.66996,50.886784,58.886784,4.66,54.8
1.332324,9.332324,50.88525,58.88525,5.33,54.8
1.994687,9.994687,50.883717,58.883717,5.99,54.8
2.657051,10.657051,50.882183,58.882183,6.65,54.8
3.513912,11.513912,50.873108,58.873108,7.51,54.8
4.370772,12.370772,50.864033,58.864033,8.37,54.8
5.227633,13.227633,50.854958,58.854958,9.22,54.8
6.379909,14.379909,50.857371,58.857371,10.3,54.8
7.532185,15.532185,50.859785,58.859785,11.5,54.8
8.684461000000002,16.684461,50.862198,58.862198,12.6,54.8
9.809846,17.809846,50.850491,58.850491,13.8,54.8
10.935232,18.935232,50.838783,58.838783,14.9,54.8
12.060617,20.060617,50.827076,58.827076,16.0,54.8
12.89813,20.89813,50.803923,58.803923,16.8,54.8
13.735643,21.735643,50.780771,58.780771,17.7,54.7
14.573156,22.573156,50.757618,58.757618,18.5,54.7
15.320257,23.320257,50.729832,58.729832,19.3,54.7
16.067358,24.067358,50.702045,58.702045,20.0,54.7
16.814459,24.814459,50.674259,58.674259,20.8,54.6
17.50863,25.50863,50.636252,58.636252,21.5,54.6
18.202802,26.202802,50.598245,58.598245,22.2,54.5
18.896973,26.896973,50.560238,58.560238,22.8,54.5
19.713715,27.713715,50.618376,58.618376,23.7,54.6
20.530456,28.530456,50.676515,58.676515,24.5,54.6
21.347198,29.347198,50.734653,58.734653,25.3,54.7
22.111183,30.111183,50.84099,58.84099,26.1,54.8
22.875168,30.875168,50.947328,58.947328,26.8,54.9
23.639153,31.639153,51.053665,59.053665,27.6,55.0
24.22258,32.22258,51.098189,59.098189,28.2,55.0
24.806006,32.806006,51.142713,59.142713,28.8,55.1
25.389433,33.389433,51.187237,59.187237,29.3,55.1
26.075736,34.075736,51.238552,59.238552,30.0,55.2
26.762038,34.762038,51.289868,59.289868,30.7,55.2
27.448341,35.448341,51.341183,59.341183,31.4,55.3
27.987582,35.987582,51.64659,59.64659,31.9,55.6
28.526822,36.526822,51.951997,59.951997,32.5,55.9
29.066063,37.066063,52.257404,60.257404,33.0,56.2
29.484963,37.484963,52.496015,60.496015,33.4,56.4
29.903862,37.903862,52.734625,60.734625,33.9,56.7
30.322762,38.322762,52.973236,60.973236,34.3,56.9
30.844034,38.844034,53.187752,61.187752,34.8,57.1
31.365306,39.365306,53.402267,61.402267,35.3,57.4
31.886578,39.886578,53.616783,61.616783,35.8,57.6
32.210041,40.210041,54.051858,62.051858,36.2,58.0
32.533505,40.533505,54.486934,62.486934,36.5,58.4
32.856968,40.856968,54.922009,62.922009,36.8,58.9
33.198085,41.198085,55.316382,63.316382,37.1,59.3
33.539201,41.539201,55.710756,63.710756,37.5,59.7
33.880318,41.880318,56.105129,64.105129,37.8,60.1
34.20474,42.20474,56.505995,64.505995,38.2,60.5
34.529162,42.529162,56.906862,64.906862,38.5,60.9
34.853584,42.853584,57.307728,65.307728,38.8,61.3
35.402356,43.402356,57.626115,65.626115,39.4,61.6
35.951129,43.951129,57.944503,65.944503,39.9,61.9
36.499901,44.499901,58.26289,66.26289,40.4,62.2
36.854265,44.854265,58.527152,66.527152,40.8,62.5
37.208628,45.208628,58.791414,66.791414,41.2,62.7
37.562992,45.562992,59.055676,67.055676,41.5,63.0
37.936817,45.936817,59.205423,67.205423,41.9,63.2
38.310642,46.310642,59.35517,67.35517,42.3,63.3
38.684467,46.684467,59.504917,67.504917,42.6,63.5
38.820644,46.820644,59.83062,67.83062,42.8,63.8
38.956822,46.956822,60.156322,68.156322,42.9,64.1
39.092999,47.092999,60.482025,68.482025,43.0,64.4
39.21689,47.21689,60.709996,68.709996,43.2,64.7
39.340781,47.340781,60.937968,68.937968,43.3,64.9
39.464672,47.464672,61.165939,69.165939,43.4,65.1
39.677213,47.677213,61.394066,69.394066,43.6,65.3
39.889754,47.889754,61.622192,69.622192,43.8,65.6
40.102295,48.102295,61.850319,69.850319,44.1,65.8
40.117442,48.117442,62.006139,70.006139,44.1,66.0
40.132589,48.132589,62.16196,70.16196,44.1,66.1
40.147736,48.147736,62.31778,70.31778,44.1,66.3
40.097644,48.097644,62.549279,70.549279,44.0,66.5
40.047551,48.047551,62.780777,70.780777,44.0,66.7
39.997459,47.997459,63.012276,71.012276,43.9,67.0
