lon_east,lon_west,lat_south,lat_north,center_lon,center_lat
344.111053,352.111053,51.564262,59.564262,-11.0,55.5
344.730041,352.730041,51.900374,59.900374,-11.0,55.9
345.34903,353.34903,52.236486,60.236486,-10.0,56.2
345.968018,353.968018,52.572598,60.572598,-10.0,56.5
346.449148,354.449148,52.80609,60.80609,-9.5,56.8
346.930277,354.930277,53.039583,61.039583,-9.0,57.0
347.411407,355.411407,53.273075,61.273075,-8.5,57.2
347.719482,355.719482,53.493426,61.493426,-8.2,57.4
348.027557,356.027557,53.713777,61.713777,-7.9,57.7
348.335632,356.335632,53.934128,61.934128,-7.6,57.9
348.545471,356.545471,54.023524,62.023524,-7.4,58.0
348.75531,356.75531,54.11292,62.11292,-7.2,58.1
348.965149,356.965149,54.202316,62.202316,-7.0,58.2
349.335185,357.335185,54.242449,62.242449,-6.6,58.2
349.70522,357.70522,54.282583,62.282583,-6.2,58.2
350.075256,358.075256,54.322716,62.322716,-5.9,58.3
350.422617,358.422617,54.327801,62.327801,-5.5,58.3
350.769979,358.769979,54.332886,62.332886,-5.2,58.3
351.11734,359.11734,54.337971,62.337971,-4.8,58.3
351.631765,359.631765,54.300591,62.300591,-4.3,58.3
352.146189,0.146189,54.26321,62.26321,-3.8,58.2
352.660614,0.660614,54.22583,62.22583,-3.3,58.2
353.225026,1.225026,54.255548,62.255548,-2.7,58.2
353.789439,1.789439,54.285265,62.285265,-2.2,58.2
354.353851,2.353851,54.314983,62.314983,-1.6,58.3
354.82785,2.82785,54.482356,62.482356,-1.1,58.4
355.301849,3.301849,54.649728,62.649728,-0.6,58.6
355.775848,3.775848,54.817101,62.817101,-0.2,58.8
356.323911,4.323911,54.946452,62.946452,0.32,58.9
356.871974,4.871974,55.075803,63.075803,0.87,59.0
357.420037,5.420037,55.205154,63.205154,1.42,59.2
357.96049,5.96049,55.422713,63.422713,1.96,59.4
358.500942,6.500942,55.640271,63.640271,2.5,59.6
359.041395,7.041395,55.85783,63.85783,3.04,59.8
