lon_east,lon_west,lat_south,lat_north,center_lon,center_lat
344.523275,352.523275,48.716264,56.716264,-11.0,52.7
345.293681,353.293681,48.829142,56.829142,-10.0,52.8
346.064087,354.064087,48.94202,56.94202,-9.9,52.9
346.729655,354.729655,49.189295,57.189295,-9.2,53.1
347.395223,355.395223,49.436571,57.436571,-8.6,53.4
348.060791,356.060791,49.683846,57.683846,-7.9,53.6
348.553202,356.553202,49.844658,57.844658,-7.4,53.8
349.045614,357.045614,50.005471,58.005471,-6.9,54.0
349.538025,357.538025,50.166283,58.166283,-6.4,54.1
349.992584,357.992584,50.227308,58.227308,-6.0,54.2
350.447144,358.447144,50.288333,58.288333,-5.5,54.2
350.901703,358.901703,50.349358,58.349358,-5.0,54.3
351.267059,359.267059,50.519296,58.519296,-4.7,54.5
351.632416,359.632416,50.689235,58.689235,-4.3,54.6
351.997772,359.997772,50.859173,58.859173,-4.0,54.8
352.266327,0.266327,50.963788,58.963788,-3.7,54.9
352.534881,0.534881,51.068404,59.068404,-3.4,55.0
352.803436,0.803436,51.173019,59.173019,-3.1,55.1
353.266306,1.266306,51.113202,59.113202,-2.7,55.1
353.729177,1.729177,51.053385,59.053385,-2.2,55.0
354.192047,2.192047,50.993568,58.993568,-1.8,54.9
354.550964,2.550964,51.030794,59.030794,-1.4,55.0
354.909882,2.909882,51.068021,59.068021,-1.0,55.0
355.268799,3.268799,51.105247,59.105247,-0.7,55.1
355.44929,3.44929,51.378627,59.378627,-0.5,55.3
355.629781,3.629781,51.652008,59.652008,-0.3,55.6
355.810272,3.810272,51.925388,59.925388,-0.1,55.9
355.966618,3.966618,52.112252,60.112252,0.0,56.1
356.122965,4.122965,52.299117,60.299117,0.12,56.2
356.279311,4.279311,52.485981,60.485981,0.27,56.4
356.29393,4.29393,52.696331,60.696331,0.29,56.6
356.30855,4.308550000000001,52.906681,60.906681,0.3,56.9
356.323169,4.323169,53.117031,61.117031,0.32,57.1
356.163108,4.163108000000001,53.415239,61.415239,0.16,57.4
356.003048,4.003048,53.713446,61.713446,0.0,57.7
355.842987,3.842987,54.011654,62.011654,-0.1,58.0
355.376719,3.376719,54.511908,62.511908,-0.6,58.5
354.910451,2.910451,55.012163,63.012163,-1.0,59.0
354.444183,2.444183,55.512417,63.512417,-1.5,59.5
