lon_east,lon_west,lat_south,lat_north,center_lon,center_lat
344.001953,352.001953,54.926653,62.926653,-11.0,58.9
344.407837,352.407837,55.416517,63.416517,-11.0,59.4
344.813721,352.813721,55.90638,63.90638,-11.0,59.9
345.194875,353.194875,56.259664,64.259664,-10.0,60.2
345.57603,353.57603,56.612948,64.612948,-10.0,60.6
345.957184,353.957184,56.966232,64.966232,-10.0,60.9
346.251139,354.251139,57.305294,65.305294,-9.7,61.3
346.545095,354.545095,57.644356,65.644356,-9.4,61.6
346.83905,354.83905,57.983418,65.983418,-9.1,61.9
347.071309,355.071309,58.281189,66.281189,-8.9,62.2
347.303569,355.303569,58.578961,66.578961,-8.6,62.5
347.535828,355.535828,58.876732,66.876732,-8.4,62.8
347.772807,355.772807,59.142888,67.142888,-8.2,63.1
348.009786,356.009786,59.409045,67.409045,-7.9,63.4
348.246765,356.246765,59.675201,67.675201,-7.7,63.6
348.51827,356.51827,59.977297,67.977297,-7.4,63.9
348.789774,356.789774,60.279394,68.279394,-7.2,64.2
349.061279,357.061279,60.58149,68.58149,-6.9,64.5
349.473968,357.473968,60.832731,68.832731,-6.5,64.8
349.886658,357.886658,61.083972,69.083972,-6.1,65.0
350.299347,358.299347,61.335213,69.335213,-5.7,65.3
350.859406,358.859406,61.527367,69.527367,-5.1,65.5
351.419464,359.419464,61.71952,69.71952,-4.5,65.7
351.979523,359.979523,61.911674,69.911674,-4.0,65.9
352.775838,0.775838,62.254214,70.254214,-3.2,66.2
353.572154,1.572154,62.596753,70.596753,-2.4,66.5
354.368469,2.368469,62.939293,70.939293,-1.6,66.9
355.133946,3.133946,63.224904,71.224904,-0.8,67.2
355.899424,3.899424,63.510516,71.510516,-0.1,67.5
356.664901,4.664901,63.796127,71.796127,0.66,67.7
357.388509,5.388509,64.100952,72.100952,1.38,68.1
358.112117,6.112117,64.405777,72.405777,2.11,68.4
358.835725,6.835725,64.710602,72.71060199999998,2.83,68.7
359.752452,7.752452,64.916967,72.916967,3.75,68.9
0.669178,8.669178,65.123332,73.123332,4.66,69.1
1.585905,9.585905,65.329697,73.32969699999998,5.58,69.3
2.536395,10.536395,65.571963,73.57196299999998,6.53,69.5
3.486886,11.486886,65.81423,73.81422999999998,7.48,69.8
4.437376000000002,12.437376,66.056496,74.05649599999998,8.43,70.0
5.367883,13.367883,66.19796,74.19795999999998,9.36,70.1
6.298391,14.298391,66.339424,74.33942399999998,10.2,70.3
7.228898,15.228898,66.480888,74.48088799999998,11.2,70.4
8.670256,16.670256,66.683126,74.683126,12.6,70.6
10.111614,18.111614,66.885363,74.885363,14.1,70.8
11.552972,19.552972,67.087601,75.087601,15.5,71.0
13.159166,21.159166,67.353259,75.35325899999998,17.1,71.3
14.765359,22.765359,67.618917,75.61891699999998,18.7,71.6
16.371553,24.371553,67.884575,75.884575,20.3,71.8
17.884351,25.884351,68.111191,76.111191,21.8,72.1
19.39715,27.39715,68.337807,76.337807,23.3,72.3
20.909948,28.909948,68.564423,76.564423,24.9,72.5
22.273593,30.273593,68.722451,76.722451,26.2,72.7
23.637238,31.637238,68.880478,76.88047799999998,27.6,72.8
25.000883,33.000883,69.038506,77.038506,29.0,73.0
26.130123,34.130123,69.129128,77.12912799999998,30.1,73.1
27.259363,35.259363,69.219749,77.21974899999998,31.2,73.2
28.388603,36.388603,69.310371,77.310371,32.3,73.3
29.595399,37.595399,69.402544,77.402544,33.5,73.4
30.802195,38.802195,69.494718,77.494718,34.8,73.4
32.008991,40.008991,69.586891,77.58689099999998,36.0,73.5
33.05173,41.05173,69.630908,77.630908,37.0,73.6
34.094468,42.094468,69.674924,77.674924,38.0,73.6
35.137207,43.137207,69.718941,77.718941,39.1,73.7
35.713665,43.713665,69.692218,77.69221799999998,39.7,73.6
36.290123,44.290123,69.665494,77.66549399999998,40.2,73.6
36.866581,44.866581,69.638771,77.638771,40.8,73.6
37.641914,45.641914,69.643077,77.643077,41.6,73.6
38.417248,46.417248,69.647382,77.64738199999998,42.4,73.6
39.192581,47.192581,69.651688,77.65168799999998,43.1,73.6
39.81141,47.81141,69.569924,77.569924,43.8,73.5
40.430239,48.430239,69.488159,77.48815899999998,44.4,73.4
41.049068,49.049068,69.406395,77.406395,45.0,73.4
41.601778,49.601778,69.289111,77.289111,45.6,73.2
42.154489,50.154489,69.171827,77.17182699999998,46.1,73.1
42.707199,50.707199,69.054543,77.05454299999998,46.7,73.0
42.839713,50.839713,68.816557,76.816557,46.8,72.8
42.972226,50.972226,68.57857,76.57857,46.9,72.5
43.10474,51.10474,68.340584,76.340584,47.1,72.3
43.416185,51.416185,68.155302,76.155302,47.4,72.1
43.727629,51.727629,67.970019,75.97001899999998,47.7,71.9
44.039074,52.039074,67.784737,75.784737,48.0,71.7
44.56206,52.56206,67.64047,75.64046999999998,48.5,71.6
45.085046,53.085046,67.496203,75.49620299999998,49.0,71.4
45.608032,53.608032,67.351936,75.35193599999998,49.6,71.3
46.255479,54.255479,67.219197,75.21919699999998,50.2,71.2
46.902926,54.902926,67.086459,75.086459,50.9,71.0
47.550373,55.550373,66.95372,74.95372,51.5,70.9
48.058264,56.058264,66.731555,74.731555,52.0,70.7
48.566156,56.566156,66.509389,74.509389,52.5,70.5
49.074047,57.074047,66.287224,74.28722399999998,53.0,70.2
49.633278,57.633278,66.100062,74.10006199999998,53.6,70.1
50.192509,58.192509,65.912901,73.912901,54.1,69.9
50.75174,58.75174,65.725739,73.725739,54.7,69.7
