lon_east,lon_west,lat_south,lat_north,center_lon,center_lat,fid
344.362477,352.362477,58.573874,66.573874,-11.0,62.5,88
345.100047,353.100047,59.088563,67.088563,-10.0,63.0,89
345.837616,353.837616,59.603252,67.603252,-10.0,63.6,90
346.534465,354.534465,60.076759,68.076759,-9.4,64.0,91
347.231313,355.231313,60.550266,68.550266,-8.7,64.5,92
347.928162,355.928162,61.023773,69.023773,-8.0,65.0,93
348.516256,356.516256,61.389864,69.389864,-7.4,65.3,94
349.10435,357.10435,61.755956,69.755956,-6.8,65.7,95
349.692444,357.692444,62.122047,70.122047,-6.3,66.1,96
350.305135,358.305135,62.552869,70.552869,-5.6,66.5,97
350.917827,358.917827,62.983691,70.983691,-5.0,66.9,98
351.530518,359.530518,63.414513,71.414513,-4.4,67.4,99
352.001892,0.001892,63.732366,71.732366,-3.9,67.7,100
352.473267,0.473267,64.05022,72.05022,-3.5,68.0,101
352.944641,0.944641,64.368073,72.36807299999998,-3.0,68.3,102
353.287557,1.287557,64.662634,72.66263399999998,-2.7,68.6,103
353.630473,1.630473,64.957194,72.957194,-2.3,68.9,104
353.973389,1.973389,65.251755,73.251755,-2.0,69.2,105
354.402212,2.402212,65.560781,73.560781,-1.5,69.5,106
354.831034,2.831034,65.869807,73.86980699999998,-1.1,69.8,107
355.259857,3.259857,66.178833,74.17883299999998,-0.7,70.1,108
355.460734,3.460734,66.327504,74.327504,-0.5,70.3,109
355.661611,3.661611,66.476176,74.47617599999998,-0.3,70.4,110
355.862488,3.862488,66.624847,74.624847,-0.1,70.6,111
356.215227,4.215227,66.758636,74.75863599999998,0.21,70.7,112
356.567965,4.567965,66.892426,74.892426,0.56,70.8,113
356.920704,4.920704,67.026215,75.02621499999998,0.92,71.0,114
357.340479,5.340479,67.171916,75.17191599999998,1.34,71.1,115
357.760253,5.760253,67.317617,75.317617,1.76,71.3,116
358.180028,6.180028,67.463318,75.463318,2.18,71.4,117
358.655459,6.655459,67.561557,75.56155699999998,2.65,71.5,118
359.130889,7.130889,67.659795,75.659795,3.13,71.6,119
359.60632,7.60632,67.758034,75.75803399999998,3.6,71.7,120
0.257123,8.257123,67.898463,75.898463,4.25,71.8,121
0.907926,8.907926,68.038892,76.038892,4.9,72.0,122
1.558729,9.558729,68.179321,76.179321,5.55,72.1,123
2.218115,10.218115,68.356956,76.35695599999998,6.21,72.3,124
2.877501,10.877501,68.534592,76.534592,6.87,72.5,125
3.536887,11.536887,68.712227,76.712227,7.53,72.7,126
4.209254,12.209254,68.882146,76.882146,8.2,72.8,127
4.881621,12.881621,69.052066,77.05206599999998,8.88,73.0,128
5.553988,13.553988,69.221985,77.221985,9.55,73.2,129
6.560078,14.560078,69.438942,77.43894199999998,10.5,73.4,130
7.566169,15.566169,69.655899,77.655899,11.5,73.6,131
8.572259000000004,16.572259,69.872856,77.872856,12.5,73.8,132
9.143654,17.143654,69.936259,77.936259,13.1,73.9,133
9.71505,17.71505,69.999662,77.999662,13.7,73.9,134
10.286445,18.286445,70.063065,78.06306499999998,14.2,74.0,135
12.50409,20.50409,70.285998,78.285998,16.5,74.2,136
14.721736,22.721736,70.508932,78.508932,18.7,74.5,137
16.939381,24.939381,70.731865,78.731865,20.9,74.7,138
