lon_east,lon_west,lat_south,lat_north,center_lon,center_lat
344.093353,352.093353,56.982925,64.982925,-11.0,60.9
345.948354,353.948354,57.133865,65.133865,-10.0,61.1
347.803355,355.803355,57.284805,65.284805,-8.1,61.2
349.658356,357.658356,57.435745,65.435745,-6.3,61.4
351.091492,359.091492,57.618559,65.618559,-4.9,61.6
352.524628,0.524628,57.801374,65.801374,-3.4,61.8
353.957764,1.957764,57.984188,65.984188,-2.0,61.9
355.465036,3.465036,57.942436,65.942436,-0.5,61.9
356.972308,4.972308,57.900684,65.900684,0.97,61.9
358.47958,6.47958,57.858932,65.858932,2.47,61.8
0.041531,8.041531000000004,57.77542,65.77542,4.04,61.7
1.603481,9.603481,57.691907,65.691907,5.6,61.6
3.165432,11.165432,57.608395,65.608395,7.16,61.6
4.032426,12.032426,57.655789,65.655789,8.03,61.6
4.89942,12.89942,57.703182,65.703182,8.89,61.7
5.766414,13.766414,57.750576,65.750576,9.76,61.7
7.066239,15.066239,57.676769,65.676769,11.0,61.6
8.366063,16.366063,57.602963,65.602963,12.3,61.6
9.665888,17.665888,57.529156,65.529156,13.6,61.5
11.824604,19.824604,57.022583,65.022583,15.8,61.0
13.983319,21.983319,56.516011,64.516011,17.9,60.5
16.142035,24.142035,56.009438,64.009438,20.1,60.0
17.148723,25.148723,55.687278,63.687278,21.1,59.6
18.15541,26.15541,55.365117,63.365117,22.1,59.3
19.162098,27.162098,55.042957,63.042957,23.1,59.0
19.702495,27.702495,54.770628,62.770628,23.7,58.7
20.242892,28.242892,54.4983,62.4983,24.2,58.4
20.783289,28.783289,54.225971,62.225971,24.7,58.2
21.511988,29.511988,54.028962,62.028962,25.5,58.0
22.240688,30.240688,53.831954,61.831954,26.2,57.8
22.969387,30.969387,53.634945,61.634945,26.9,57.6
23.987601,31.987601,53.486501,61.486501,27.9,57.4
25.005815,33.005815,53.338057,61.338057,29.0,57.3
26.024029,34.024029,53.189613,61.189613,30.0,57.1
27.27359,35.27359,52.912007,60.912007,31.2,56.9
28.523152,36.523152,52.634402,60.634402,32.5,56.6
29.772713,37.772713,52.356796,60.356796,33.7,56.3
31.345214,39.345214,51.194679,59.194679,35.3,55.1
32.917714,40.917714,50.032562,58.032562,36.9,54.0
34.490215,42.490215,48.870445,56.870445,38.4,52.8
35.120094,43.120094,48.827447,56.827447,39.1,52.8
35.749973,43.749973,48.784449,56.784449,39.7,52.7
36.379852,44.379852,48.741451,56.741451,40.3,52.7
37.078328,45.078328,48.890405,56.890405,41.0,52.8
37.776805,45.776805,49.039359,57.039359,41.7,53.0
38.475281,46.475281,49.188313,57.188313,42.4,53.1
38.153729,46.153729,50.232646,58.232646,42.1,54.2
37.832176,45.832176,51.276979,59.276979,41.8,55.2
37.510624,45.510624,52.321312,60.321312,41.5,56.3
37.947814,45.947814,52.352089,60.352089,41.9,56.3
38.385003,46.385003,52.382866,60.382866,42.3,56.3
38.822193,46.822193,52.413643,60.413643,42.8,56.4
39.146136,47.146136,52.542849,60.542849,43.1,56.5
39.470079,47.470079,52.672056,60.672056,43.4,56.6
39.794022,47.794022,52.801262,60.801262,43.7,56.8
40.076616,48.076616,53.064444,61.064444,44.0,57.0
40.35921,48.35921,53.327627,61.327627,44.3,57.3
40.641804,48.641804,53.590809,61.590809,44.6,57.5
40.817332,48.817332,53.806306,61.806306,44.8,57.8
40.99286,48.99286,54.021804,62.021804,44.9,58.0
41.168388,49.168388,54.237301,62.237301,45.1,58.2
