lon_east,lon_west,lat_south,lat_north,center_lon,center_lat
345.708832,353.708832,55.587738,63.587738,-10.0,59.5
347.889832,355.889832,55.391065,63.391065,-8.1,59.3
350.070831,358.070831,55.194392,63.194392,-5.9,59.1
352.251831,0.251831,54.997719,62.997719,-3.7,58.9
353.938782,1.938782,54.775732,62.775732,-2.0,58.7
355.625734,3.625734,54.553744,62.553744,-0.3,58.5
357.312685,5.312685,54.331757,62.331757,1.31,58.3
358.810564,6.810564,54.175277,62.175277,2.81,58.1
0.308444,8.308444,54.018796,62.018796,4.3,58.0
1.806323,9.806323,53.862316,61.862316,5.8,57.8
2.94911,10.94911,53.788694,61.788694,6.94,57.7
4.091896,12.091896,53.715071,61.715071,8.09,57.7
5.234683,13.234683,53.641449,61.641449,9.23,57.6
6.259279,14.259279,53.638798,61.638798,10.2,57.6
7.283876,15.283876,53.636146,61.636146,11.2,57.6
8.308472,16.308472,53.633495,61.633495,12.3,57.6
9.206899,17.206899,53.596285,61.596285,13.2,57.5
10.105327,18.105327,53.559076,61.559076,14.1,57.5
11.003754,19.003754,53.521866,61.521866,15.0,57.5
11.614961,19.614961,53.584497,61.584497,15.6,57.5
12.226167,20.226167,53.647128,61.647128,16.2,57.6
12.837374,20.837374,53.709759,61.709759,16.8,57.7
13.221813,21.221813,53.639335,61.639335,17.2,57.6
13.606253,21.606253,53.56891,61.56891,17.6,57.5
13.990692,21.990692,53.498486,61.498486,17.9,57.4
14.292751,22.292751,53.40925,61.40925,18.2,57.4
14.594811,22.594811,53.320014,61.320014,18.5,57.3
14.89687,22.89687,53.230778,61.230778,18.8,57.2
15.184375,23.184375,53.144208,61.144208,19.1,57.1
15.471881,23.471881,53.057639,61.057639,19.4,57.0
15.759386,23.759386,52.971069,60.971069,19.7,56.9
16.048785,24.048785,52.862072,60.862072,20.0,56.8
16.338184,24.338184,52.753074,60.753074,20.3,56.7
16.627583,24.627583,52.644077,60.644077,20.6,56.6
16.809762,24.809762,52.541059,60.541059,20.8,56.5
16.991941,24.991941,52.43804,60.43804,20.9,56.4
17.17412,25.17412,52.335022,60.335022,21.1,56.3
17.400548,25.400548,52.160231,60.160231,21.4,56.1
17.626975,25.626975,51.985441,59.985441,21.6,55.9
17.853403,25.853403,51.81065,59.81065,21.8,55.8
18.206922,26.206922,51.679404,59.679404,22.2,55.6
18.560442,26.560442,51.548158,59.548158,22.5,55.5
18.913961,26.913961,51.416912,59.416912,22.9,55.4
19.282405,27.282405,51.305435,59.305435,23.2,55.3
19.650849,27.650849,51.193958,59.193958,23.6,55.1
20.019293,28.019293,51.082481,59.082481,24.0,55.0
20.507252,28.507252,50.996714,58.996714,24.5,54.9
20.995211,28.995211,50.910947,58.910947,24.9,54.9
21.48317,29.48317,50.82518,58.82518,25.4,54.8
21.992605,29.992605,50.726604,58.726604,25.9,54.7
22.50204,30.50204,50.628029,58.628029,26.5,54.6
23.011475,31.011475,50.529453,58.529453,27.0,54.5
23.616893,31.616893,50.448766,58.448766,27.6,54.4
24.222312,32.222312,50.368079,58.368079,28.2,54.3
24.82773,32.82773,50.287392,58.287392,28.8,54.2
25.214614,33.214614,50.29573,58.29573,29.2,54.2
25.601498,33.601498,50.304067,58.304067,29.6,54.3
25.988382,33.988382,50.312405,58.312405,29.9,54.3
26.435141,34.435141,50.31346,58.31346,30.4,54.3
26.8819,34.8819,50.314516,58.314516,30.8,54.3
27.328659,35.328659,50.315571,58.315571,31.3,54.3
27.746728,35.746728,50.254912,58.254912,31.7,54.2
28.164798,36.164798,50.194254,58.194254,32.1,54.1
28.582867,36.582867,50.133595,58.133595,32.5,54.1
28.86494,36.86494,50.204467,58.204467,32.8,54.2
29.147012,37.147012,50.275338,58.275338,33.1,54.2
29.429085,37.429085,50.34621,58.34621,33.4,54.3
29.885992,37.885992,50.300621,58.300621,33.8,54.3
30.342898,38.342898,50.255031,58.255031,34.3,54.2
30.799805,38.799805,50.209442,58.209442,34.7,54.2
31.105918,39.105918,50.360106,58.360106,35.1,54.3
31.41203,39.41203,50.51077,58.51077,35.4,54.5
31.718143,39.718143,50.661434,58.661434,35.7,54.6
31.871597,39.871597,50.900135,58.900135,35.8,54.9
32.025051,40.025051,51.138836,59.138836,36.0,55.1
32.178505,40.178505,51.377537,59.377537,36.1,55.3
32.179829,40.179829,51.684504,59.684504,36.1,55.6
32.181152,40.181152,51.991472,59.991472,36.1,55.9
32.182476,40.182476,52.298439,60.298439,36.1,56.2
32.381645,40.381645,52.287907,60.287907,36.3,56.2
32.580815,40.580815,52.277374,60.277374,36.5,56.2
32.779984,40.779984,52.266842,60.266842,36.7,56.2
33.362144,41.362144,52.06913,60.06913,37.3,56.0
33.944303,41.944303,51.871418,59.871418,37.9,55.8
34.526463,42.526463,51.673706,59.673706,38.5,55.6
34.956094,42.956094,51.606071,59.606071,38.9,55.6
35.385726,43.385726,51.538437,59.538437,39.3,55.5
35.815357,43.815357,51.470802,59.470802,39.8,55.4
36.136514,44.136514,51.497328,59.497328,40.1,55.4
36.457671,44.457671,51.523855,59.523855,40.4,55.5
36.778828,44.778828,51.550381,59.550381,40.7,55.5
37.545181,45.545181,51.482856,59.482856,41.5,55.4
38.311535,46.311535,51.41533,59.41533,42.3,55.4
39.077888,47.077888,51.347805,59.347805,43.0,55.3
