Year	MonthDayHour	Month	Day		lon	lat	total_storms	long_dates
1994	013006	01	30	VRAI	69,851578	65,502327		1994-01-30T06:00:00
1994	013009	01	30	VRAI	73,720657	65,794441		1994-01-30T09:00:00
1994	013012	01	30	VRAI	76,592239	66,028481		1994-01-30T12:00:00
1994	013015	01	30	VRAI	79,689461	66,240494		1994-01-30T15:00:00
1994	013018	01	30	VRAI	82,646675	66,524872		1994-01-30T18:00:00
1994	013021	01	30	VRAI	85,504593	66,508095		1994-01-30T21:00:00
1994	013100	01	31	VRAI	89,402016	66,345306		1994-01-31T00:00:00
1994	013103	01	31	VRAI	95,633286	66,325081		1994-01-31T03:00:00
1994	013106	01	31	VRAI	100,83226	65,936172		1994-01-31T06:00:00
1994	013109	01	31	VRAI	105,069931	65,419334		1994-01-31T09:00:00
1994	013112	01	31	VRAI	108,370865	65,045486		1994-01-31T12:00:00
1994	013115	01	31	VRAI	109,858849	65,51326		1994-01-31T15:00:00
1994	013118	01	31	VRAI	110,976761	65,761848		1994-01-31T18:00:00
1994	013121	01	31	VRAI	111,946678	65,703972		1994-01-31T21:00:00
1994	020100	02	1	VRAI	113,038063	65,269981		1994-02-01T00:00:00
1994	020103	02	1	VRAI	114,682472	64,785576		1994-02-01T03:00:00
1994	020106	02	1	VRAI	116,201073	64,400093		1994-02-01T06:00:00
1994	020109	02	1	VRAI	117,744644	64,001534		1994-02-01T09:00:00
1994	020112	02	1	VRAI	119,224617	63,188332		1994-02-01T12:00:00
1994	020115	02	1	VRAI	121,888268	62,650394		1994-02-01T15:00:00
1994	020118	02	1	VRAI	124,934158	62,147526		1994-02-01T18:00:00
1994	020121	02	1	VRAI	128,230713	61,78096		1994-02-01T21:00:00
1994	020200	02	2	VRAI	130,269669	61,523224		1994-02-02T00:00:00
1994	020203	02	2	FIN	138,134338	59,556469		1994-02-02T03:00:00
1994	120718	12	7	FAUX	333,733551	48,387249		1994-12-07T18:00:00
1994	120721	12	7	VRAI	340,328735	49,40469		1994-12-07T21:00:00
1994	120800	12	8	VRAI	346,804688	50,997192		1994-12-08T00:00:00
1994	120803	12	8	VRAI	351,293762	52,263489		1994-12-08T03:00:00
1994	120806	12	8	VRAI	355,262543	53,718346		1994-12-08T06:00:00
1994	120809	12	8	VRAI	358,007965	55,546921		1994-12-08T09:00:00
1994	120812	12	8	VRAI	0,088455	57,079731		1994-12-08T12:00:00
1994	120815	12	8	VRAI	0,647807	59,116299		1994-12-08T15:00:00
1994	120818	12	8	VRAI	1,790075	60,703053		1994-12-08T18:00:00
1994	120821	12	8	VRAI	0,83656	62,503902		1994-12-08T21:00:00
1994	120900	12	9	VRAI	0,27017	64,23835		1994-12-09T00:00:00
1994	120903	12	9	VRAI	0,51439	65,579323		1994-12-09T03:00:00
1994	120906	12	9	VRAI	359,182068	66,389114		1994-12-09T06:00:00
1994	120909	12	9	VRAI	358,514221	67,480186		1994-12-09T09:00:00
1994	120912	12	9	VRAI	357,864685	68,247826		1994-12-09T12:00:00
1994	120915	12	9	VRAI	358,391785	69,041153		1994-12-09T15:00:00
1994	120918	12	9	VRAI	358,632294	69,835083		1994-12-09T18:00:00
1994	120921	12	9	VRAI	358,422638	70,590668		1994-12-09T21:00:00
1994	121000	12	10	VRAI	358,268524	71,22538		1994-12-10T00:00:00
1994	121003	12	10	VRAI	357,800812	71,628586		1994-12-10T03:00:00
1994	121006	12	10	VRAI	357,151978	71,504395		1994-12-10T06:00:00
1994	121009	12	10	VRAI	356,725189	70,928101		1994-12-10T09:00:00
1994	121012	12	10	VRAI	357,342285	70,134567		1994-12-10T12:00:00
1994	121015	12	10	VRAI	358,559753	69,925827		1994-12-10T15:00:00
1994	121018	12	10	VRAI	359,924255	69,669632		1994-12-10T18:00:00
1994	121021	12	10	VRAI	1,480612	69,260597		1994-12-10T21:00:00
1994	121100	12	11	VRAI	2,591436	69,150528		1994-12-11T00:00:00
1994	121103	12	11	VRAI	4,393628	69,201698		1994-12-11T03:00:00
1994	121106	12	11	VRAI	6,690713	69,197929		1994-12-11T06:00:00
1994	121109	12	11	VRAI	13,128478	69,369766		1994-12-11T09:00:00
1994	121112	12	11	VRAI	16,140837	69,609367		1994-12-11T12:00:00
1994	121115	12	11	VRAI	16,501495	70,109512		1994-12-11T15:00:00
1994	121118	12	11	FIN	19,258665	70,34198		1994-12-11T18:00:00
1995	011606	01	16	FAUX	311,254913	49,675007		1995-01-16T06:00:00
1995	011609	01	16	VRAI	315,697845	48,954903		1995-01-16T09:00:00
1995	011612	01	16	VRAI	320,590149	48,445843		1995-01-16T12:00:00
1995	011615	01	16	VRAI	325,694458	48,144257		1995-01-16T15:00:00
1995	011618	01	16	VRAI	330,615662	48,312733		1995-01-16T18:00:00
1995	011621	01	16	VRAI	334,722229	48,603157		1995-01-16T21:00:00
1995	011700	01	17	VRAI	338,574799	48,701225		1995-01-17T00:00:00
1995	011703	01	17	VRAI	341,912659	49,364655		1995-01-17T03:00:00
1995	011706	01	17	VRAI	344,729858	50,308601		1995-01-17T06:00:00
1995	011709	01	17	VRAI	346,917145	51,430283		1995-01-17T09:00:00
1995	011712	01	17	VRAI	348,373688	52,618912		1995-01-17T12:00:00
1995	011715	01	17	VRAI	349,558472	53,846054		1995-01-17T15:00:00
1995	011718	01	17	VRAI	350,764008	55,049751		1995-01-17T18:00:00
1995	011721	01	17	VRAI	351,558258	56,464806		1995-01-17T21:00:00
1995	011800	01	18	VRAI	352,35553	57,892605		1995-01-18T00:00:00
1995	011803	01	18	VRAI	352,158691	59,771805		1995-01-18T03:00:00
1995	011806	01	18	VRAI	351,095001	61,797401		1995-01-18T06:00:00
1995	011809	01	18	VRAI	350,32193	63,198349		1995-01-18T09:00:00
1995	011812	01	18	VRAI	349,343323	64,155327		1995-01-18T12:00:00
1995	011815	01	18	VRAI	348,684418	65,283943		1995-01-18T15:00:00
1995	011818	01	18	VRAI	348,533356	66,309822		1995-01-18T18:00:00
1995	011821	01	18	VRAI	347,798279	67,000267		1995-01-18T21:00:00
1995	011900	01	19	VRAI	346,685791	67,10376		1995-01-19T00:00:00
1995	011903	01	19	VRAI	345,316589	67,1707		1995-01-19T03:00:00
1995	011906	01	19	VRAI	343,043976	65,952904		1995-01-19T06:00:00
1995	011909	01	19	FIN	341,418152	64,944267		1995-01-19T09:00:00
1995	012300	01	23	FAUX	11,631805	55,060024		1995-01-23T00:00:00
1995	012303	01	23	VRAI	15,89596	56,335163		1995-01-23T03:00:00
1995	012306	01	23	VRAI	18,199053	57,469791		1995-01-23T06:00:00
1995	012309	01	23	VRAI	20,030222	58,677292		1995-01-23T09:00:00
1995	012312	01	23	VRAI	21,410173	59,939491		1995-01-23T12:00:00
1995	012315	01	23	VRAI	22,389776	60,893196		1995-01-23T15:00:00
1995	012318	01	23	VRAI	23,172262	61,642563		1995-01-23T18:00:00
1995	012321	01	23	VRAI	23,256081	62,232819		1995-01-23T21:00:00
1995	012400	01	24	FIN	22,729231	63,483624		1995-01-24T00:00:00
1995	102403	10	24	FAUX	343,957886	43,938046		1995-10-24T03:00:00
1995	102406	10	24	VRAI	345,159607	44,578968		1995-10-24T06:00:00
1995	102409	10	24	VRAI	347,368286	46,001842		1995-10-24T09:00:00
1995	102412	10	24	VRAI	350,843628	49,08379		1995-10-24T12:00:00
1995	102415	10	24	VRAI	352,66922	50,61224		1995-10-24T15:00:00
1995	102418	10	24	VRAI	354,152161	52,046429		1995-10-24T18:00:00
1995	102421	10	24	VRAI	355,670349	53,99828		1995-10-24T21:00:00
1995	102500	10	25	FIN	356,588928	56,779938		1995-10-25T00:00:00
1996	100609	10	6	FAUX	293,235229	31,638973		1996-10-06T09:00:00
1996	100612	10	6	VRAI	292,865356	30,604176		1996-10-06T12:00:00
1996	100615	10	6	VRAI	294,567352	31,926786		1996-10-06T15:00:00
1996	100618	10	6	VRAI	295,561829	32,845333		1996-10-06T18:00:00
1996	100621	10	6	VRAI	296,471008	33,61237		1996-10-06T21:00:00
1996	100700	10	7	VRAI	297,371857	34,390316		1996-10-07T00:00:00
1996	100703	10	7	VRAI	297,634766	34,456043		1996-10-07T03:00:00
1996	100706	10	7	VRAI	298,08548	34,874619		1996-10-07T06:00:00
1996	100709	10	7	VRAI	299,069244	35,879513		1996-10-07T09:00:00
1996	100712	10	7	VRAI	300,508057	37,152576		1996-10-07T12:00:00
1996	100715	10	7	VRAI	301,447876	37,951538		1996-10-07T15:00:00
1996	100718	10	7	VRAI	302,372772	38,621845		1996-10-07T18:00:00
1996	100721	10	7	VRAI	303,512054	39,546207		1996-10-07T21:00:00
1996	100800	10	8	VRAI	304,968292	40,411694		1996-10-08T00:00:00
1996	100803	10	8	VRAI	305,541534	41,12151		1996-10-08T03:00:00
1996	100806	10	8	VRAI	306,537079	41,874279		1996-10-08T06:00:00
1996	100809	10	8	VRAI	307,452911	42,401905		1996-10-08T09:00:00
1996	100812	10	8	VRAI	308,428406	42,909283		1996-10-08T12:00:00
1996	100815	10	8	VRAI	309,260559	43,369602		1996-10-08T15:00:00
1996	100818	10	8	VRAI	310,345581	43,844955		1996-10-08T18:00:00
1996	100821	10	8	VRAI	311,609344	44,39341		1996-10-08T21:00:00
1996	100900	10	9	VRAI	312,77359	44,726448		1996-10-09T00:00:00
1996	100903	10	9	VRAI	314,110352	45,248081		1996-10-09T03:00:00
1996	100906	10	9	VRAI	315,371887	45,888653		1996-10-09T06:00:00
1996	100909	10	9	VRAI	316,38736	47,191578		1996-10-09T09:00:00
1996	100912	10	9	VRAI	317,445984	48,290321		1996-10-09T12:00:00
1996	100915	10	9	VRAI	318,571564	48,884605		1996-10-09T15:00:00
1996	100918	10	9	VRAI	319,897766	49,57439		1996-10-09T18:00:00
1996	100921	10	9	VRAI	321,322083	50,417038		1996-10-09T21:00:00
1996	101000	10	10	VRAI	322,876587	50,974659		1996-10-10T00:00:00
1996	101003	10	10	VRAI	324,604675	51,560234		1996-10-10T03:00:00
1996	101006	10	10	VRAI	326,250336	52,26897		1996-10-10T06:00:00
1996	101009	10	10	VRAI	328,124146	52,977844		1996-10-10T09:00:00
1996	101012	10	10	VRAI	330,07724	53,576756		1996-10-10T12:00:00
1996	101015	10	10	VRAI	331,934875	54,07597		1996-10-10T15:00:00
1996	101018	10	10	VRAI	333,715057	54,511738		1996-10-10T18:00:00
1996	101021	10	10	VRAI	335,637756	54,806866		1996-10-10T21:00:00
1996	101100	10	11	VRAI	337,738678	55,254677		1996-10-11T00:00:00
1996	101103	10	11	VRAI	339,586792	55,960972		1996-10-11T03:00:00
1996	101106	10	11	VRAI	341,933411	56,969772		1996-10-11T06:00:00
1996	101109	10	11	VRAI	345,627502	59,359474		1996-10-11T09:00:00
1996	101112	10	11	VRAI	350,182037	62,172127		1996-10-11T12:00:00
1996	101115	10	11	VRAI	353,90448	63,94072		1996-10-11T15:00:00
1996	101118	10	11	VRAI	357,105103	65,280846		1996-10-11T18:00:00
1996	101121	10	11	VRAI	359,748383	65,92878		1996-10-11T21:00:00
1996	101200	10	12	VRAI	2,228285	66,65696		1996-10-12T00:00:00
1996	101203	10	12	VRAI	5,215167	67,838699		1996-10-12T03:00:00
1996	101206	10	12	VRAI	8,344075	68,668617		1996-10-12T06:00:00
1996	101209	10	12	VRAI	11,377166	69,331825		1996-10-12T09:00:00
1996	101212	10	12	VRAI	13,583329	70,091438		1996-10-12T12:00:00
1996	101215	10	12	VRAI	16,549126	70,612175		1996-10-12T15:00:00
1996	101218	10	12	VRAI	20,081631	71,063026		1996-10-12T18:00:00
1996	101221	10	12	VRAI	23,41824	71,503807		1996-10-12T21:00:00
1996	101300	10	13	VRAI	26,924921	71,889145		1996-10-13T00:00:00
1996	101303	10	13	VRAI	31,419859	72,216301		1996-10-13T03:00:00
1996	101306	10	13	VRAI	35,162617	72,643021		1996-10-13T06:00:00
1996	101309	10	13	VRAI	39,67321	73,566086		1996-10-13T09:00:00
1996	101312	10	13	VRAI	43,391434	74,710983		1996-10-13T12:00:00
1996	101315	10	13	VRAI	46,044609	75,717354		1996-10-13T15:00:00
1996	101318	10	13	VRAI	47,948391	76,354233		1996-10-13T18:00:00
1996	101321	10	13	VRAI	49,440662	76,696068		1996-10-13T21:00:00
1996	101400	10	14	VRAI	50,84454	77,04232		1996-10-14T00:00:00
1996	101403	10	14	VRAI	51,783119	77,04673		1996-10-14T03:00:00
1996	101406	10	14	VRAI	52,022808	76,808907		1996-10-14T06:00:00
1996	101409	10	14	VRAI	50,841778	76,296959		1996-10-14T09:00:00
1996	101412	10	14	VRAI	50,640324	75,861855		1996-10-14T12:00:00
1996	101415	10	14	VRAI	50,578636	75,412369		1996-10-14T15:00:00
1996	101418	10	14	VRAI	50,748802	74,9711		1996-10-14T18:00:00
1996	101421	10	14	VRAI	50,772903	74,46328		1996-10-14T21:00:00
1996	101500	10	15	VRAI	50,308563	73,927643		1996-10-15T00:00:00
1996	101503	10	15	VRAI	50,346062	73,384033		1996-10-15T03:00:00
1996	101506	10	15	VRAI	50,230957	72,936897		1996-10-15T06:00:00
1996	101509	10	15	VRAI	50,255997	72,555687		1996-10-15T09:00:00
1996	101512	10	15	VRAI	50,315914	72,065285		1996-10-15T12:00:00
1996	101515	10	15	VRAI	51,099567	71,609581		1996-10-15T15:00:00
1996	101518	10	15	FIN	53,618473	70,97747		1996-10-15T18:00:00
1996	101200	10	12	FAUX	278,753754	11,220103		1996-10-12T00:00:00
1996	101203	10	12	VRAI	279,80722	12,072321		1996-10-12T03:00:00
1996	101206	10	12	VRAI	279,977051	12,159482		1996-10-12T06:00:00
1996	101209	10	12	VRAI	279,940247	12,0347		1996-10-12T09:00:00
1996	101212	10	12	VRAI	279,924805	11,833672		1996-10-12T12:00:00
1996	101215	10	12	VRAI	279,831818	11,885592		1996-10-12T15:00:00
1996	101218	10	12	VRAI	279,605927	12,034286		1996-10-12T18:00:00
1996	101221	10	12	VRAI	279,38858	12,173475		1996-10-12T21:00:00
1996	101300	10	13	VRAI	278,749481	12,307675		1996-10-13T00:00:00
1996	101303	10	13	VRAI	278,80127	12,507789		1996-10-13T03:00:00
1996	101306	10	13	VRAI	279,063171	12,671996		1996-10-13T06:00:00
1996	101309	10	13	VRAI	279,173981	12,604331		1996-10-13T09:00:00
1996	101312	10	13	VRAI	278,630829	12,485438		1996-10-13T12:00:00
1996	101315	10	13	VRAI	278,364319	12,358132		1996-10-13T15:00:00
1996	101318	10	13	VRAI	278,227112	12,325781		1996-10-13T18:00:00
1996	101321	10	13	VRAI	278,255676	12,409774		1996-10-13T21:00:00
1996	101400	10	14	VRAI	278,795532	12,799259		1996-10-14T00:00:00
1996	101403	10	14	VRAI	278,919098	13,004196		1996-10-14T03:00:00
1996	101406	10	14	VRAI	278,977203	13,100739		1996-10-14T06:00:00
1996	101409	10	14	VRAI	278,965607	13,11552		1996-10-14T09:00:00
1996	101412	10	14	VRAI	278,984253	13,068508		1996-10-14T12:00:00
1996	101415	10	14	VRAI	278,717224	13,032081		1996-10-14T15:00:00
1996	101418	10	14	VRAI	278,551971	13,197303		1996-10-14T18:00:00
1996	101421	10	14	VRAI	278,406708	13,41739		1996-10-14T21:00:00
1996	101500	10	15	VRAI	278,191681	13,676093		1996-10-15T00:00:00
1996	101503	10	15	VRAI	278,265106	14,32994		1996-10-15T03:00:00
1996	101506	10	15	VRAI	278,318024	14,617577		1996-10-15T06:00:00
1996	101509	10	15	VRAI	278,342072	14,677586		1996-10-15T09:00:00
1996	101512	10	15	VRAI	278,409668	14,919312		1996-10-15T12:00:00
1996	101515	10	15	VRAI	278,231232	15,228139		1996-10-15T15:00:00
1996	101518	10	15	VRAI	277,896606	15,70456		1996-10-15T18:00:00
1996	101521	10	15	VRAI	277,464996	16,187439		1996-10-15T21:00:00
1996	101600	10	16	VRAI	276,757507	16,575159		1996-10-16T00:00:00
1996	101603	10	16	VRAI	276,505524	16,860048		1996-10-16T03:00:00
1996	101606	10	16	VRAI	276,397491	17,254858		1996-10-16T06:00:00
1996	101609	10	16	VRAI	276,295197	17,631123		1996-10-16T09:00:00
1996	101612	10	16	VRAI	275,702087	17,851358		1996-10-16T12:00:00
1996	101615	10	16	VRAI	275,568359	18,125496		1996-10-16T15:00:00
1996	101618	10	16	VRAI	275,500092	18,491468		1996-10-16T18:00:00
1996	101621	10	16	VRAI	275,471741	18,869589		1996-10-16T21:00:00
1996	101700	10	17	VRAI	275,417847	19,255228		1996-10-17T00:00:00
1996	101703	10	17	VRAI	275,340057	19,29409		1996-10-17T03:00:00
1996	101706	10	17	VRAI	275,313965	19,471302		1996-10-17T06:00:00
1996	101709	10	17	VRAI	275,328217	19,673693		1996-10-17T09:00:00
1996	101712	10	17	VRAI	275,586426	19,913784		1996-10-17T12:00:00
1996	101715	10	17	VRAI	275,668549	20,226768		1996-10-17T15:00:00
1996	101718	10	17	VRAI	275,879608	20,633968		1996-10-17T18:00:00
1996	101721	10	17	VRAI	276,077515	20,90836		1996-10-17T21:00:00
1996	101800	10	18	VRAI	276,161255	21,32806		1996-10-18T00:00:00
1996	101803	10	18	VRAI	276,351135	21,458372		1996-10-18T03:00:00
1996	101806	10	18	VRAI	276,742737	21,462788		1996-10-18T06:00:00
1996	101809	10	18	VRAI	277,249542	21,508224		1996-10-18T09:00:00
1996	101812	10	18	VRAI	277,984741	21,73139		1996-10-18T12:00:00
1996	101815	10	18	VRAI	278,4711	21,83827		1996-10-18T15:00:00
1996	101818	10	18	VRAI	279,004242	22,007519		1996-10-18T18:00:00
1996	101821	10	18	VRAI	279,686584	22,257811		1996-10-18T21:00:00
1996	101900	10	19	VRAI	280,672241	22,702713		1996-10-19T00:00:00
1996	101903	10	19	VRAI	281,482727	22,771187		1996-10-19T03:00:00
1996	101906	10	19	VRAI	282,335571	22,778065		1996-10-19T06:00:00
1996	101909	10	19	VRAI	283,53183	23,084509		1996-10-19T09:00:00
1996	101912	10	19	VRAI	285,8461	24,053205		1996-10-19T12:00:00
1996	101915	10	19	VRAI	287,187164	24,789503		1996-10-19T15:00:00
1996	101918	10	19	VRAI	288,579681	25,971848		1996-10-19T18:00:00
1996	101921	10	19	VRAI	289,840912	26,682714		1996-10-19T21:00:00
1996	102000	10	20	VRAI	290,762085	27,32865		1996-10-20T00:00:00
1996	102003	10	20	VRAI	291,789856	27,979219		1996-10-20T03:00:00
1996	102006	10	20	VRAI	292,79776	28,429579		1996-10-20T06:00:00
1996	102009	10	20	VRAI	293,81424	28,994389		1996-10-20T09:00:00
1996	102012	10	20	VRAI	295,097046	29,915783		1996-10-20T12:00:00
1996	102015	10	20	VRAI	295,951874	30,557932		1996-10-20T15:00:00
1996	102018	10	20	VRAI	296,860321	31,140501		1996-10-20T18:00:00
1996	102021	10	20	VRAI	297,841217	31,524088		1996-10-20T21:00:00
1996	102100	10	21	VRAI	298,461487	31,761145		1996-10-21T00:00:00
1996	102103	10	21	VRAI	299,402924	32,039402		1996-10-21T03:00:00
1996	102106	10	21	VRAI	300,252716	32,421944		1996-10-21T06:00:00
1996	102109	10	21	VRAI	300,868408	32,737106		1996-10-21T09:00:00
1996	102112	10	21	VRAI	301,585602	32,786247		1996-10-21T12:00:00
1996	102115	10	21	VRAI	302,33432	33,011776		1996-10-21T15:00:00
1996	102118	10	21	VRAI	303,02179	33,271641		1996-10-21T18:00:00
1996	102121	10	21	VRAI	303,35788	33,335182		1996-10-21T21:00:00
1996	102200	10	22	VRAI	303,828186	33,173611		1996-10-22T00:00:00
1996	102203	10	22	VRAI	304,252167	33,139248		1996-10-22T03:00:00
1996	102206	10	22	VRAI	304,722382	33,147068		1996-10-22T06:00:00
1996	102209	10	22	VRAI	305,131439	33,137371		1996-10-22T09:00:00
1996	102212	10	22	VRAI	305,953613	32,943905		1996-10-22T12:00:00
1996	102215	10	22	VRAI	306,140961	33,013996		1996-10-22T15:00:00
1996	102218	10	22	VRAI	306,239319	33,148571		1996-10-22T18:00:00
1996	102221	10	22	VRAI	306,271423	33,236233		1996-10-22T21:00:00
1996	102300	10	23	VRAI	306,225739	33,103664		1996-10-23T00:00:00
1996	102303	10	23	VRAI	306,141998	33,141682		1996-10-23T03:00:00
1996	102306	10	23	VRAI	306,064575	33,202892		1996-10-23T06:00:00
1996	102309	10	23	VRAI	306,041504	33,18589		1996-10-23T09:00:00
1996	102312	10	23	VRAI	306,085846	33,141693		1996-10-23T12:00:00
1996	102315	10	23	VRAI	306,12085	32,936707		1996-10-23T15:00:00
1996	102318	10	23	VRAI	306,217224	32,8894		1996-10-23T18:00:00
1996	102321	10	23	VRAI	306,404114	32,881435		1996-10-23T21:00:00
1996	102400	10	24	VRAI	306,740723	32,878777		1996-10-24T00:00:00
1996	102403	10	24	VRAI	307,047974	32,959084		1996-10-24T03:00:00
1996	102406	10	24	VRAI	307,444794	33,042751		1996-10-24T06:00:00
1996	102409	10	24	VRAI	307,909271	33,236965		1996-10-24T09:00:00
1996	102412	10	24	VRAI	308,256042	33,712582		1996-10-24T12:00:00
1996	102415	10	24	VRAI	308,586121	33,989624		1996-10-24T15:00:00
1996	102418	10	24	VRAI	308,973297	34,205521		1996-10-24T18:00:00
1996	102421	10	24	VRAI	309,487183	34,32436		1996-10-24T21:00:00
1996	102500	10	25	VRAI	310,176819	34,580746		1996-10-25T00:00:00
1996	102503	10	25	VRAI	311,066467	34,849934		1996-10-25T03:00:00
1996	102506	10	25	VRAI	311,992706	35,155674		1996-10-25T06:00:00
1996	102509	10	25	VRAI	312,958954	35,378384		1996-10-25T09:00:00
1996	102512	10	25	VRAI	313,986206	35,809196		1996-10-25T12:00:00
1996	102515	10	25	VRAI	314,933167	36,205475		1996-10-25T15:00:00
1996	102518	10	25	VRAI	316,085602	36,750095		1996-10-25T18:00:00
1996	102521	10	25	VRAI	317,305145	37,290295		1996-10-25T21:00:00
1996	102600	10	26	VRAI	318,511932	37,946133		1996-10-26T00:00:00
1996	102603	10	26	VRAI	319,702698	38,530243		1996-10-26T03:00:00
1996	102606	10	26	VRAI	320,916748	39,238514		1996-10-26T06:00:00
1996	102609	10	26	VRAI	322,248016	39,91748		1996-10-26T09:00:00
1996	102612	10	26	VRAI	323,498383	40,43644		1996-10-26T12:00:00
1996	102615	10	26	VRAI	324,895416	41,147022		1996-10-26T15:00:00
1996	102618	10	26	VRAI	326,53479	42,080513		1996-10-26T18:00:00
1996	102621	10	26	VRAI	328,188354	42,884689		1996-10-26T21:00:00
1996	102700	10	27	VRAI	329,904358	43,728867		1996-10-27T00:00:00
1996	102703	10	27	VRAI	331,919281	44,688568		1996-10-27T03:00:00
1996	102706	10	27	VRAI	334,099731	45,691692		1996-10-27T06:00:00
1996	102709	10	27	VRAI	336,23822	46,682739		1996-10-27T09:00:00
1996	102712	10	27	VRAI	338,459198	47,984116		1996-10-27T12:00:00
1996	102715	10	27	VRAI	340,56897	49,223656		1996-10-27T15:00:00
1996	102718	10	27	VRAI	342,755798	50,399513		1996-10-27T18:00:00
1996	102721	10	27	VRAI	344,750214	51,374847		1996-10-27T21:00:00
1996	102800	10	28	VRAI	346,438873	52,070221		1996-10-28T00:00:00
1996	102803	10	28	VRAI	348,051208	52,831646		1996-10-28T03:00:00
1996	102806	10	28	VRAI	349,385193	53,24181		1996-10-28T06:00:00
1996	102809	10	28	VRAI	350,437134	53,408009		1996-10-28T09:00:00
1996	102812	10	28	VRAI	351,645966	53,303795		1996-10-28T12:00:00
1996	102815	10	28	VRAI	353,555267	53,254471		1996-10-28T15:00:00
1996	102818	10	28	VRAI	355,627472	52,898575		1996-10-28T18:00:00
1996	102821	10	28	VRAI	357,633087	52,679882		1996-10-28T21:00:00
1996	102900	10	29	VRAI	359,789886	52,417606		1996-10-29T00:00:00
1996	102903	10	29	VRAI	2,191148	52,552063		1996-10-29T03:00:00
1996	102906	10	29	VRAI	5,761013	54,335392		1996-10-29T06:00:00
1996	102909	10	29	VRAI	8,723225	56,059975		1996-10-29T09:00:00
1996	102912	10	29	VRAI	10,597814	56,269619		1996-10-29T12:00:00
1996	102915	10	29	VRAI	12,209908	55,964306		1996-10-29T15:00:00
1996	102918	10	29	VRAI	14,019148	55,921684		1996-10-29T18:00:00
1996	102921	10	29	VRAI	15,385283	55,881409		1996-10-29T21:00:00
1996	103000	10	30	VRAI	16,18668	55,882538		1996-10-30T00:00:00
1996	103003	10	30	VRAI	17,563242	55,745739		1996-10-30T03:00:00
1996	103006	10	30	VRAI	19,105505	55,550797		1996-10-30T06:00:00
1996	103009	10	30	VRAI	20,325314	55,464153		1996-10-30T09:00:00
1996	103012	10	30	VRAI	22,179029	55,10273		1996-10-30T12:00:00
1996	103015	10	30	VRAI	23,590918	54,933983		1996-10-30T15:00:00
1996	103018	10	30	VRAI	24,998493	54,765114		1996-10-30T18:00:00
1996	103021	10	30	VRAI	27,352211	54,321533		1996-10-30T21:00:00
1996	103100	10	31	VRAI	29,883732	53,847908		1996-10-31T00:00:00
1996	103103	10	31	VRAI	31,205956	54,002979		1996-10-31T03:00:00
1996	103106	10	31	VRAI	32,69775	54,017513		1996-10-31T06:00:00
1996	103109	10	31	VRAI	34,611389	54,00639		1996-10-31T09:00:00
1996	103112	10	31	VRAI	34,707451	55,623489		1996-10-31T12:00:00
1996	103115	10	31	FIN	35,103664	55,902779		1996-10-31T15:00:00
1996	110512	11	5	FAUX	336,466248	55,944855		1996-11-05T12:00:00
1996	110515	11	5	VRAI	340,117981	56,49699		1996-11-05T15:00:00
1996	110518	11	5	VRAI	343,390198	56,826637		1996-11-05T18:00:00
1996	110521	11	5	VRAI	346,947235	57,057304		1996-11-05T21:00:00
1996	110600	11	6	VRAI	351,02832	57,247738		1996-11-06T00:00:00
1996	110603	11	6	VRAI	354,755432	57,538929		1996-11-06T03:00:00
1996	110606	11	6	VRAI	357,633179	57,687511		1996-11-06T06:00:00
1996	110609	11	6	VRAI	1,419921	57,979485		1996-11-06T09:00:00
1996	110612	11	6	VRAI	5,653656	58,351116		1996-11-06T12:00:00
1996	110615	11	6	VRAI	8,52796	58,796783		1996-11-06T15:00:00
1996	110618	11	6	VRAI	10,652407	59,147686		1996-11-06T18:00:00
1996	110621	11	6	VRAI	13,616224	59,723797		1996-11-06T21:00:00
1996	110700	11	7	VRAI	17,084082	60,448524		1996-11-07T00:00:00
1996	110703	11	7	VRAI	19,976551	60,767277		1996-11-07T03:00:00
1996	110706	11	7	VRAI	21,996643	60,867569		1996-11-07T06:00:00
1996	110709	11	7	VRAI	23,354607	61,325676		1996-11-07T09:00:00
1996	110712	11	7	VRAI	24,447281	61,841049		1996-11-07T12:00:00
1996	110715	11	7	VRAI	25,875635	62,318745		1996-11-07T15:00:00
1996	110718	11	7	VRAI	27,032801	62,670631		1996-11-07T18:00:00
1996	110721	11	7	VRAI	27,471546	63,1604		1996-11-07T21:00:00
1996	110800	11	8	VRAI	27,441845	63,058937		1996-11-08T00:00:00
1996	110803	11	8	VRAI	28,804081	63,6068		1996-11-08T03:00:00
1996	110806	11	8	VRAI	29,551943	64,028191		1996-11-08T06:00:00
1996	110809	11	8	VRAI	30,572708	64,498283		1996-11-08T09:00:00
1996	110812	11	8	VRAI	30,924425	64,931679		1996-11-08T12:00:00
1996	110815	11	8	VRAI	31,860336	65,595291		1996-11-08T15:00:00
1996	110818	11	8	VRAI	33,334614	66,022079		1996-11-08T18:00:00
1996	110821	11	8	VRAI	33,684364	66,395088		1996-11-08T21:00:00
1996	110900	11	9	VRAI	33,746429	66,65258		1996-11-09T00:00:00
1996	110903	11	9	VRAI	35,273174	67,289444		1996-11-09T03:00:00
1996	110906	11	9	VRAI	36,35907	67,936363		1996-11-09T06:00:00
1996	110909	11	9	VRAI	36,924442	68,349297		1996-11-09T09:00:00
1996	110912	11	9	VRAI	37,59409	69,088074		1996-11-09T12:00:00
