lon_east,lon_west,lat_south,lat_north
283.717285,291.717285,41.557716,49.557716
284.790344,292.790344,40.869759,48.869759
286.428894,294.428894,40.372292,48.372292
288.329285,296.329285,40.122410,48.122410
289.551086,297.551086,39.513950,47.513950
290.690430,298.690430,39.192234,47.192234
292.111145,300.111145,38.848434,46.848434
293.550232,301.550232,38.485073,46.485073
295.628113,303.628113,37.719681,45.719681
297.889130,305.889130,37.389198,45.389198
300.303436,308.303436,37.165695,45.165695
302.485046,310.485046,37.138649,45.138649
304.960419,312.960419,36.761063,44.761063
307.710602,315.710602,36.956264,44.956264
310.409058,318.409058,37.421375,45.421375
312.982452,320.982452,37.919384,45.919384
315.806702,323.806702,38.836979,46.836979
318.221039,326.221039,39.761303,47.761303
320.508881,328.508881,40.469711,48.469711
322.950378,330.950378,41.211197,49.211197
325.548126,333.548126,41.963833,49.963833
327.821777,335.821777,42.628262,50.628262
330.302032,338.302032,43.424164,51.424164
332.671875,340.671875,44.246208,52.246208
335.546051,343.546051,45.171032,53.171032
338.511963,346.511963,46.251270,54.251270
341.301453,349.301453,47.347973,55.347973
344.023071,352.023071,48.193554,56.193554
347.148621,355.148621,48.837048,56.837048
350.247772,358.247772,49.561749,57.561749
353.442993,361.442993,50.047195,58.047195
356.602043,4.602043,50.426781,58.426781
359.871889,7.871889,50.786533,58.786533
3.206257,11.206257,51.093899,59.093899
6.775881,14.775881,51.216953,59.216953
10.281682,18.281682,51.062977,59.062977
13.652658,21.652658,50.967556,58.967556
16.569624,24.569624,50.896782,58.896782
18.774446,26.774446,50.686138,58.686138
20.946129,28.946129,50.421700,58.421700
22.831316,30.831316,50.560860,58.560860
24.557949,32.557949,50.513081,58.513081
26.437273,34.437273,50.269089,58.269089
27.972809,35.972809,50.043968,58.043968
29.449718,37.449718,49.577118,57.577118
30.618118,38.618118,49.528450,57.528450
31.771843,39.771843,49.340118,57.340118
32.658146,40.658146,49.194462,57.194462
33.314064,41.314064,49.118313,57.118313
34.093826,42.093826,49.148849,57.148849
34.220230,42.220230,48.927372,56.927372
34.679535,42.679535,49.016209,57.016209
34.825069,42.825069,48.650120,56.650120
35.931572,43.931572,48.698986,56.698986
36.567841,44.567841,48.728043,56.728043
37.008686,45.008686,49.285606,57.285606
38.382374,46.382374,49.879665,57.879665
38.983082,46.983082,49.042435,57.042435
39.957802,47.957802,48.874119,56.874119
40.680256,48.680256,49.143898,57.143898
41.345478,49.345478,49.211926,57.211926
42.554298,50.554298,49.522743,57.522743
43.045509,51.045509,49.457756,57.457756
