lon_east,lon_west,lat_south,lat_north
292.293060,300.293060,31.120049,39.120049
293.895477,301.895477,31.195454,39.195454
296.314789,304.314789,31.746307,39.746307
299.460815,307.460815,32.461693,40.461693
302.512024,310.512024,33.278973,41.278973
304.404083,312.404083,33.737518,41.737518
308.029358,316.029358,34.923817,42.923817
312.138672,320.138672,36.424614,44.424614
316.109985,324.109985,38.191689,46.191689
319.932526,327.932526,39.237305,47.237305
324.506927,332.506927,39.951805,47.951805
328.924408,336.924408,40.395046,48.395046
333.994446,341.994446,41.155819,49.155819
338.289886,346.289886,41.534920,49.534920
342.390533,350.390533,41.576820,49.576820
345.939819,353.939819,41.482292,49.482292
349.196014,357.196014,41.813065,49.813065
352.117889,360.117889,41.865685,49.865685
355.019836,363.019836,41.412720,49.412720
357.842667,5.842667,40.784462,48.784462
1.144057,9.144057,39.764645,47.764645
3.299011,11.299011,39.319073,47.319073
4.979964,12.979964,38.758759,46.758759
6.042450,14.042450,38.172947,46.172947
7.163061,15.163061,37.668171,45.668171
8.504324,16.504324,37.185459,45.185459
9.839881,17.839881,36.833786,44.833786
11.171072,19.171072,36.521915,44.521915
12.777813,20.777813,36.302937,44.302937
15.599472,23.599472,35.784016,43.784016
18.236526,26.236526,35.602871,43.602871
20.066330,28.066330,35.850346,43.850346
21.101665,29.101665,36.695751,44.695751
21.901218,29.901218,37.846985,45.846985
22.850441,30.850441,38.668861,46.668861
23.993469,31.993469,39.457428,47.457428
24.760836,32.760836,40.339710,48.339710
25.265789,33.265789,40.714462,48.714462
25.737482,33.737482,40.908226,48.908226
26.359346,34.359346,41.265514,49.265514
26.662651,34.662651,41.542866,49.542866
27.430063,35.430063,41.896221,49.896221
28.301605,36.301605,42.013050,50.013050
28.928543,36.928543,42.089901,50.089901
29.381878,37.381878,42.315872,50.315872
29.751743,37.751743,42.636993,50.636993
