lon_east,lon_west,lat_south,lat_north
263.746277,271.746277,31.671623,39.671623
264.189240,272.189240,30.635349,38.635349
265.031708,273.031708,30.335251,38.335251
265.484070,273.484070,29.313229,37.313229
265.585510,273.585510,27.928383,35.928383
266.383179,274.383179,27.709051,35.709051
268.680939,276.680939,27.939730,35.939730
269.330170,277.330170,27.976126,35.976126
269.523132,277.523132,27.827524,35.827524
269.814270,277.814270,27.619461,35.619461
270.094513,278.094513,27.451080,35.451080
271.041901,279.041901,27.833874,35.833874
272.502136,280.502136,28.566406,36.566406
274.458679,282.458679,29.629208,37.629208
277.285156,285.285156,30.535549,38.535549
281.077698,289.077698,31.729965,39.729965
283.772949,291.772949,32.646793,40.646793
288.045898,296.045898,34.556000,42.556000
292.018982,300.018982,37.057255,45.057255
295.326874,303.326874,38.271461,46.271461
298.080994,306.080994,39.247555,47.247555
301.618408,309.618408,40.459301,48.459301
305.726776,313.726776,41.750359,49.750359
309.224274,317.224274,42.595417,50.595417
312.125305,320.125305,43.289303,51.289303
315.192902,323.192902,43.913658,51.913658
318.722809,326.722809,44.653454,52.653454
322.401306,330.401306,45.459667,53.459667
325.930603,333.930603,46.212421,54.212421
329.662781,337.662781,46.983231,54.983231
333.543945,341.543945,47.578182,55.578182
336.929199,344.929199,48.301857,56.301857
340.040924,348.040924,48.975586,56.975586
342.936371,350.936371,49.740803,57.740803
345.589325,353.589325,50.338512,58.338512
347.751526,355.751526,51.118408,59.118408
349.427582,357.427582,52.007198,60.007198
351.110382,359.110382,52.859268,60.859268
352.115051,360.115051,53.513973,61.513973
353.023468,361.023468,54.190956,62.190956
353.781464,361.781464,54.863529,62.863529
354.383331,362.383331,55.376369,63.376369
355.025360,363.025360,55.800491,63.800491
355.637939,363.637939,56.122025,64.122025
356.350028,4.350028,56.411003,64.411003
356.895389,4.895389,56.605541,64.605541
357.444442,5.444442,56.799271,64.799271
358.129595,6.129595,56.886505,64.886505
359.681002,7.681002,57.579147,65.579147
1.706736,9.706736,58.871185,66.871185
3.450112,11.450112,60.672066,68.672066
5.469005,13.469005,62.958717,70.958717
12.743599,20.743599,64.986656,72.986656
18.228561,26.228561,65.573608,73.573608
30.022324,38.022324,66.627777,74.627777
38.183197,46.183197,66.397835,74.397835
44.509125,52.509125,65.885284,73.885284
49.525280,57.525280,65.377998,73.377998
53.335945,61.335945,64.979652,72.979652
57.774052,65.774052,64.245064,72.245064
61.342987,69.342987,63.410133,71.410133
62.614792,70.614792,63.064980,71.064980
