lon_east,lon_west,lat_south,lat_north
266.049377,274.049377,40.798851,48.798851
267.730560,275.730560,40.834682,48.834682
267.829651,275.829651,41.683292,49.683292
268.787018,276.787018,41.756447,49.756447
270.393555,278.393555,41.535778,49.535778
272.449921,280.449921,41.236012,49.236012
274.498871,282.498871,40.816143,48.816143
276.847321,284.847321,40.802231,48.802231
280.267242,288.267242,40.960518,48.960518
283.579468,291.579468,40.802544,48.802544
286.555847,294.555847,40.534084,48.534084
289.428680,297.428680,40.700993,48.700993
292.570770,300.570770,41.232067,49.232067
295.240295,303.240295,41.775291,49.775291
298.299225,306.299225,42.344810,50.344810
301.370392,309.370392,43.703651,51.703651
304.640961,312.640961,45.591438,53.591438
307.529449,315.529449,47.036583,55.036583
310.222504,318.222504,48.773643,56.773643
312.779114,320.779114,50.098297,58.098297
315.642303,323.642303,51.424877,59.424877
318.531189,326.531189,52.671131,60.671131
321.481476,329.481476,53.591244,61.591244
323.870056,331.870056,54.552662,62.552662
326.432892,334.432892,55.376820,63.376820
328.676788,336.676788,55.959034,63.959034
329.614929,337.614929,56.041641,64.041641
330.347076,338.347076,56.054150,64.054150
331.419617,339.419617,55.916302,63.916302
333.302338,341.302338,55.760086,63.760086
336.299500,344.299500,55.582100,63.582100
343.014221,351.014221,56.165989,64.165989
347.203308,355.203308,56.648899,64.648899
349.435425,357.435425,56.612064,64.612064
352.615265,360.615265,56.879608,64.879608
354.036865,362.036865,56.247005,64.247005
356.457333,4.457333,55.835491,63.835491
359.075462,7.075462,55.168465,63.168465
1.297049,9.297049,52.090561,60.090561
4.507279,12.507279,51.780952,59.780952
8.194416,16.194416,51.318142,59.318142
10.903487,18.903487,50.971867,58.971867
16.063124,24.063124,50.688950,58.688950
19.264517,27.264517,51.166069,59.166069
22.439377,30.439377,52.273167,60.273167
25.546455,33.546455,54.214218,62.214218
27.255465,35.255465,54.631165,62.631165
29.616112,37.616112,55.270809,63.270809
33.048912,41.048912,55.915215,63.915215
37.510689,45.510689,56.769016,64.769016
41.516518,49.516518,57.761753,65.761753
44.270325,52.270325,58.435493,66.435493
47.291969,55.291969,59.092327,67.092327
49.800365,57.800365,59.854191,67.854191
52.311859,60.311859,60.479126,68.479126
62.825851,70.825851,61.192070,69.192070
65.851578,73.851578,61.502327,69.502327
69.720657,77.720657,61.794441,69.794441
72.592239,80.592239,62.028481,70.028481
75.689461,83.689461,62.240494,70.240494
78.646675,86.646675,62.524872,70.524872
81.504593,89.504593,62.508095,70.508095
85.402016,93.402016,62.345306,70.345306
91.633286,99.633286,62.325081,70.325081
96.832260,104.832260,61.936172,69.936172
101.069931,109.069931,61.419334,69.419334
104.370865,112.370865,61.045486,69.045486
105.858849,113.858849,61.513260,69.513260
106.976761,114.976761,61.761848,69.761848
107.946678,115.946678,61.703972,69.703972
109.038063,117.038063,61.269981,69.269981
110.682472,118.682472,60.785576,68.785576
112.201073,120.201073,60.400093,68.400093
113.744644,121.744644,60.001534,68.001534
115.224617,123.224617,59.188332,67.188332
117.888268,125.888268,58.650394,66.650394
120.934158,128.934158,58.147526,66.147526
124.230713,132.230713,57.780960,65.780960
126.269669,134.269669,57.523224,65.523224
134.134338,142.134338,55.556469,63.556469
