lon_east,lon_west,lat_south,lat_north
307.254913,315.254913,45.675007,53.675007
311.697845,319.697845,44.954903,52.954903
316.590149,324.590149,44.445843,52.445843
321.694458,329.694458,44.144257,52.144257
326.615662,334.615662,44.312733,52.312733
330.722229,338.722229,44.603157,52.603157
334.574799,342.574799,44.701225,52.701225
337.912659,345.912659,45.364655,53.364655
340.729858,348.729858,46.308601,54.308601
342.917145,350.917145,47.430283,55.430283
344.373688,352.373688,48.618912,56.618912
345.558472,353.558472,49.846054,57.846054
346.764008,354.764008,51.049751,59.049751
347.558258,355.558258,52.464806,60.464806
348.355530,356.355530,53.892605,61.892605
348.158691,356.158691,55.771805,63.771805
347.095001,355.095001,57.797401,65.797401
346.321930,354.321930,59.198349,67.198349
345.343323,353.343323,60.155327,68.155327
344.684418,352.684418,61.283943,69.283943
344.533356,352.533356,62.309822,70.309822
343.798279,351.798279,63.000267,71.000267
342.685791,350.685791,63.103760,71.103760
341.316589,349.316589,63.170700,71.170700
339.043976,347.043976,61.952904,69.952904
337.418152,345.418152,60.944267,68.944267
