lon_east,lon_west,lat_south,lat_north
287.491150,295.491150,33.878094,41.878094
293.598450,301.598450,32.863495,40.863495
295.977936,303.977936,32.882866,40.882866
297.479889,305.479889,33.062786,41.062786
299.942352,307.942352,33.839684,41.839684
302.826447,310.826447,35.226532,43.226532
305.173553,313.173553,36.386715,44.386715
307.987091,315.987091,37.470749,45.470749
310.782990,318.782990,39.599834,47.599834
313.813202,321.813202,42.373676,50.373676
316.673767,324.673767,44.210403,52.210403
319.954407,327.954407,46.761112,54.761112
323.110077,331.110077,49.598572,57.598572
326.136108,334.136108,51.729076,59.729076
328.799377,336.799377,53.182426,61.182426
331.682373,339.682373,54.155048,62.155048
334.028595,342.028595,54.845398,62.845398
335.793121,343.793121,55.348286,63.348286
337.682068,345.682068,55.702587,63.702587
339.818451,347.818451,56.018810,64.018810
342.024414,350.024414,56.271042,64.271042
344.563660,352.563660,56.290932,64.290932
347.090210,355.090210,56.031250,64.031250
349.922272,357.922272,55.882370,63.882370
352.797302,360.797302,55.883560,63.883560
355.405579,363.405579,55.674870,63.674870
357.758032,5.758032,55.392315,63.392315
359.787020,7.787020,55.162899,63.162899
2.221067,10.221067,54.990856,62.990856
4.569478,12.569478,54.628426,62.628426
7.052459,15.052459,54.299183,62.299183
10.114971,18.114971,54.173027,62.173027
12.801702,20.801702,53.863731,61.863731
15.388750,23.388750,53.724579,61.724579
17.597258,25.597258,53.834579,61.834579
20.379900,28.379900,54.212528,62.212528
22.807781,30.807781,54.251938,62.251938
25.498425,33.498425,54.306606,62.306606
28.509991,36.509991,54.700336,62.700336
31.113178,39.113178,54.622478,62.622478
33.370827,41.370827,54.662239,62.662239
35.637520,43.637520,54.935806,62.935806
37.840008,45.840008,55.059891,63.059891
