lon_east,lon_west,lat_south,lat_north
332.466248,340.466248,51.944855,59.944855
336.117981,344.117981,52.49699,60.49699
339.390198,347.390198,52.826637,60.826637
342.947235,350.947235,53.057304,61.057304
347.02832,355.02832,53.247738,61.247738
350.755432,358.755432,53.538929,61.538929
353.633179,1.633179,53.687511,61.687511
357.419921,5.419921,53.979485,61.979485
1.653656,9.653656,54.351116,62.351116
4.52796,12.52796,54.796783,62.796783
6.652407,14.652407,55.147686,63.147686
9.616224,17.616224,55.723797,63.723797
13.084082,21.084082,56.448524,64.448524
15.976551,23.976551,56.767277,64.767277
17.996643,25.996643,56.867569,64.867569
19.354607,27.354607,57.325676,65.325676
20.447281,28.447281,57.841049,65.841049
21.875635,29.875635,58.318745,66.318745
23.032801,31.032801,58.670631,66.670631
23.471546,31.471546,59.1604,67.1604
23.441845,31.441845,59.058937,67.058937
24.804081,32.804081,59.6068,67.6068
25.551943,33.551943,60.028191,68.028191
26.572708,34.572708,60.498283,68.498283
26.924425,34.924425,60.931679,68.931679
27.860336,35.860336,61.595291,69.595291
29.334614,37.334614,62.022079,70.022079
29.684364,37.684364,62.395088,70.395088
29.746429,37.746429,62.65258,70.65258
31.273174,39.273174,63.289444,71.289444
32.35907,40.35907,63.936363,71.936363
32.924442,40.924442,64.349297,72.349297
33.59409,41.59409,65.088074,73.088074
34.463692,42.463692,65.765182,73.765182
36.588089,44.588089,66.538223,74.538223
36.50209,44.50209,67.503487,75.503487
35.832848,43.832848,67.338829,75.338829
37.113743,45.113743,67.966904,75.966904
38.4935,46.4935,69.570663,77.570663
39.237232,47.237232,69.661522,77.661522
41.562283,49.562283,71.680511,79.680511
43.257164,51.257164,73.187439,81.187439
46.695206,54.695206,72.84803,80.84803
50.409088,58.409088,72.352135,80.352135
53.462833,61.462833,72.927155,80.927155
58.077053,66.077053,73.733871,81.733871
62.858429,70.858429,73.303452,81.303452
67.454529,75.454529,73.111839,81.111839
69.989151,77.989151,73.196045,81.196045
74.455055,82.455055,73.308296,81.308296
78.939636,86.939636,73.389786,81.389786
82.072868,90.072868,73.599007,81.599007
86.726677,94.726677,73.144981,81.144981
