lon_east,lon_west,lat_south,lat_north
296.174561,304.174561,35.045395,43.045395
299.733673,307.733673,36.361763,44.361763
302.441986,310.441986,36.885555,44.885555
306.665527,314.665527,37.404999,45.404999
309.049469,317.049469,38.031292,46.031292
311.93985,319.93985,38.655621,46.655621
315.332489,323.332489,39.273911,47.273911
318.596619,326.596619,40.00729,48.00729
322.076019,330.076019,40.508854,48.508854
326.41333,334.41333,41.289688,49.289688
329.962524,337.962524,41.846752,49.846752
334.406799,342.406799,42.519894,50.519894
337.798889,345.798889,43.223595,51.223595
341.306183,349.306183,44.053005,52.053005
344.566742,352.566742,44.707256,52.707256
348.030151,356.030151,45.582626,53.582626
351.160614,359.160614,46.908741,54.908741
354.484192,2.484192,48.370659,56.370659
357.987385,5.987385,50.099117,58.099117
1.713137,9.713137,51.55452,59.55452
5.91436,13.91436,52.884296,60.884296
9.648022,17.648022,53.745899,61.745899
13.507526,21.507526,54.852531,62.852531
17.260418,25.260418,55.622574,63.622574
20.348671,28.348671,56.362831,64.362831
23.396091,31.396091,56.923,64.923
26.984238,34.984238,57.548931,65.548931
31.911007,39.911007,58.240589,66.240589
36.707367,44.707367,59.034653,67.034653
40.753365,48.753365,59.563122,67.563122
44.268475,52.268475,60.113098,68.113098
47.264198,55.264198,60.451538,68.451538
50.944332,58.944332,60.751602,68.751602
55.337528,63.337528,60.864456,68.864456
