lon_east,lon_west,lat_south,lat_north
269.15271,277.15271,29.126343,37.126343
269.052338,277.052338,28.175365,36.175365
269.059937,277.059937,27.747383,35.747383
269.489227,277.489227,28.098255,36.098255
269.939941,277.939941,28.87077,36.87077
270.559143,278.559143,30.310276,38.310276
270.798523,278.798523,29.598068,37.598068
271.068787,279.068787,28.647377,36.647377
271.553467,279.553467,27.772678,35.772678
272.486755,280.486755,27.753094,35.753094
273.521851,281.521851,28.035233,36.035233
275.194366,283.194366,28.861012,36.861012
277.70752,285.70752,30.21373,38.21373
280.828674,288.828674,32.217735,40.217735
283.425507,291.425507,33.827843,41.827843
285.658722,293.658722,35.26236,43.26236
287.843536,295.843536,36.90659,44.90659
289.987183,297.987183,38.392284,46.392284
292.35437,300.35437,39.576286,47.576286
295.056183,303.056183,41.250061,49.250061
298.098541,306.098541,42.796822,50.796822
301.501465,309.501465,44.285519,52.285519
305.228516,313.228516,45.633041,53.633041
309.192688,317.192688,47.131119,55.131119
312.99585,320.99585,48.135941,56.135941
316.786194,324.786194,49.041588,57.041588
320.328247,328.328247,49.971153,57.971153
323.657745,331.657745,50.531185,58.531185
326.972137,334.972137,50.923325,58.923325
330.153259,338.153259,51.277237,59.277237
333.118286,341.118286,51.299973,59.299973
336.108032,344.108032,51.232262,59.232262
338.95752,346.95752,51.018772,59.018772
341.384735,349.384735,50.92543,58.92543
344.157166,352.157166,50.888744,58.888744
347.470947,355.470947,50.843487,58.843487
351.814087,359.814087,50.570221,58.570221
354.958923,2.958923,50.886345,58.886345
357.547139,5.547139,51.993332,59.993332
359.364009,7.364009,52.745369,60.745369
0.736503,8.736503,52.918701,60.918701
1.629378,9.629378,53.537918,61.537918
2.751422,10.751422,54.153103,62.153103
2.685934,10.685934,55.149918,63.149918
2.302034,10.302034,57.21286,65.21286
7.060984,15.060984,58.914524,66.914524
9.331321,17.331321,59.544144,67.544144
13.142967,21.142967,60.352943,68.352943
15.200285,23.200285,61.120819,69.120819
16.174757,24.174757,61.88942,69.88942
17.741249,25.741249,62.572212,70.572212
