lon_east,lon_west,lat_south,lat_north
333.187256,341.187256,51.866161,59.866161
337.759216,345.759216,53.333271,61.333271
340.71521,348.71521,54.567616,62.567616
343.905823,351.905823,55.704895,63.704895
347.056458,355.056458,56.486427,64.486427
349.307251,357.307251,57.173573,65.173573
351.373413,359.373413,57.542171,65.542171
353.422424,1.422424,57.856419,65.856419
355.21106,3.21106,58.106155,66.106155
356.782923,4.782923,58.155167,66.155167
358.461992,6.461992,58.038113,66.038113
0.076362,8.076362,57.919704,65.919704
1.250089,9.250089,57.704819,65.704819
2.877797,10.877797,57.537151,65.537151
4.129553,12.129553,57.412254,65.412254
5.716471,13.716471,57.377701,65.377701
7.483322,15.483322,57.312244,65.312244
9.293205,17.293205,56.838787,64.838787
11.150797,19.150797,56.505386,64.505386
12.735542,20.735542,55.996773,63.996773
14.102861,22.102861,55.611996,63.611996
15.662848,23.662848,55.962555,63.962555
17.419342,25.419342,56.369316,64.369316
19.368221,27.368221,57.219555,65.219555
21.111771,29.111771,58.438026,66.438026
22.07959,30.07959,59.542908,67.542908
22.965313,30.965313,62.612869,70.612869
