lon_east,lon_west,lat_south,lat_north,center_lon,center_lat,fid
347.62674,355.62674,57.627609,65.627609,-8.300000000000002,61.6,14
350.496429,358.496429,58.573467,66.573467,-5.5,62.5,15
353.041626,1.041626,59.221115,67.221115,-2.9,63.2,16
355.134766,3.134766,59.745869,67.745869,-0.8,63.7,17
356.416117,4.416117,60.424316,68.424316,0.41,64.4,18
357.694252,5.694252,61.028114,69.028114,1.69,65.0,19
358.004548,6.004548,61.342743,69.342743,2.0,65.3,20
358.664774,6.664774,61.740295,69.740295,2.66,65.7,21
0.056893,8.056893000000002,62.276878,70.276878,4.05,66.2,22
1.199498,9.199498,62.932755,70.932755,5.19,66.9,23
2.620776,10.620776,63.645813,71.645813,6.62,67.6,24
3.71368,11.71368,64.280411,72.280411,7.71,68.2,25
4.817515,12.817515,64.8862,72.8862,8.81,68.8,26
5.774896,13.774896,65.464142,73.46414199999998,9.77,69.4,27
5.750998,13.750998,65.854294,73.85429399999998,9.75,69.8,28
4.670982,12.670982,66.137016,74.137016,8.67,70.1,29
3.031648,11.031648,66.038025,74.038025,7.03,70.0,30
2.099452,10.099452,66.073021,74.07302099999998,6.09,70.0,31
0.826842,8.826842,66.091377,74.09137699999998,4.82,70.0,32
358.999807,6.999807,65.990417,73.99041699999998,2.99,69.9,33
358.009066,6.009066,65.954651,73.954651,2.0,69.9,34
357.244671,5.244671,66.050591,74.05059099999998,1.24,70.0,35
355.811523,3.811523,66.236023,74.236023,-0.1,70.2,36
354.55014,2.55014,66.483246,74.48324599999998,-1.4,70.4,37
352.59137,0.59137,66.624489,74.62448899999998,-3.4,70.6,38
350.127563,358.127563,66.535187,74.53518699999998,-5.8,70.5,39
348.415009,356.415009,66.06839,74.06838999999998,-7.5,70.0,40
347.062531,355.062531,65.238998,73.23899799999998,-8.9,69.2,41
345.529205,353.529205,64.565819,72.565819,-10.0,68.5,42
344.766235,352.766235,63.770554,71.770554,-11.0,67.7,43
