lon_east,lon_west,lat_south,lat_north,center_lon,center_lat,fid
349.220978,357.220978,51.917252,59.917252,-6.7,55.9,4
353.414917,1.414917,52.57333,60.57333,-2.5,56.5,5
358.065558,6.065558,53.72847,61.72847,2.06,57.7,6
2.207673,10.207673,54.746944,62.746944,6.2,58.7,7
5.250413,13.250413,55.452221,63.452221,9.25,59.4,8
6.598186,14.598186,55.932518,63.932518,10.5,59.9,9
9.573704,17.573704,57.705677,65.705677,13.5,61.7,10
12.343048,20.343048,60.017776,68.017776,16.3,64.0,11
14.257654,22.257654,62.138847,70.138847,18.2,66.1,12
15.372536,23.372536,64.037476,72.037476,19.3,68.0,13
16.383352,24.383352,65.089256,73.089256,20.3,69.0,14
17.045496,25.045496,65.712723,73.71272299999998,21.0,69.7,15
18.284672,26.284672,65.898422,73.89842199999998,22.2,69.8,16
20.383421,28.383421,66.631348,74.631348,24.3,70.6,17
22.415989,30.415989,66.705116,74.705116,26.4,70.7,18
24.534992,32.534992,67.599098,75.599098,28.5,71.5,19
25.466906,33.466906,67.940163,75.940163,29.4,71.9,20
27.293083,35.293083,67.985115,75.98511499999998,31.2,71.9,21
28.019867,36.019867,68.076103,76.076103,32.0,72.0,22
29.47171,37.47171,68.641472,76.64147199999998,33.4,72.59999999999998,23
30.321301,38.321301,68.966438,76.96643799999998,34.3,72.9,24
31.203106,39.203106,69.056236,77.056236,35.2,73.0,25
32.553215,40.553215,69.499878,77.49987799999998,36.5,73.4,26
34.307014,42.307014,70.058289,78.058289,38.3,74.0,27
35.772503,43.772503,70.792496,78.792496,39.7,74.7,28
