lon_east,lon_west,lat_south,lat_north,center_lon,center_lat,fid
347.02832,355.02832,53.247738,61.247738,-8.9,57.2,4
350.755432,358.755432,53.538929,61.538929,-5.2,57.5,5
353.633179,1.633179,53.687511,61.687511,-2.3,57.6,6
357.419921,5.419921,53.979485,61.979485,1.41,57.9,7
1.653656,9.653656,54.351116,62.351116,5.65,58.3,8
4.52796,12.52796,54.796783,62.796783,8.52,58.7,9
6.652407,14.652407,55.147686,63.147686,10.6,59.1,10
9.616224,17.616224,55.723797,63.723797,13.6,59.7,11
13.084082,21.084082,56.448524,64.448524,17.0,60.4,12
15.976551,23.976551,56.767277,64.767277,19.9,60.7,13
17.996643,25.996643,56.867569,64.867569,21.9,60.8,14
19.354607,27.354607,57.325676,65.325676,23.3,61.3,15
20.447281,28.447281,57.841049,65.841049,24.4,61.8,16
21.875635,29.875635,58.318745,66.318745,25.8,62.3,17
23.032801,31.032801,58.670631,66.670631,27.0,62.6,18
23.471546,31.471546,59.1604,67.1604,27.4,63.1,19
23.441845,31.441845,59.058937,67.058937,27.4,63.0,20
24.804081,32.804081,59.6068,67.6068,28.8,63.6,21
25.551943,33.551943,60.028191,68.028191,29.5,64.0,22
26.572708,34.572708,60.498283,68.498283,30.5,64.4,23
26.924425,34.924425,60.931679,68.931679,30.9,64.9,24
27.860336,35.860336,61.595291,69.595291,31.8,65.5,25
29.334614,37.334614,62.022079,70.022079,33.3,66.0,26
29.684364,37.684364,62.395088,70.395088,33.6,66.3,27
29.746429,37.746429,62.65258,70.65258,33.7,66.6,28
31.273174,39.273174,63.289444,71.289444,35.2,67.2,29
32.35907,40.35907,63.936363,71.936363,36.3,67.9,30
32.924442,40.924442,64.349297,72.349297,36.9,68.3,31
33.59409,41.59409,65.088074,73.088074,37.5,69.0,32
34.463692,42.463692,65.765182,73.76518199999998,38.4,69.7,33
36.588089,44.588089,66.538223,74.538223,40.5,70.5,34
36.50209,44.50209,67.503487,75.503487,40.5,71.5,35
35.832848,43.832848,67.338829,75.338829,39.8,71.3,36
37.113743,45.113743,67.966904,75.966904,41.1,71.9,37
38.4935,46.4935,69.570663,77.57066299999998,42.4,73.5,38
39.237232,47.237232,69.661522,77.661522,43.2,73.59999999999998,39
