lon_east,lon_west,lat_south,lat_north,center_lon,center_lat,fid
344.111053,352.111053,51.564262,59.564262,-11.0,55.5,17
345.968018,353.968018,52.572598,60.572598,-10.0,56.5,18
347.411407,355.411407,53.273075,61.273075,-8.5,57.2,19
348.335632,356.335632,53.934128,61.934128,-7.6,57.9,20
348.965149,356.965149,54.202316,62.202316,-7.0,58.2,21
350.075256,358.075256,54.322716,62.322716,-5.9,58.3,22
351.11734,359.11734,54.337971,62.337971,-4.8,58.3,23
352.660614,0.660614,54.22583,62.22583,-3.3,58.2,24
354.353851,2.353851,54.314983,62.314983,-1.6,58.3,25
355.775848,3.775848,54.817101,62.817101,-0.2,58.8,26
357.420037,5.420037,55.205154,63.205154,1.42,59.2,27
359.041395,7.041395,55.85783,63.85783,3.04,59.8,28
359.944631,7.944631,56.583782,64.583782,3.94,60.5,29
0.296994,8.296994,57.401112,65.401112,4.29,61.4,30
0.861718,8.861718,57.943092,65.943092,4.86,61.9,31
2.422697,10.422697,58.874851,66.874851,6.42,62.8,32
8.38388,16.38388,61.418892,69.418892,12.3,65.4,33
11.113147,19.113147,62.583626,70.583626,15.1,66.5,34
13.138351,21.138351,63.052628,71.052628,17.1,67.0,35
13.690346,21.690346,63.118599,71.118599,17.6,67.1,36
10.604106,18.604106,62.617149,70.617149,14.6,66.6,37
9.116693,17.116693,62.679848,70.679848,13.1,66.6,38
8.479148,16.479148,61.955963,69.955963,12.4,65.9,39
8.556409,16.556409,61.973831,69.973831,12.5,65.9,40
6.854562,14.854562,62.266617,70.266617,10.8,66.2,41
3.27298,11.27298,62.147453,70.147453,7.27,66.1,42
1.794386,9.794386,61.739769,69.739769,5.79,65.7,43
1.085205,9.085205,61.39769,69.39769,5.08,65.3,44
1.020596,9.020596,60.960052,68.960052,5.02,64.9,45
1.100216,9.100216,60.667702,68.667702,5.1,64.6,46
0.16348,8.16348,60.425888,68.425888,4.16,64.4,47
0.472897,8.472897,60.146172,68.146172,4.47,64.1,48
0.430116,8.430116,59.9758,67.9758,4.43,63.9,49
0.023498,8.023498,60.048645,68.048645,4.02,64.0,50
359.731719,7.731719,60.075607,68.075607,3.73,64.0,51
0.104302,8.104302000000002,60.001091,68.001091,4.1,64.0,52
0.356395,8.356395,60.089668,68.089668,4.35,64.0,53
