lon_east,lon_west,lat_south,lat_north,center_lon,center_lat,fid
346.451447,354.451447,54.629765,62.629765,-9.5,58.6,19
349.809326,357.809326,55.567032,63.567032,-6.1,59.5,20
352.410156,0.410156,56.181339,64.181339,-3.5,60.1,21
355.093597,3.093597,56.947586,64.947586,-0.9,60.9,22
356.798468,4.798468,57.757339,65.757339,0.79,61.7,23
358.023319,6.023319,58.240524,66.240524,2.02,62.2,24
358.74515,6.74515,58.603771,66.603771,2.74,62.6,25
358.926919,6.926919,58.660149,66.660149,2.92,62.6,26
358.780024,6.780024,58.17445,66.17445,2.78,62.1,27
358.223368,6.223368,57.753017,65.753017,2.22,61.7,28
358.206753,6.206753,57.447449,65.447449,2.2,61.4,29
359.728547,7.728547,58.499523,66.499523,3.72,62.4,30
1.628897,9.628897,60.942184,68.942184,5.62,64.9,31
6.527393,14.527393,65.485016,73.485016,10.5,69.4,32
