lon_east,lon_west,lat_south,lat_north,center_lon,center_lat,fid
344.929199,352.929199,60.271614,68.271614,-11.0,64.2,1
350.237457,358.237457,61.647095,69.647095,-5.7,65.6,2
355.159363,3.159363,63.291008,71.291008,-0.8,67.2,3
359.513805,7.513805,64.387825,72.387825,3.51,68.3,4
4.457523,12.457523,65.096672,73.096672,8.45,69.0,5
9.177752,17.177752,65.830818,73.83081799999998,13.1,69.8,6
14.449924,22.449924,65.711754,73.711754,18.4,69.7,7
19.337116,27.337116,65.631165,73.63116499999998,23.3,69.6,8
23.968939,31.968939,65.872025,73.87202499999998,27.9,69.8,9
26.618511,34.618511,66.419708,74.419708,30.6,70.4,10
