lon_east,lon_west,lat_south,lat_north,center_lon,center_lat,fid
344.157166,352.157166,50.888744,58.888744,-11.0,54.8,34
347.470947,355.470947,50.843487,58.843487,-8.5,54.8,35
351.814087,359.814087,50.570221,58.570221,-4.1,54.5,36
354.958923,2.958923,50.886345,58.886345,-1.0,54.8,37
357.547139,5.547139,51.993332,59.993332,1.54,55.9,38
359.364009,7.364009,52.745369,60.745369,3.36,56.7,39
0.736503,8.736503000000004,52.918701,60.918701,4.73,56.9,40
1.629378,9.629378,53.537918,61.537918,5.62,57.5,41
2.751422,10.751422,54.153103,62.153103,6.75,58.1,42
2.685934,10.685934,55.149918,63.149918,6.68,59.1,43
2.302034,10.302034,57.21286,65.21286,6.3,61.2,44
7.060984,15.060984,58.914524,66.914524,11.0,62.9,45
9.331321,17.331321,59.544144,67.544144,13.3,63.5,46
13.142967,21.142967,60.352943,68.352943,17.1,64.3,47
15.200285,23.200285,61.120819,69.120819,19.2,65.1,48
16.174757,24.174757,61.88942,69.88942,20.1,65.8,49
17.741249,25.741249,62.572212,70.572212,21.7,66.5,50
