lon_east,lon_west,lat_south,lat_north,center_lon,center_lat,fid
348.689728,356.689728,54.308594,62.308594,-7.3,58.3,12
353.920013,1.920013,54.643368,62.643368,-2.0,58.6,13
358.738431,6.738431,54.330421,62.330421,2.73,58.3,14
3.166373,11.166373,54.716099,62.716099,7.16,58.7,15
6.260308,14.260308,55.422634,63.422634,10.2,59.4,16
8.4264,16.4264,56.254627,64.254627,12.4,60.2,17
11.415027,19.415027,56.555664,64.555664,15.4,60.5,18
14.395401,22.395401,56.264961,64.264961,18.3,60.2,19
16.004522,24.004522,56.133686,64.133686,20.0,60.1,20
17.89768,25.89768,55.900818,63.900818,21.8,59.9,21
19.083752,27.083752,55.7696,63.7696,23.0,59.7,22
19.159039,27.159039,55.616436,63.616436,23.1,59.6,23
19.170902,27.170902,55.611717,63.611717,23.1,59.6,24
19.378729,27.378729,55.429241,63.429241,23.3,59.4,25
19.769365,27.769365,55.002563,63.002563,23.7,59.0,26
20.414171,28.414171,54.540592,62.540592,24.4,58.5,27
21.34226,29.34226,53.873814,61.873814,25.3,57.8,28
22.753426,30.753426,53.461994,61.461994,26.7,57.4,29
24.948053,32.948053,53.096684,61.096684,28.9,57.0,30
27.457279,35.457279,52.688828,60.688828,31.4,56.6,31
30.208397,38.208397,52.306984,60.306984,34.2,56.3,32
31.591061,39.591061,51.639633,59.639633,35.5,55.6,33
33.439075,41.439075,51.182739,59.182739,37.4,55.1,34
36.261547,44.261547,51.699978,59.699978,40.2,55.6,35
37.765701,45.765701,51.58662,59.58662,41.7,55.5,36
38.433887,46.433887,50.835896,58.835896,42.4,54.8,37
39.705761,47.705761,50.750832,58.750832,43.7,54.7,38
41.336987,49.336987,51.272663,59.272663,45.3,55.2,39
42.961407,50.961407,52.059772,60.059772,46.9,56.0,40
42.91243,50.91243,50.777046,58.777046,46.9,54.7,41
42.685566,50.685566,47.840229,55.840229,46.6,51.8,42
