lon_east,lon_west,lat_south,lat_north,center_lon,center_lat,fid
345.671143,353.671143,52.179611,60.179611,-10.0,56.1,20
348.055542,356.055542,52.31144,60.31144,-7.9,56.3,21
349.874695,357.874695,52.61356,60.61356,-6.1,56.6,22
352.083557,0.083557,52.909718,60.909718,-3.9,56.9,23
354.521118,2.521118,52.952316,60.952316,-1.4,56.9,24
356.677103,4.677103,52.76276,60.76276,0.67,56.7,25
358.912605,6.912605,52.801365,60.801365,2.91,56.8,26
1.15131,9.15131,52.959282,60.959282,5.15,56.9,27
2.81648,10.81648,53.077431,61.077431,6.81,57.0,28
4.846914,12.846914,53.394897,61.394897,8.84,57.3,29
7.355346,15.355346,53.698418,61.698418,11.3,57.6,30
10.023548,18.023548,53.940495,61.940495,14.0,57.9,31
12.336119,20.336119,54.139137,62.139137,16.3,58.1,32
15.127062,23.127062,54.674965,62.674965,19.1,58.6,33
17.630222,25.630222,55.152905,63.152905,21.6,59.1,34
20.402489,28.402489,55.647209,63.647209,24.4,59.6,35
22.445568,30.445568,55.986992,63.986992,26.4,59.9,36
25.155092,33.155092,56.346577,64.346577,29.1,60.3,37
28.479145,36.479145,56.720905,64.720905,32.4,60.7,38
31.590816,39.590816,57.182724,65.182724,35.5,61.1,39
32.831207,40.831207,58.007301,66.007301,36.8,62.0,40
36.485371,44.485371,58.728809,66.728809,40.4,62.7,41
41.357338,49.357338,59.766659,67.766659,45.3,63.7,42
43.270512,51.270512,60.927994,68.927994,47.2,64.9,43
45.178547,53.178547,61.939766,69.939766,49.1,65.9,44
47.047958,55.047958,62.313805,70.313805,51.0,66.3,45
48.04509,56.04509,62.78463,70.78463,52.0,66.7,46
49.794487,57.794487,63.439964,71.439964,53.7,67.4,47
51.787682,59.787682,64.064949,72.064949,55.7,68.0,48
53.079945,61.079945,64.486938,72.48693799999998,57.0,68.4,49
54.560215,62.560215,65.015785,73.01578499999998,58.5,69.0,50
55.863205,63.863205,65.792099,73.79209899999998,59.8,69.7,51
57.69902,65.69902,66.137955,74.137955,61.6,70.1,52
58.719528,66.719528,66.914879,74.914879,62.7,70.9,53
59.851624,67.851624,67.570885,75.570885,63.8,71.5,54
60.227303,68.227303,68.455284,76.455284,64.2,72.4,55
61.961449,69.961449,68.957344,76.957344,65.9,72.9,56
62.872078,70.872078,69.458282,77.45828199999998,66.8,73.4,57
62.693741,70.693741,70.160042,78.160042,66.6,74.09999999999998,58
