lon_east,lon_west,lat_south,lat_north,center_lon,center_lat,fid
344.065857,352.065857,52.200592,60.200592,-11.0,56.2,18
345.90213,353.90213,53.389324,61.389324,-10.0,57.3,19
347.729065,355.729065,54.323101,62.323101,-8.2,58.3,20
349.040955,357.040955,55.301487,63.301487,-6.9,59.3,21
350.271149,358.271149,55.821518,63.821518,-5.7,59.8,22
351.388641,359.388641,56.088585,64.088585,-4.6,60.0,23
352.82373,0.82373,56.399521,64.399521,-3.1,60.3,24
353.931885,1.931885,56.360767,64.360767,-2.0,60.3,25
354.886505,2.886505,56.237206,64.237206,-1.1,60.2,26
356.054784,4.054784,56.310799,64.310799,0.05,60.3,27
357.458712,5.458712,56.344807,64.344807,1.45,60.3,28
359.008789,7.008789,56.297882,64.297882,3.0,60.2,29
0.635311,8.635311,56.513634,64.513634,4.63,60.5,30
2.326647,10.326647,56.850357,64.850357,6.32,60.8,31
4.714028,12.714028,57.084942,65.084942,8.710000000000003,61.0,32
7.718491,15.718491,57.514458,65.514458,11.7,61.5,33
10.684201,18.684201,57.556316,65.556316,14.6,61.5,34
14.238241,22.238241,57.264462,65.264462,18.2,61.2,35
17.039616,25.039616,57.316151,65.316151,21.0,61.3,36
20.070314,28.070314,57.760807,65.760807,24.0,61.7,37
23.872952,31.872952,58.869888,66.869888,27.8,62.8,38
