lon_east,lon_west,lat_south,lat_north,center_lon,center_lat,fid
344.161499,352.161499,55.837208,63.837208,-11.0,59.8,18
347.430115,355.430115,57.964725,65.964725,-8.5,61.9,19
350.680023,358.680023,59.31559,67.31559,-5.3,63.3,20
354.286133,2.286133,60.348755,68.348755,-1.7,64.3,21
358.751863,6.751863,61.181343,69.181343,2.75,65.1,22
4.961205,12.961205,61.585403,69.585403,8.960000000000003,65.5,23
11.862001,19.862001,61.95475,69.95475,15.8,65.9,24
18.753384,26.753384,62.749176,70.749176,22.7,66.7,25
24.886238,32.886238,62.486435,70.486435,28.8,66.4,26
29.474171,37.474171,62.132744,70.132744,33.4,66.1,27
33.460918,41.460918,61.697693,69.697693,37.4,65.6,28
36.92416,44.92416,61.434914,69.434914,40.9,65.4,29
40.047424,48.047424,60.917786,68.917786,44.0,64.9,30
42.98967,50.98967,60.306198,68.306198,46.9,64.3,31
45.433151,53.433151,59.711922,67.711922,49.4,63.7,32
47.928013,55.928013,59.395535,67.395535,51.9,63.3,33
50.438271,58.438271,59.195766,67.195766,54.4,63.1,34
52.788628,60.788628,59.087452,67.087452,56.7,63.0,35
54.79063,62.79063,59.174881,67.174881,58.7,63.1,36
56.555218,64.555218,59.266781,67.266781,60.5,63.2,37
58.156895,66.156895,59.552971,67.552971,62.1,63.5,38
59.4757,67.4757,59.990864,67.990864,63.4,63.9,39
60.796623,68.796623,60.157501,68.157501,64.7,64.1,40
61.797401,69.797401,60.39621,68.39621,65.7,64.3,41
62.199791,70.199791,60.340286,68.340286,66.1,64.3,42
64.16658,72.16657999999998,60.3563,68.3563,68.1,64.3,43
66.30484,74.30484,60.445763,68.445763,70.3,64.4,44
