fid,lon_east,lon_west,lat_south,lat_north,center_lon,center_lat
1,7.631805,15.631805,51.060024,59.060024,11.6,55.0
2,11.89596,19.89596,52.335163,60.335163,15.8,56.3
3,14.199053,22.199053,53.469791,61.469791,18.1,57.4
4,16.030222,24.030222,54.677292,62.677292,20.0,58.6
5,17.410173,25.410173,55.939491,63.939491,21.4,59.9
6,18.389776,26.389776,56.893196,64.893196,22.3,60.8
7,19.172262,27.172262,57.642563,65.642563,23.1,61.6
8,19.256081,27.256081,58.232819,66.232819,23.2,62.2
9,18.729231,26.729231,59.483624,67.483624,22.7,63.4
