lon_east,lon_west,lat_south,lat_north
272.083801,280.083801,44.420879,52.420879
273.354584,281.354584,43.956612,51.956612
275.137177,283.137177,43.957401,51.957401
277.175598,285.175598,43.199085,51.199085
279.033722,287.033722,42.652199,50.652199
280.941864,288.941864,42.108402,50.108402
284.17334,292.17334,40.577991,48.577991
287.192505,295.192505,40.13966,48.13966
291.067596,299.067596,39.852554,47.852554
294.378235,302.378235,39.704895,47.704895
298.819885,306.819885,38.549175,46.549175
302.512299,310.512299,38.759785,46.759785
307.104675,315.104675,39.0952,47.0952
311.471008,319.471008,39.883274,47.883274
316.624634,324.624634,40.675068,48.675068
320.460266,328.460266,42.456501,50.456501
324.231567,332.231567,44.182545,52.182545
327.744629,335.744629,45.98032,53.98032
331.749359,339.749359,48.115063,56.115063
334.799896,342.799896,50.841579,58.841579
337.435242,345.435242,52.811398,60.811398
339.639435,347.639435,54.532734,62.532734
342.812653,350.812653,56.052235,64.052235
345.313812,353.313812,57.743313,65.743313
347.643188,355.643188,59.31955,67.31955
349.942535,357.942535,61.183022,69.183022
352.989746,0.989746,63.086319,71.086319
354.963348,2.963348,64.838959,72.838959
355.707184,3.707184,66.721748,74.721748
355.986938,3.986938,68.46093,76.46093
355.021698,3.021698,69.996078,77.996078
355.281281,3.281281,70.914543,78.914543
356.032736,4.032736,71.760315,79.760315
356.97302,4.97302,72.596687,80.596687
357.06216,5.06216,73.649002,81.649002
357.125907,5.125907,74.305977,82.305977
357.150656,5.150656,74.823853,82.823853
357.827212,5.827212,75.507042,83.507042
358.220468,6.220468,76.124619,84.124619
358.235276,6.235276,76.587318,84.587318
357.941757,5.941757,77.32811,85.32811
356.329677,4.329677,77.995186,85.995186
354.756958,2.756958,78.502243,86.502243
352.901062,0.901062,79.16835,87.16835
351.119934,359.119934,79.86013,87.86013
348.65274,356.65274,80.292145,88.292145
342.537811,350.537811,80.628357,88.628357
338.770782,346.770782,80.952446,88.952446
330.283966,338.283966,81.352875,89.352875
318.308899,326.308899,81.504913,89.504913
