lon_east,lon_west,lat_south,lat_north
286.812012,294.812012,33.300362,41.300362
288.532135,296.532135,33.871521,41.871521
291.713776,299.713776,34.961472,42.961472
295.577271,303.577271,35.887543,43.887543
297.190704,305.190704,36.686176,44.686176
300.058502,308.058502,37.496368,45.496368
303.453491,311.453491,38.612736,46.612736
306.86499,314.86499,39.614758,47.614758
310.161652,318.161652,40.630795,48.630795
314.191071,322.191071,42.158722,50.158722
318.462585,326.462585,44.092167,52.092167
322.317871,330.317871,45.208118,53.208118
326.985199,334.985199,45.765739,53.765739
330.701965,338.701965,47.391232,55.391232
334.079224,342.079224,48.677937,56.677937
336.774475,344.774475,49.772907,57.772907
338.46991,346.46991,50.647266,58.647266
340.503754,348.503754,51.189751,59.189751
341.840271,349.840271,51.751938,59.751938
343.516113,351.516113,51.982193,59.982193
345.671143,353.671143,52.179611,60.179611
348.055542,356.055542,52.31144,60.31144
349.874695,357.874695,52.61356,60.61356
352.083557,0.083557,52.909718,60.909718
354.521118,2.521118,52.952316,60.952316
356.677103,4.677103,52.76276,60.76276
358.912605,6.912605,52.801365,60.801365
1.15131,9.15131,52.959282,60.959282
2.81648,10.81648,53.077431,61.077431
4.846914,12.846914,53.394897,61.394897
7.355346,15.355346,53.698418,61.698418
10.023548,18.023548,53.940495,61.940495
12.336119,20.336119,54.139137,62.139137
15.127062,23.127062,54.674965,62.674965
17.630222,25.630222,55.152905,63.152905
20.402489,28.402489,55.647209,63.647209
22.445568,30.445568,55.986992,63.986992
25.155092,33.155092,56.346577,64.346577
28.479145,36.479145,56.720905,64.720905
31.590816,39.590816,57.182724,65.182724
32.831207,40.831207,58.007301,66.007301
36.485371,44.485371,58.728809,66.728809
41.357338,49.357338,59.766659,67.766659
43.270512,51.270512,60.927994,68.927994
45.178547,53.178547,61.939766,69.939766
47.047958,55.047958,62.313805,70.313805
48.04509,56.04509,62.78463,70.78463
49.794487,57.794487,63.439964,71.439964
51.787682,59.787682,64.064949,72.064949
53.079945,61.079945,64.486938,72.486938
54.560215,62.560215,65.015785,73.015785
55.863205,63.863205,65.792099,73.792099
57.69902,65.69902,66.137955,74.137955
58.719528,66.719528,66.914879,74.914879
59.851624,67.851624,67.570885,75.570885
60.227303,68.227303,68.455284,76.455284
61.961449,69.961449,68.957344,76.957344
62.872078,70.872078,69.458282,77.458282
62.693741,70.693741,70.160042,78.160042
63.02858,71.02858,71.017197,79.017197
63.014168,71.014168,71.683388,79.683388
62.537712,70.537712,72.43718,80.43718
62.168289,70.168289,73.199196,81.199196
59.99601,67.99601,74.068893,82.068893
59.604481,67.604481,74.617645,82.617645
58.857754,66.857754,75.508202,83.508202
61.658615,69.658615,76.114143,84.114143
56.026516,64.026516,76.90107,84.90107
39.169704,47.169704,76.807312,84.807312
56.635387,64.635387,78.269463,86.269463
63.433563,71.433563,78.918747,86.918747
59.731033,67.731033,79.565147,87.565147
50.856644,58.856644,79.998627,87.998627
58.259743,66.259743,80.469307,88.469307
60.472145,68.472145,80.76136,88.76136
58.99942,66.99942,80.94529,88.94529
61.789925,69.789925,81.047127,89.047127
69.109863,77.109863,81.103088,89.103088
72.265594,80.265594,82.698395,90.698395
73.75103,81.75103,82.9235,90.9235
75.779778,83.779778,83.106834,91.106834
79.274162,87.274162,83.193245,91.193245
82.265968,90.265968,83.25444,91.25444
81.92614,89.92614,83.298996,91.298996
77.486771,85.486771,83.283745,91.283745
77.401512,85.401512,83.310127,91.310127
76.898201,84.898201,83.299835,91.299835
78.483093,86.483093,83.291115,91.291115
82.634331,90.634331,83.330894,91.330894
