lon_east,lon_west,lat_south,lat_north
273.137909,281.137909,33.180859,41.180859
275.883362,283.883362,33.432865,41.432865
279.448517,287.448517,33.696056,41.696056
282.683044,290.683044,34.209564,42.209564
285.471863,293.471863,35.193195,43.193195
288.066193,296.066193,35.983368,43.983368
291.136932,299.136932,36.729774,44.729774
294.611786,302.611786,37.515747,45.515747
298.044067,306.044067,38.391796,46.391796
301.344757,309.344757,39.345016,47.345016
304.687378,312.687378,40.073353,48.073353
308.426300,316.426300,40.790348,48.790348
312.345245,320.345245,41.511189,49.511189
316.315277,324.315277,42.387367,50.387367
320.465515,328.465515,43.402500,51.402500
324.605530,332.605530,44.382927,52.382927
328.708679,336.708679,45.397354,53.397354
332.908112,340.908112,46.527981,54.527981
336.893494,344.893494,47.680771,55.680771
340.609009,348.609009,48.891651,56.891651
343.729004,351.729004,50.087727,58.087727
347.134521,355.134521,51.031643,59.031643
350.129333,358.129333,52.140068,60.140068
352.559906,360.559906,53.089272,61.089272
355.203369,363.203369,53.771435,61.771435
358.246784,6.246784,54.427700,62.427700
0.765886,8.765886,55.202084,63.202084
2.985297,10.985297,55.833054,63.833054
4.338313,12.338313,56.519066,64.519066
5.760400,13.760400,57.137600,65.137600
7.184693,15.184693,57.537178,65.537178
15.188303,23.188303,57.151592,65.151592
18.687016,26.687016,57.181023,65.181023
18.825573,26.825573,57.861610,65.861610
19.602245,27.602245,58.018417,66.018417
19.936695,27.936695,58.085686,66.085686
21.674185,29.674185,58.291935,66.291935
24.321154,32.321154,58.546333,66.546333
26.043810,34.043810,58.942745,66.942745
26.723162,34.723162,59.419338,67.419338
27.388695,35.388695,59.578800,67.578800
26.117212,34.117212,60.414223,68.414223
27.866535,35.866535,60.828140,68.828140
29.998341,37.998341,60.595894,68.595894
30.362213,38.362213,60.497124,68.497124
29.810005,37.810005,60.555397,68.555397
32.522732,40.522732,60.986694,68.986694
