lon_east,lon_west,lat_south,lat_north
326.420044,334.420044,59.579746,67.579746
327.702942,335.702942,59.187515,67.187515
328.737885,336.737885,58.263359,66.263359
331.134186,339.134186,57.123032,65.123032
332.452942,340.452942,56.470394,64.470394
327.793915,335.793915,57.833855,65.833855
326.039093,334.039093,58.51368,66.51368
327.231873,335.231873,58.426842,66.426842
328.297302,336.297302,58.305241,66.305241
329.573425,337.573425,58.050072,66.050072
331.025879,339.025879,57.655022,65.655022
332.791412,340.791412,57.319042,65.319042
334.746368,342.746368,56.826839,64.826839
337.320801,345.320801,56.254837,64.254837
340.202423,348.202423,55.854439,63.854439
342.749207,350.749207,55.493229,63.493229
345.263611,353.263611,55.00592,63.00592
347.83725,355.83725,54.378769,62.378769
350.563812,358.563812,53.693615,61.693615
353.227356,1.227356,53.081718,61.081718
356.381282,4.381282,52.294167,60.294167
359.456196,7.456196,51.395439,59.395439
2.22189,10.22189,51.103844,59.103844
4.859513,12.859513,51.016365,59.016365
7.82147,15.82147,51.087227,59.087227
10.317729,18.317729,51.06768,59.06768
12.419802,20.419802,50.951778,58.951778
14.480463,22.480463,50.780655,58.780655
16.215315,24.215315,50.702278,58.702278
17.495026,25.495026,50.79216,58.79216
18.598978,26.598978,50.974117,58.974117
19.690651,27.690651,51.193089,59.193089
20.443218,28.443218,51.483582,59.483582
20.604965,28.604965,51.806522,59.806522
19.868401,27.868401,51.683018,59.683018
18.644855,26.644855,50.768913,58.768913
18.665117,26.665117,50.483284,58.483284
19.04311,27.04311,50.672104,58.672104
21.608042,29.608042,51.034752,59.034752
22.809111,30.809111,50.966057,58.966057
24.57062,32.57062,51.130344,59.130344
