lon_east,lon_west,lat_south,lat_north
289.975281,297.975281,37.398422,45.398422
292.755524,300.755524,36.857800,44.857800
293.433685,301.433685,37.459511,45.459511
294.040588,302.040588,37.984451,45.984451
294.893921,302.893921,38.294407,46.294407
295.536041,303.536041,38.870026,46.870026
296.528137,304.528137,39.519077,47.519077
297.280945,305.280945,41.007233,49.007233
298.097717,306.097717,42.188656,50.188656
298.361389,306.361389,43.228180,51.228180
298.990204,306.990204,44.734283,52.734283
300.468445,308.468445,46.194145,54.194145
302.339355,310.339355,47.696220,55.696220
305.051117,313.051117,50.146313,58.146313
307.476196,315.476196,52.223518,60.223518
310.513062,318.513062,53.757381,61.757381
314.888641,322.888641,55.190380,63.190380
319.912323,327.912323,55.992779,63.992779
323.809021,331.809021,56.452850,64.452850
329.019897,337.019897,56.555424,64.555424
335.011505,343.011505,56.349483,64.349483
340.066986,348.066986,56.082222,64.082222
345.708832,353.708832,55.587738,63.587738
352.251831,360.251831,54.997719,62.997719
357.312685,5.312685,54.331757,62.331757
1.806323,9.806323,53.862316,61.862316
5.234683,13.234683,53.641449,61.641449
8.308472,16.308472,53.633495,61.633495
11.003754,19.003754,53.521866,61.521866
12.837374,20.837374,53.709759,61.709759
13.990692,21.990692,53.498486,61.498486
14.896870,22.896870,53.230778,61.230778
15.759386,23.759386,52.971069,60.971069
16.627583,24.627583,52.644077,60.644077
17.174120,25.174120,52.335022,60.335022
17.853403,25.853403,51.810650,59.810650
18.913961,26.913961,51.416912,59.416912
20.019293,28.019293,51.082481,59.082481
21.483170,29.483170,50.825180,58.825180
23.011475,31.011475,50.529453,58.529453
24.827730,32.827730,50.287392,58.287392
25.988382,33.988382,50.312405,58.312405
27.328659,35.328659,50.315571,58.315571
28.582867,36.582867,50.133595,58.133595
29.429085,37.429085,50.346210,58.346210
30.799805,38.799805,50.209442,58.209442
31.718143,39.718143,50.661434,58.661434
32.178505,40.178505,51.377537,59.377537
32.182476,40.182476,52.298439,60.298439
32.779984,40.779984,52.266842,60.266842
34.526463,42.526463,51.673706,59.673706
35.815357,43.815357,51.470802,59.470802
36.778828,44.778828,51.550381,59.550381
39.077888,47.077888,51.347805,59.347805
